Label, G15_T048
Date_and_Time_file_created, 14-April-23 11:04:10
Radial_Offset_Adjustment, -9999 #Radial offset is in millimetre(mm) with +ve values actioning radial outward movement and -ve values actioning radial inward movement of the magnets. 
RobotTemp, 14.0000 #temperature (degrees C) the distortion code assumed the field would be observed at
ObsTemp, 14.0000 #actual temperature (degrees C) it is going to be observed at
Radial_Scale_factor, 1.0 #Radial scale factor is thermal coefficient of invar times temperature difference applied radially relative to the plate centre.
#Magnet,Label,Center_x,Center_y,rot_holdingPosition,rot_platePlacing,order,Pickup_option,Magnet_title,rePosition_magnets,ID,Index,Hexabundle,rectMag_inputOrientation
circular_magnet,Mag,364.3338418248016,105.59911931102312,90,78.28459316395694,1,TR,Mag01,[0],219000201808405,1,L,4.64217040026087
circular_magnet,Gre,441.3366971649758,349.5476082555208,270,156.13057108481806,1,TL,Gre02,[0],220000163012341,2,B,2.11199169129489
circular_magnet,Yel,185.3970603858077,403.8471461913002,270,37.31771189978173,1,TL,Yel03,[0],220991092111282,3,M,2.30850147044805
circular_magnet,Mag,460.2658270173084,448.4795727027976,270,132.03231882396048,1,TL,Mag04,[0],221000865913211,4,E,2.1256104215599
circular_magnet,Blu,289.1696256993262,342.62777991383905,90,231.7596208728776,1,TR,Blu05,[0],220000198904536,5,T,6.09101816733595
circular_magnet,Yel,503.38822941158537,320.4265552885177,90,352.8031752069724,1,TR,Yel06,[0],220010312203446,6,S,2.94627728147421
circular_magnet,Mag,146.9500478144052,392.95807176623134,90,208.184633013503,1,TR,Mag07,[0],220991150909377,7,K,4.6337382056476
circular_magnet,Mag,122.9820299342688,356.99059927422064,270,16.36216854899834,1,TL,Mag08,[0],220991333008192,8,J,2.19074719823888
circular_magnet,Gre,217.0605737848653,229.23408725535245,90,147.4345715762695,1,TR,Gre09,[0],219990781912870,9,G,4.16464738119753
circular_magnet,Yel,359.80243240081995,138.2156508105928,270,257.5185123135001,1,TL,Yel10,[0],219000042108183,10,N,3.78020088161888
circular_magnet,Yel,316.2340186570105,120.4539595083148,90,92.65840677359496,1,TR,Yel11,[0],219000130605965,11,D,3.75004461179966
circular_magnet,Yel,445.1948139285362,171.38001117584184,270,226.32777881207485,1,TL,Yel12,[0],220001070812511,12,C,1.68550817855276
circular_magnet,Mag,198.36949748382813,140.1802225840352,90,128.65481755023865,1,TR,Mag13,[0],219000027500005,13,F,3.77903841100315
circular_magnet,Blu,312.07526234738043,246.73775549465304,90,103.63522293607116,1,TR,Blu14,[0],220000692705728,14,O,3.76620124185753
circular_magnet,Blu,390.8425762705237,295.6318243340792,90,1.9003195169453024,1,TR,Blu15,[0],220000439609778,15,P,0.0469726661180407
circular_magnet,Yel,483.4241054997877,408.04829322281006,90,325.26365227761227,1,TR,Yel16,[0],221011068502394,16,A,4.65222754719912
circular_magnet,Yel,373.569632879525,128.53631495683106,0,343.82680948580725,1,RI,Yel17,[0],219000088908873,17,R,1.38557282388981
circular_magnet,Yel,248.4353041217191,458.7346442599848,90,244.7066045537967,1,TR,Yel18,[0],221000813102478,18,I,3.7813685891175
circular_magnet,Blu,380.67710170710245,280.01068265639714,180,107.59386337344034,1,RO,Blu19,[0],220000520109260,19,Q,4.30591623798224
circular_magnet,Blu,347.5760601308944,271.2675162485832,90,48.985055760301286,1,TR,Blu20,[0],108652191117526064,20,H,2.97519400298928
circular_magnet,Blu,263.7120660320394,252.11705494857247,90,143.04058635652643,1,TR,Blu21,[0],108222190290734352,21,U,4.27995538980258
circular_magnet,Yel,172.4887366553862,274.8628514590933,270,351.4051070587554,1,TL,Yel22,[0],107762191266781712,22,GS1,1.51624384567778
circular_magnet,Yel,209.2610797496359,401.73221415196247,90,222.0449114105158,1,TR,Yel23,[0],107942196661067552,23,GS2,5.45342512629511
circular_magnet,Yel,474.9352469064888,344.63482232242825,180,72.7221776524817,1,RO,Yel24,[0],109302194263603088,24,GS3,2.13733914688479
circular_magnet,Gre,454.31511674223736,227.5452180290423,270,208.4279188271441,1,TL,Gre25,[0],109202189279450496,25,GS4,1.12733155048258
circular_magnet,Gre,242.34623798544837,184.7482323447169,90,125.98744400809836,1,TR,Gre26,[0],108112187436268144,26,GS5,3.86943510196245
circular_magnet,Yel,388.5574236347377,441.0388723792509,270,114.10959700268243,1,TL,Yel27,[0],108862198351431680,27,GS6,1.70361142594696
rectangular_magnet,R01,337.3801181754618,101.94716347407427,180,262.28399032477046,1,I,R01,[0],219000201808405,1,L,4.64217040026087
rectangular_magnet,R02,419.09543460541886,365.2053935317613,180,305.1454360117304,1,I,R02,[0],220000163012341,2,B,2.11199169129489
rectangular_magnet,R03,187.7386890428594,376.748128215874,180,175.06133385100088,1,I,R03,[0],220991092111282,3,M,2.30850147044805
rectangular_magnet,R04,433.50155196496735,453.32865312310753,180,280.26930043103704,1,I,R04,[0],221000865913211,4,E,2.1256104215599
rectangular_magnet,R05,276.71968290998376,366.81122310421415,180,332.7600167859831,1,I,R05,[0],220000198904536,5,T,6.09101816733595
rectangular_magnet,R06,476.254353574588,322.3220188366786,180,273.9959614834351,1,I,R06,[0],220010312203446,6,S,2.94627728147421
rectangular_magnet,R07,161.6344932768001,415.8536403650224,180,32.67474323210172,1,I,R07,[0],220991150909377,7,K,4.6337382056476
rectangular_magnet,R08,131.90291739945175,331.2951178264341,180,160.85416031059225,1,I,R08,[0],220991333008192,8,J,2.19074719823888
rectangular_magnet,R09,216.4854048448996,256.4280053380874,180,358.78833789657267,1,I,R09,[0],219990781912870,9,G,4.16464738119753
