Label, 1
Date_and_Time_file_created, 03-August-23 15:30:13
Radial_Offset_Adjustment, -9999 #Radial offset is in millimetre(mm) with +ve values actioning radial outward movement and -ve values actioning radial inward movement of the magnets. 
RobotTemp, 14.0000 #temperature (degrees C) the distortion code assumed the field would be observed at
ObsTemp, 14.0000 #actual temperature (degrees C) it is going to be observed at
Radial_Scale_factor, 1.0 #Radial scale factor is thermal coefficient of invar times temperature difference applied radially relative to the plate centre.
#Magnet,Label,Center_x,Center_y,rot_holdingPosition,rot_platePlacing,order,Pickup_option,Magnet_title,rePosition_magnets,ID,Index,Hexabundle,rectMag_inputOrientation
circular_magnet,Blu,415.3064655541243,283.91895503787276,0,278.7093139787279,1,RI,Blu01,[0],341660735204023,1,K,4.25625603379007
circular_magnet,Mag,521.2124994922415,215.13929614080797,90,22.79796371413391,1,TR,Mag02,[0],341661079709291,2,E,3.74283080169546
circular_magnet,Yel,474.35867123621784,390.4826636087475,90,328.2791040681984,1,TR,Yel03,[0],341660192106957,3,J,4.53258718317646
circular_magnet,Gre,266.7767753982355,374.8460515864985,90,233.16145259811745,1,TR,Gre04,[0],342651253408372,4,T,6.07611727716488
circular_magnet,Blu,272.5024023037192,275.8590903362769,90,157.07854389553933,1,TR,Blu05,[0],341650484308675,5,L,4.58423328780843
circular_magnet,Gre,460.2743146068004,333.3288255406378,270,165.35242093180352,1,TL,Gre06,[0],341660482206293,6,D,2.31427968199701
circular_magnet,Blu,381.0661723008921,329.0144006612234,270,151.14841230898486,1,TL,Blu07,[0],341660503902265,7,F,1.90789212284641
circular_magnet,Yel,317.0932755939954,133.25275525966484,90,92.56634640930508,1,TR,Yel08,[0],340650024411006,8,O,4.90185673127286
circular_magnet,Gre,419.8199500899992,319.19297713793094,90,347.3738264921376,1,TR,Gre09,[0],341660553904252,9,R,3.7198992684952
circular_magnet,Blu,327.13037807668763,257.4567916000555,90,86.23033790129949,1,TR,Blu10,[0],341650577211497,10,A,5.57610395937673
circular_magnet,Yel,464.8130167248887,411.7574772716435,270,140.93202659682672,1,TL,Yel11,[0],341660085006465,11,S,1.86799949404163
circular_magnet,Mag,306.5182062238199,101.22805812564846,90,95.21712500522472,1,TR,Mag12,[0],340650182310505,12,N,4.77938053082131
circular_magnet,Yel,398.1070857494096,127.07042990803396,90,66.6732097214476,1,TR,Yel13,[0],340660342403137,13,Q,4.75235644467284
circular_magnet,Yel,280.0471719726103,467.1347471551341,270,75.29759092979552,1,TL,Yel14,[0],342650789409115,14,P,1.05741682969223
circular_magnet,Mag,524.3019647218899,270.85752975844434,90,7.6882098291874,1,TR,Mag15,[0],341660798909466,15,G,3.77023074843356
circular_magnet,Yel,506.5599214113314,359.3728895704916,90,341.32686581837714,1,TR,Yel16,[0],341660350808567,16,C,5.00696314167069
circular_magnet,Mag,427.90101124271126,129.40392655791993,270,238.44638282631075,1,TL,Mag17,[0],340660326904632,17,M,1.56193577667593
circular_magnet,Mag,467.6828867333075,443.8295734592045,270,134.448732290936,1,TL,Mag18,[0],342661117606593,18,I,1.74900097457799
circular_magnet,Yel,301.0554015446008,454.0774256687095,90,261.47709426792363,1,TR,Yel19,[0],342650853710171,19,B,3.62458455458218
circular_magnet,Blu,309.6996205394621,274.0789266927393,90,121.87243546353416,1,TR,Blu20,[0],2125105,20,H,6.2481210107264
circular_magnet,Blu,313.70059590359585,342.6487023813962,90,256.48749415093585,1,TR,Blu21,[0],2134141,21,U,0.271924911809708
circular_magnet,Yel,182.04278014239935,371.6688798199541,90,207.40241655395852,1,TR,Yel22,[0],2130758,22,GS1,4.97849841441806
circular_magnet,Yel,175.20954687309202,265.8322139276266,270,347.8988558731352,1,TL,Yel23,[0],1744643,23,GS2,1.58340384681557
circular_magnet,Blu,356.25846272912435,291.73747269425985,90,10.85660422478226,1,TR,Blu24,[0],2128810,24,GS3,2.68674803824158
circular_magnet,Gre,331.84976435976097,175.72587732154773,90,86.54146123797115,1,TR,Gre25,[0],2122937,25,GS4,5.07891795342046
circular_magnet,Gre,451.95493223233393,366.13803586021066,270,151.8184289456882,1,TL,Gre26,[0],2149971,26,GS5,1.93764061350764
circular_magnet,Gre,451.47570772673294,248.3985103139131,90,21.26789482756007,1,TR,Gre27,[0],2130038,27,GS6,4.05163179768038
rectangular_magnet,R01,399.7784801120222,261.586877926465,180,214.8117405017842,1,I,R01,[0],341660735204023,1,K,4.25625603379007
rectangular_magnet,R02,494.5744247285539,209.63902588524857,180,258.3334359567182,1,I,R02,[0],341661079709291,2,E,3.74283080169546
rectangular_magnet,R03,484.2997184331223,365.1643781093517,180,158.5628942174149,1,I,R03,[0],341660192106957,3,J,4.53258718317646
rectangular_magnet,R04,255.2898269169708,399.50147724878974,180,335.0192157367509,1,I,R04,[0],342651253408372,4,T,6.07611727716488
rectangular_magnet,R05,265.15984069673755,302.0492944028297,180,344.3388799161566,1,I,R05,[0],341650484308675,5,L,4.58423328780843
rectangular_magnet,R06,437.40602754130254,348.0557208920003,180,302.78103667026426,1,I,R06,[0],341660482206293,6,D,2.31427968199701
rectangular_magnet,R07,360.8137844270974,347.17151456760666,180,311.87755686049627,1,I,R07,[0],341660503902265,7,F,1.90789212284641
rectangular_magnet,R08,290.17774678850304,129.32919703775542,180,261.70623816395107,1,I,R08,[0],340650024411006,8,O,4.90185673127286
rectangular_magnet,R09,400.8489975469003,299.7008515584183,180,224.22369218653444,1,I,R09,[0],341660553904252,9,R,3.7198992684952
rectangular_magnet,R10,310.88670130167776,235.63975777716828,180,216.66919586256,1,I,R10,[0],341650577211497,10,A,5.57610395937673
rectangular_magnet,R11,442.24027502613205,426.93348900731417,180,303.91356540915996,1,I,R11,[0],341660085006465,11,S,1.86799949404163
rectangular_magnet,R12,279.32573847614833,101.86813452096489,180,271.3484213834604,1,I,R12,[0],340650182310505,12,N,4.77938053082131
rectangular_magnet,R13,373.5829150381698,115.3058623033165,180,244.37235255348912,1,I,R13,[0],340660342403137,13,Q,4.75235644467284
rectangular_magnet,R14,253.73947787663496,474.04453957984447,180,284.716499942414,1,I,R14,[0],342650789409115,14,P,1.05741682969223
rectangular_magnet,R15,500.3626538452535,257.9443816236263,180,241.6570503299868,1,I,R15,[0],341660798909466,15,G,3.77023074843356
rectangular_magnet,R16,522.3824258277618,337.2485058730405,180,144.42911461608958,1,I,R16,[0],341660350808567,16,C,5.00696314167069
rectangular_magnet,R17,451.207943546555,143.4262982041161,180,58.967221530205165,1,I,R17,[0],340660326904632,17,M,1.56193577667593
rectangular_magnet,R18,445.19841938091827,459.1360664566008,180,304.2454104062809,1,I,R18,[0],342661117606593,18,I,1.74900097457799
rectangular_magnet,R19,317.1223340642607,432.1299046376524,180,143.79358251435434,1,I,R19,[0],342650853710171,19,B,3.62458455458218
rectangular_magnet,R20,294.5364713497636,251.49754261977012,180,213.8809230064794,1,I,R20,[0],2125105,20,H,6.2481210107264
rectangular_magnet,R21,300.48069347661897,366.4199913624593,180,330.92029647806686,1,I,R21,[0],2134141,21,U,0.271924911809708
rectangular_magnet,R22,187.77221988341248,398.2586056600996,180,12.159928902590709,1,I,R22,[0],2130758,22,GS1,4.97849841441806
rectangular_magnet,R23,181.24438674022383,239.3101342999263,180,167.181161264244,1,I,R23,[0],1744643,23,GS2,1.58340384681557
rectangular_magnet,R24,334.5076212553795,308.0696769295742,180,306.9020391137484,1,I,R24,[0],2128810,24,GS3,2.68674803824158
rectangular_magnet,R25,307.09366772830555,164.45752874804148,180,245.52617321639863,1,I,R25,[0],2122937,25,GS4,5.07891795342046
rectangular_magnet,R26,431.36072746132936,383.90651159252747,180,310.7872992016192,1,I,R26,[0],2149971,26,GS5,1.93764061350764
rectangular_magnet,R27,428.1341036712645,234.43392939940875,180,239.10918368316317,1,I,R27,[0],2130038,27,GS6,4.05163179768038
