Label, 1
Date_and_Time_file_created, 04-December-23 12:07:10
Radial_Offset_Adjustment, -9999 #Radial offset is in millimetre(mm) with +ve values actioning radial outward movement and -ve values actioning radial inward movement of the magnets. 
RobotTemp, 14.0000 #temperature (degrees C) the distortion code assumed the field would be observed at
ObsTemp, 14.0000 #actual temperature (degrees C) it is going to be observed at
Radial_Scale_factor, 1.0 #Radial scale factor is thermal coefficient of invar times temperature difference applied radially relative to the plate centre.
#Magnet,Label,Center_x,Center_y,rot_holdingPosition,rot_platePlacing,order,Pickup_option,Magnet_title,rePosition_magnets,ID,Index,Hexabundle,rectMag_inputOrientation
circular_magnet,Blu,357.7637844559068,332.5628953663621,90,313.7913795510286,1,TR,Blu01,[0],901011725207829,1,Q,5.3973224897325
circular_magnet,Blu,291.503491936727,342.4274063132934,90,233.52564399336737,1,TR,Blu02,[0],901011615309180,2,A,3.64200449621387
circular_magnet,Gre,241.1953981292517,231.40183126880848,90,141.4189460104443,1,TR,Gre03,[0],901011505700687,3,P,4.15121331261462
circular_magnet,Yel,243.65857675157335,130.30238742576842,90,115.75104488518798,1,TR,Yel04,[0],901011505503307,4,B,2.80456679111426
circular_magnet,Yel,506.63025672796493,226.91447188651287,90,21.272203338332854,1,TR,Yel05,[0],901012057107868,5,I,4.25070921954695
circular_magnet,Gre,471.1959954793605,309.43093846562147,90,355.4808473526083,1,TR,Gre06,[0],901011946203664,6,T,6.0589737799035
circular_magnet,Gre,284.6839235984519,429.39381729955375,90,253.17373068099852,1,TR,Gre07,[0],901011615505315,7,J,0.557739265673
circular_magnet,Mag,314.8476976222056,508.28595817558454,270,87.38214068698213,1,TL,Mag08,[0],901011725508659,8,D,1.66671603769721
circular_magnet,Yel,150.26745992757887,244.45600434569013,90,162.96423277954148,1,TR,Yel09,[0],901011396603026,9,G,4.23558561323457
circular_magnet,Yel,369.8660718087807,468.81754672913826,270,104.86897310812408,1,TL,Yel10,[0],901011725501113,10,F,1.67567205975053
circular_magnet,Gre,325.63943143353185,409.69916681183423,90,270.59894466543915,1,TR,Gre11,[0],901011725401251,11,S,0.670485857463943
circular_magnet,Yel,462.7749445332862,408.410701040479,90,321.3571845871528,1,TR,Yel12,[0],901011946400501,12,C,4.70818908159066
circular_magnet,Mag,451.4717029429788,142.3005127410663,90,50.76645884098318,1,TR,Mag13,[0],901011945905128,13,M,4.37138850183939
circular_magnet,Blu,332.64875795583043,237.5511013678158,270,262.27368923339736,1,TL,Blu14,[0],901011725101388,14,E,1.70767136838306
circular_magnet,Gre,268.4446286020814,212.22444509955392,90,123.20189707764008,1,TR,Gre15,[0],901011615107279,15,N,0.0632854208888567
circular_magnet,Yel,178.22325254063787,197.81103821483504,270,325.63049140624696,1,TL,Yel16,[0],901011396505095,16,L,1.30573889422219
circular_magnet,Mag,368.6015184093968,85.01852554437556,90,78.28462704947339,1,TR,Mag17,[0],901011724805021,17,K,4.39930634815952
