Label, 1
Date_and_Time_file_created, 09-November-23 12:04:36
Radial_Offset_Adjustment, -9999 #Radial offset is in millimetre(mm) with +ve values actioning radial outward movement and -ve values actioning radial inward movement of the magnets. 
RobotTemp, 14.0000 #temperature (degrees C) the distortion code assumed the field would be observed at
ObsTemp, 14.0000 #actual temperature (degrees C) it is going to be observed at
Radial_Scale_factor, 1.0 #Radial scale factor is thermal coefficient of invar times temperature difference applied radially relative to the plate centre.
#Magnet,Label,Center_x,Center_y,rot_holdingPosition,rot_platePlacing,order,Pickup_option,Magnet_title,rePosition_magnets,ID,Index,Hexabundle,rectMag_inputOrientation
circular_magnet,Yel,203.7191108831615,419.10298933237306,90,225.1226548437224,1,TR,Yel01,[0],21700858600572,1,T,2.78060463676882
circular_magnet,Gre,179.4481001502208,282.8849604337754,270,354.11466570627783,1,TL,Gre02,[0],20690623311296,2,P,1.64350453256151
circular_magnet,Yel,149.12806622339227,299.22694792147644,270,0.4551584232568189,1,TL,Yel03,[0],20690540209790,3,O,1.88521049937677
circular_magnet,Mag,123.80707655920904,343.98077896188533,90,192.95122052150185,1,TR,Mag04,[0],20690314808565,4,Q,4.40814503650904
circular_magnet,Gre,223.19258534303583,281.27356531212246,270,350.71343173042385,1,TL,Gre05,[0],20700424901494,5,L,1.34415520223511
circular_magnet,Yel,453.0029090554573,407.4000338491288,270,139.55454335078983,1,TL,Yel06,[0],21710717301250,6,I,2.08401234835646
circular_magnet,Yel,168.89803260463728,345.37176146326374,90,196.9914574076328,1,TR,Yel07,[0],20690305410772,7,M,4.81139523179714
circular_magnet,Blu,322.2869031133798,289.06439604392716,90,103.97901706099714,1,TR,Blu08,[0],20700383906580,8,C,6.27231835850683
circular_magnet,Mag,528.4246984034853,360.6358889632557,0,252.88531367040696,1,RI,Mag09,[0],21710959604984,9,S,4.01522769226593
circular_magnet,Blu,335.0805739836661,333.11684702576605,270,106.7375544140171,1,TL,Blu10,[0],20700156707236,10,N,0.876111260371064
circular_magnet,Yel,229.71028792948897,127.2243483552578,90,119.04859161753882,1,TR,Yel11,[0],19690171413922,11,A,3.52883713757899
circular_magnet,Gre,201.31209015560864,371.7937091288533,180,300.9859736590479,1,RO,Gre12,[0],20690169112403,12,R,2.09177236028206
circular_magnet,Yel,306.8829207556617,125.50483269487756,270,275.8271548985231,1,TL,Yel13,[0],20701214905823,13,J,1.5555593913326
circular_magnet,Mag,365.7714813591531,506.8538837967864,270,101.17742699506148,1,TL,Mag14,[0],21700426908823,14,B,1.85212042492279
