Label, 1
Date_and_Time_file_created, 29-May-23 14:49:40
Radial_Offset_Adjustment, -9999 #Radial offset is in millimetre(mm) with +ve values actioning radial outward movement and -ve values actioning radial inward movement of the magnets. 
RobotTemp, 14.0000 #temperature (degrees C) the distortion code assumed the field would be observed at
ObsTemp, 14.0000 #actual temperature (degrees C) it is going to be observed at
Radial_Scale_factor, 1.0 #Radial scale factor is thermal coefficient of invar times temperature difference applied radially relative to the plate centre.
#Magnet,Label,Center_x,Center_y,rot_holdingPosition,rot_platePlacing,order,Pickup_option,Magnet_title,rePosition_magnets,ID,Index,Hexabundle,rectMag_inputOrientation
circular_magnet,Mag,279.3182017497517,90.71687879429376,270,282.2981415967599,1,TL,Mag01,[0],485834,1,J,1.83803385302957
circular_magnet,Yel,273.374015534131,151.1242293588634,90,109.2021723030336,1,TR,Yel02,[0],485919,2,K,5.71701717995944
circular_magnet,Gre,329.21558595960465,173.4221020543266,90,87.81556028028875,1,TR,Gre03,[0],508682,3,L,5.40422314786165
circular_magnet,Yel,258.0318914489318,481.9028738572696,90,250.15337943205944,1,TR,Yel04,[0],505316,4,T,3.804079835572
circular_magnet,Mag,305.59345184324934,497.7321925953259,90,264.60550974730086,1,TR,Mag05,[0],486275,5,N,4.60324999086042
circular_magnet,Blu,402.5260872898167,337.2503004203605,90,333.20740797341307,1,TR,Blu06,[0],219981156409807,6,O,5.5553615235407
circular_magnet,Gre,453.12807131827066,271.5977375215172,90,11.525861722656911,1,TR,Gre07,[0],218990292900386,7,B,0.464639939201943
circular_magnet,Blu,302.6648616248822,239.67229355419016,270,290.5512936121969,1,TL,Blu08,[0],218980460204679,8,E,2.01585842198155
circular_magnet,Gre,240.653648593193,380.6385315107059,90,224.6520706404609,1,TR,Gre09,[0],219970456913496,9,F,5.74440651554482
circular_magnet,Blu,264.97998171900485,288.4633281071796,90,171.04850716937233,1,TR,Blu10,[0],218980209702738,10,A,4.97118515036069
circular_magnet,Gre,395.5569537240542,168.52658997293577,270,241.2001349138905,1,TL,Gre11,[0],218980820109445,11,D,1.7642930582535
circular_magnet,Yel,514.7102552280312,338.2533678396187,270,168.00502748130504,1,TL,Yel12,[0],219991153103429,12,P,2.08575252446941
circular_magnet,Gre,282.4416807280812,391.4429028206828,270,65.82097828282798,1,TL,Gre13,[0],219980879903633,13,C,0.124962547846295
circular_magnet,Gre,234.937281916796,198.0349086902446,90,131.8962195757082,1,TR,Gre14,[0],218970191813235,14,M,0.419840603024015
circular_magnet,Gre,350.1304162628565,189.6839046943801,270,256.65243557204155,1,TL,Gre15,[0],218980714907130,15,I,1.69824919281054
circular_magnet,Blu,381.438488158996,265.82017814837644,270,209.3340999080216,1,TL,Blu16,[0],218980324508735,16,G,0.804414530205123
circular_magnet,Yel,341.20355509114506,127.76319935713374,270,264.3806577886059,1,TL,Yel17,[0],218981025106672,17,Q,1.70509853172167
circular_magnet,Gre,400.2857772480865,421.16863384326,270,121.57970922080992,1,TL,Gre18,[0],219980729309660,18,R,1.54548718082134
circular_magnet,Blu,280.74077323109447,342.5184956061696,90,225.61902995999205,1,TR,Blu19,[0],219981130303543,19,S,5.93064903180703
circular_magnet,Blu,349.63104705932136,316.7476036205197,90,323.06775058205966,1,TR,Blu20,[0],106212185317270160,20,H,5.54453645669276
circular_magnet,Blu,322.9582487176774,356.3346399168218,90,268.5197137096791,1,TR,Blu21,[0],106072187013351728,21,U,4.73333802484429
circular_magnet,Blu,318.7081742274683,285.78782308841653,270,295.56232921211125,1,TL,Blu22,[0],106052183980240896,22,GS1,2.09969124177271
circular_magnet,Gre,437.81505813509256,245.580798538505,90,24.75017257511078,1,TR,Gre23,[0],106662182280711568,23,GS2,0.702827330661478
