Label, 1
Date_and_Time_file_created, 12-May-25 11:02:35
Radial_Offset_Adjustment, -9999 #Radial offset is in millimetre(mm) with +ve values actioning radial outward movement and -ve values actioning radial inward movement of the magnets. 
RobotTemp, 14.0000 #temperature (degrees C) the distortion code assumed the field would be observed at
ObsTemp, 14.0000 #actual temperature (degrees C) it is going to be observed at
Radial_Scale_factor, 1.0 #Radial scale factor is thermal coefficient of invar times temperature difference applied radially relative to the plate centre.
#Magnet,Label,Center_x,Center_y,rot_holdingPosition,rot_platePlacing,order,Pickup_option,Magnet_title,rePosition_magnets,ID,Index,Hexabundle,rectMag_inputOrientation
circular_magnet,Gre,456.1428030845498,355.3970474837899,270,156.3866227180588,1,TL,Gre01,[0],901007176906541,1,L,2.05318424589416
circular_magnet,Mag,521.1300528505373,274.6302287591453,90,6.729174230556666,1,TR,Mag02,[0],901007266704531,2,E,4.22565692159046
circular_magnet,Gre,210.99329000000003,302.33721488512,180,272.2725358551054,1,RO,Gre03,[0],901006822100878,3,C,1.61107319894195
circular_magnet,Gre,420.865110813002,334.1833868014869,270,159.33917005392163,1,TL,Gre04,[0],901007176903006,4,O,5.67732509315762
circular_magnet,Yel,346.32978444054714,127.99613645644811,270,262.66579861962646,1,TL,Yel05,[0],901006998208243,5,S,2.31912792427211
circular_magnet,Yel,466.2920527814977,377.8779453731367,90,330.5597463162554,1,TR,Yel06,[0],901007177000267,6,Q,5.08363114794577
circular_magnet,Gre,417.3713813722927,351.16931883225766,180,60.13957169006508,1,RO,Gre07,[0],901007176905854,7,T,1.8899482527508
circular_magnet,Yel,240.20066627918567,122.3696181345044,90,115.6533268018145,1,TR,Yel08,[0],901006909704855,8,B,3.41186013690686
circular_magnet,Blu,388.5467493963917,350.8347185706097,270,140.40434198438226,1,TL,Blu09,[0],901007087600986,9,A,1.76541376818442
circular_magnet,Mag,170.41846632910912,168.08291203171646,90,139.89398321207807,1,TR,Mag10,[0],901006734306087,10,P,4.50607010499218
circular_magnet,Gre,233.43261281490103,386.4516688782969,90,224.22834755000255,1,TR,Gre11,[0],901006822205016,11,N,2.45563794379488
circular_magnet,Blu,332.9988664031569,357.32350286380733,90,278.1587616027918,1,TR,Blu12,[0],901006998606845,12,I,4.38028256492799
circular_magnet,Yel,148.7071970380454,267.48972491270854,90,170.2048217861713,1,TR,Yel13,[0],901006734502746,13,F,4.49172398666001
circular_magnet,Blu,285.5897730931185,339.5284366385115,270,47.000341247319,1,TL,Blu14,[0],901006910102250,14,M,2.31926447442939
circular_magnet,Yel,237.4105320282381,438.15700089459335,90,238.18362790003337,1,TR,Yel15,[0],901006822303730,15,D,6.15678867500594
circular_magnet,Gre,218.36691197722763,322.1173802461195,180,282.8910355716539,1,RO,Gre16,[0],901006822104560,16,R,5.07309572636131
circular_magnet,Yel,397.718281851567,469.9076134472567,90,293.05848043249557,1,TR,Yel17,[0],901007087800990,17,H,4.62157457901847
circular_magnet,Gre,442.4461658477678,280.45542937042325,90,8.379735431230515,1,TR,Gre18,[0],901007176803414,18,K,4.12775510321796
circular_magnet,Mag,471.9883077996626,144.96925079345542,270,226.0196852958803,1,TL,Mag19,[0],901007176600901,19,J,1.81228004177914
circular_magnet,Blu,351.7440041890428,294.1476422872862,90,7.697457641054356,1,TR,Blu20,[0],487578129,20,G,0.200186868883455
circular_magnet,Blu,306.2296813051336,273.0154295539141,90,126.3138920123738,1,TR,Blu21,[0],487577723,21,U,0.479902250089844
circular_magnet,Yel,406.75032979298214,425.6715949339959,270,122.76661724765508,1,TL,Yel22,[0],487589181,22,GS1,1.64415301682951
circular_magnet,Gre,184.59053086815908,258.2258687210465,270,344.19005251013647,1,TL,Gre23,[0],487594227,23,GS2,1.46582130205689
circular_magnet,Blu,333.3278000643875,289.2574969800557,270,224.07563066930152,1,TL,Blu24,[0],487578393,24,GS3,2.70903632429688
circular_magnet,Yel,185.00284693238245,365.74689618107186,90,205.96355595338105,1,TR,Yel25,[0],487597770,25,GS4,5.11942676337112
circular_magnet,Yel,459.8030904419636,223.18384779591332,90,28.88126489549888,1,TR,Yel26,[0],487576723,26,GS5,4.59064248636597
circular_magnet,Gre,341.1033133855858,199.8287484537786,90,80.3676259742009,1,TR,Gre27,[0],487577173,27,GS6,5.42043352056057
rectangular_magnet,R01,434.9378943327384,372.43206567654073,180,308.77674416357104,1,I,R01,[0],901007176906541,1,L,2.05318424589416
rectangular_magnet,R02,505.6887194020777,252.23814932615193,180,214.5897223490257,1,I,R02,[0],901007266704531,2,E,4.22565692159046
rectangular_magnet,R03,210.99329000000003,275.13721488512,180,179.99999999999983,1,I,R03,[0],901006822100878,3,C,1.61107319894195
rectangular_magnet,R04,447.2506820680688,327.5772056395908,180,104.05624663096636,1,I,R04,[0],901007176903006,4,O,5.67732509315762
rectangular_magnet,R05,363.73991766314566,148.89415696489272,180,39.79766787429707,1,I,R05,[0],901006998208243,5,S,2.31912792427211
rectangular_magnet,R06,487.3472585181541,360.6582383086402,180,129.27753909200908,1,I,R06,[0],901007177000267,6,Q,5.08363114794577
rectangular_magnet,R07,397.11973688797633,369.327261878783,180,311.87990261364644,1,I,R07,[0],901007176905854,7,T,1.8899482527508
rectangular_magnet,R08,245.00027973134996,149.14280828266948,180,10.163421391643569,1,I,R08,[0],901006909704855,8,B,3.41186013690686
rectangular_magnet,R09,367.5006742033948,368.0655838701449,180,309.30790965297234,1,I,R09,[0],901007087600986,9,A,1.76541376818442
rectangular_magnet,R10,157.52780568570796,192.03433929976603,180,331.71085773848586,1,I,R10,[0],901006734306087,10,P,4.50607010499218
rectangular_magnet,R11,236.48314639099044,359.42327186883387,180,173.56061788957354,1,I,R11,[0],901006822205016,11,N,2.45563794379488
rectangular_magnet,R12,357.1987978177422,344.9056399426213,180,117.1640050170289,1,I,R12,[0],901006998606845,12,I,4.38028256492799
rectangular_magnet,R13,150.05097540316646,294.65651087839524,180,2.8317714335755113,1,I,R13,[0],901006734502746,13,F,4.49172398666001
rectangular_magnet,R14,283.6214979086406,312.39974531736283,180,184.149724829884,1,I,R14,[0],901006910102250,14,M,2.31926447442939
rectangular_magnet,R15,226.09705346668903,462.89250579822067,180,335.42168045207296,1,I,R15,[0],901006822303730,15,D,6.15678867500594
rectangular_magnet,R16,214.6754862220924,349.06572668693707,180,352.2000803999077,1,I,R16,[0],901006822104560,16,R,5.07309572636131
rectangular_magnet,R17,421.6811388038702,457.0382122691344,180,118.23829823555968,1,I,R17,[0],901007087800990,17,H,4.62157457901847
rectangular_magnet,R18,424.2974382510836,260.1955259495934,180,221.85383565741267,1,I,R18,[0],901007176803414,18,K,4.12775510321796
rectangular_magnet,R19,486.48193970924274,167.9860845042333,180,32.19849943936765,1,I,R19,[0],901007176600901,19,J,1.81228004177914
rectangular_magnet,R20,378.8851679296249,295.93572248876274,180,86.23075800216452,1,I,R20,[0],487578129,20,G,0.200186868883455
rectangular_magnet,R21,302.0446192337915,246.13932017292268,180,188.8508353653932,1,I,R21,[0],487577723,21,U,0.479902250089844
rectangular_magnet,R22,382.85953545715074,438.674284886579,180,298.55747406763504,1,I,R22,[0],487589181,22,GS1,1.64415301682951
rectangular_magnet,R23,189.21596800714823,231.4220381874593,180,170.2091089339454,1,I,R23,[0],487594227,23,GS2,1.46582130205689
rectangular_magnet,R24,323.501244696442,314.62043863911214,180,338.8217627490895,1,I,R24,[0],487578393,24,GS3,2.70903632429688
rectangular_magnet,R25,186.2510797018553,392.918239816476,180,2.6302792666566575,1,I,R25,[0],487597770,25,GS4,5.11942676337112
rectangular_magnet,R26,443.8668923218496,201.14121661276107,180,215.8658636615907,1,I,R26,[0],487576723,26,GS5,4.59064248636597
rectangular_magnet,R27,323.69368534876446,178.93030708559218,180,219.79628282821463,1,I,R27,[0],487577173,27,GS6,5.42043352056057
