PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 08 08 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21E+11,3.312E+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,00 40 39.50,-10 02 54.9 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,15 56 30.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 09 02 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,A0085_T033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,C901027590401527,-109.14439025483300,-126.56084389944300,167.11724454317,2.36416651301856,0.85861694107857,1.50554957193999,9.69509412811245,-9.51119618945555,17.9233283996582,17.4332275390625,17.5889453162772,17.1279487609863,0.0,0.0,0.0,0.0,8.47563409404589,7.0277886390686,0.0203941905729484,22.9101956788053,,,8,-106103.807046587,121448.741183045,1,-109208.61,-126497.64,-99,P,rectangular_magnet,R01,1,I,1.0,O,134.5432367378760,1.50554957193999,circular_magnet,Yel,1,TL,0.0901049863999998,0.0
2,C901027448304428,-127.26433251963900,-99.09665494582970,161.316428275035,-1.2584589288307,0.661947343820815,4.36277903452807,9.6166822563024,-9.62663304453998,17.057014465332,16.2377281188965,16.3708467829096,15.6516103744507,0.0,0.0,0.0,0.0,10.1703116835477,8.79745578765869,0.0552371419647121,22.2023882652813,,,4,-123824.890075657,95360.0119339634,1,-127245.88,-99153.8,-99,P,rectangular_magnet,R02,1,I,2.0,D,-17.895614687446500,4.36277903452807,circular_magnet,Yel,1,TR,0.0600504179599999,0.0
3,C901027590503100,-35.11618960928080,-113.15106122194000,118.437203719973,1.8603768798216,1.2696597939781,0.590717085843494,10.0126664468445,-9.56510399116607,17.17311668396,16.5817413330078,16.2461234975239,16.118745803833,0.0,0.0,0.0,0.0,9.13912013967261,3.00370097160339,0.0194796837868913,20.2128994898814,,,8,-34332.4630131359,109265.577996469,1,-35129.16,-113107.53,-99,P,rectangular_magnet,R03,1,I,3.0,M,163.40825648250600,0.590717085843494,circular_magnet,Gre,1,TR,0.0454224428999999,0.0
4,C901027590602115,13.119697253328900,-108.433717930794,109.12053247052,1.56114019431004,1.69132848741135,6.15299701407828,10.2218058315584,-9.58515884354019,18.6346378326416,17.8351860046387,17.5918698905692,17.2834396362305,0.0,0.0,0.0,0.0,9.65458048708055,2.73376893997192,0.0558455530554056,21.2618697109496,,,1,12933.0379321935,104733.181359916,1,13120.71,-108328.84,-99,P,rectangular_magnet,R04,1,I,4.0,N,-179.44674436219900,6.15299701407828,circular_magnet,Gre,1,TR,0.10488282044,0.0
5,C901027590700739,57.379881082470700,-137.48262767585,148.997755652037,3.96527004755193,1.96586288688864,1.99940716066329,10.4123880280556,-9.46332075242585,18.1700706481934,17.3159332275391,17.1551432203175,16.7053508758545,0.0,0.0,0.0,0.0,9.9192756403112,3.4289915561676,0.0571282446144151,21.2346399876425,,,1,56004.6143405631,132268.589951758,1,57344.71,-137520.6,-99,P,rectangular_magnet,R05,1,I,5.0,F,42.80676164563520,1.99940716066329,circular_magnet,Yel,1,TL,0.05175811476,0.0
6,C901027590800087,109.71500739714700,-140.35016566768000,178.170694813571,4.36694475267505,2.2340619499895,2.13288280268555,10.635743336861,-9.45418287122601,18.5435371398926,17.7082672119141,17.3638456334011,17.107250213623,0.0,0.0,0.0,0.0,9.81632075653877,1.68493986129761,0.0573791633973359,20.0840639170966,,,1,106482.914130588,134333.751102922,1,109698.52,-140395.98,-99,P,rectangular_magnet,R06,1,I,6.0,R,19.79249630491860,2.13288280268555,circular_magnet,Yel,1,TL,0.04869073126,0.0
7,C901027448804594,166.33601710052500,-43.61027957502500,171.961306894976,4.49787300486507,2.88471509769289,1.61315790717218,10.879979424715,-9.86314726740581,16.6292266845703,16.2334785461426,16.2309210979309,15.9555072784424,0.0,0.0,0.0,0.0,9.78675071984317,9.19156360626221,0.055394359466486,22.2933002123434,,,8,161680.2699856,41907.7975662874,1,166318.91,-43688.8,-99,P,rectangular_magnet,R07,1,I,7.0,A,12.2908600354059,1.61315790717218,circular_magnet,Yel,1,TL,0.0803623669799998,0.0
8,C901027306203598,-199.51219198769900,-18.197459223296700,200.346958479008,4.6881577631384,0.0912421310714033,4.596915632067,9.31080215866162,-9.97000507801011,17.92942237854,17.5780372619629,17.5654836729694,17.3318519592285,0.0,0.0,0.0,0.0,8.83889031368645,5.35620069503784,0.0359680589056301,22.465196151263,,,4,-192953.792142475,17757.9323697156,1,-199513.58,-18254.73,-99,P,rectangular_magnet,R08,1,I,8.0,K,1.3883464806770000,4.596915632067,circular_magnet,Mag,1,TR,0.0572875941399999,0.0
9,C901027164504648,-126.40742418055000,61.8325290122806,140.639939497291,-0.668995172557386,-0.454808502902955,6.06899863752516,9.61761516383039,-10.310857309256,18.6694469451904,18.1895027160645,17.9342262861552,17.8495826721191,0.0,0.0,0.0,0.0,8.88807878358129,1.97702813148499,0.036652959883213,20.9124416428552,,,8,-123614.052974332,-59274.6718918619,1,-126343.21,61781.76,-99,P,rectangular_magnet,R09,1,I,9.0,L,-51.669400097835500,6.06899863752516,circular_magnet,Gre,1,TR,0.0818593524999998,0.0
10,C901026881300363,-53.9421165774427,139.0436647582550,149.156089286107,0.136075632050663,-1.20086028048365,1.33693591253431,9.93081855630145,-10.6398451135817,18.2625770568848,17.6055450439453,17.2959723586706,17.111759185791,0.0,0.0,0.0,0.0,9.65894567882288,3.78145933151245,0.0562775802796268,21.7367168959171,,,4,-52830.0862758726,-133625.915669472,1,-53928.25,139065.75,-99,P,rectangular_magnet,R10,1,I,10.0,I,-97.79655941107810,1.33693591253431,circular_magnet,Yel,1,TL,0.0167343919199998,0.02
11,C901027164902648,87.99886608425370,33.812325680820600,94.294240872898,-0.497629797253293,3.5081504903753,2.277405019551,10.5476255764187,-10.1933749317059,18.6331996917725,17.7111263275146,17.2954036180263,17.0380535125732,0.0,0.0,0.0,0.0,9.81023658496269,2.47403597831726,0.0521409598921489,20.9210310642746,,,4,86568.3002706207,-32723.6545655308,1,88029.95,33795.44,-99,P,rectangular_magnet,R11,1,I,11.0,Q,-61.48791285743550,2.277405019551,circular_magnet,Gre,1,TL,0.0353742283999999,0.0
12,C901027306701247,66.53534426605680,-22.63634879812450,70.2510147863453,3.98971102747699,2.81265055900572,1.17706046847127,10.4542312566718,-9.95127170656421,16.5832176208496,15.9803810119629,15.6690468747412,15.5349979400635,0.0,0.0,0.0,0.0,10.1962303520829,3.59514093399048,0.0517808905772542,20.0018352933771,,,8,65461.1840078162,21991.6743164892,1,66484.48,-22694.03,-99,P,rectangular_magnet,R12,1,I,12.0,C,41.40639664876530,1.17706046847127,circular_magnet,Blu,1,TL,0.0769044511799999,0.0
13,C901027164800615,4.867857501207420,55.45199196080900,55.6477495326568,-0.341717038027294,4.6236152912835,1.3178529778688,10.1859598900394,-10.2866576592007,18.007453918457,17.3963069915771,17.1941250261226,16.9142150878906,0.0,0.0,0.0,0.0,9.68935253705459,8.48803901672363,0.0584026305602407,23.2832185093463,,,8,4831.85514889517,-53805.5509793542,1,4933.57,55428.62,-99,P,rectangular_magnet,R13,1,I,13.0,G,-70.42105593332460,1.3178529778688,circular_magnet,Blu,1,TL,0.0697451148799999,0.0
14,C901027448504361,-13.222171369711600,-42.35154959821510,44.2698087637399,1.66825888833631,1.26725056113973,0.401008327196578,10.1069433821017,-9.86687184491869,17.9016380310059,17.1276569366455,17.0275541372178,16.5722007751465,0.0,0.0,0.0,0.0,9.87655756326544,5.50119304656982,0.0555168625995779,22.0728160452647,,,4,-13025.8756450267,41066.0430483757,1,-13232.5,-42245.91,-99,P,rectangular_magnet,R14,1,I,14.0,E,174.41580656314300,0.401008327196578,circular_magnet,Blu,1,TR,0.1061433244000000,0.0
15,C901027023104406,100.89379508771300,109.13031494731700,148.604207945854,3.25777390679453,3.96629973663989,5.57465947733423,10.6006223199599,-10.5127358365313,16.257152557373,15.6933374404907,15.6210612872827,15.2485160827637,0.0,0.0,0.0,0.0,10.1802082021801,6.72260999679565,0.053696328851695,21.0739017070936,,,8,98545.564310944,-104899.219056074,1,100868.39,109127.35,-99,P,rectangular_magnet,R15,1,I,15.0,B,83.3433045328278,5.57465947733423,circular_magnet,Yel,1,TR,0.0255775173599999,0.0
