PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 10 04 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21E+11,3.312E+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,02 49 52.46,-31 27 24.5 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,16 15 11.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 09 30 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,H03_T079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,W43690705210172,127.00081129392300,-122.5539399333560,176.511566173034,4.37540045540205,2.37374431087212,2.00165614452994,43.0949966217763,-30.9357101114732,16.3184987263691,15.9528172695441,15.7923458792254,15.6267233778622,0.0,0.0,0.0,0.0,9.2261228123078,3.57615086538712,0.0224850326776504,19.9627711107119,,,8,141565.636521444,117766.314807057,1,126983.63,-122602.98,-99,P,rectangular_magnet,R01,1,I,1.0,T,19.308020225844100,2.00165614452994,circular_magnet,Yel,1,TL,0.0519627269999999,0.0
2,W43690373807400,192.977748260934,-67.97390924419810,204.613836393061,4.67729787519594,2.80269924175569,1.87459863344025,43.4177319753333,-31.1663182072338,17.7384163011798,17.1185335373274,16.8326111324004,16.6150326539596,0.0,0.0,0.0,0.0,9.03210452535121,1.79199432541019,0.0212999992072582,19.6280913694462,,,8,214503.826425325,65648.8851651614,1,192976.04,-68022.57,-99,P,rectangular_magnet,R02,1,I,2.0,R,2.0105722257649700,1.87459863344025,circular_magnet,Mag,1,TL,0.04869073126,0.0
3,W43690686505463,129.19667273209500,-29.681546344616300,132.556574170173,4.25902586193508,2.91558394982142,1.34344191211366,43.1132189056208,-31.3281241091788,17.3618428520833,16.7443854688585,16.4959982415013,16.2772594840507,0.0,0.0,0.0,0.0,9.1544431573039,5.15865341298497,0.0217000003904104,21.5499419032726,,,8,145683.8726703,29080.7513255919,1,129185.47,-29704.54,-99,P,rectangular_magnet,R03,1,I,3.0,I,25.97579327405230,1.34344191211366,circular_magnet,Gre,1,TL,0.0255775173599999,0.0
4,W43680174711328,88.72211741448270,66.11658435244470,110.632984216944,3.56785158224133,3.78205077731005,6.06898611211086,42.9147525970821,-31.7383452696892,18.754598808133,18.1157002247444,17.8843147338447,17.6810842771295,0.0,0.0,0.0,0.0,8.65215575190741,3.19736797681111,0.0230000000447034,21.8825380113635,,,8,100830.486940554,-63629.2309497593,1,88707.97,66110.16,-99,P,rectangular_magnet,R04,1,I,4.0,P,65.57716240849890,6.06898611211086,circular_magnet,Gre,1,TR,0.0155377488999999,0.0
5,W43680218809081,80.48436326584730,110.31897799040100,136.506031693141,3.19485537181664,4.08256297560563,5.39547770339059,42.8725090609315,-31.9257510384026,18.6757477439798,18.2322745762423,17.9665720691844,17.8462377359868,0.0,0.0,0.0,0.0,8.40653101739656,3.40860008438002,0.0205000005662441,22.138029510037,,,8,91283.4477705183,-105982.934678987,1,80402.62,110314.62,-99,P,rectangular_magnet,R05,1,I,5.0,L,86.94827104020720,5.39547770339059,circular_magnet,Gre,1,TR,0.0818593524999998,0.0
6,W43680958709261,-64.31714445118,106.57135,124.43577088635,0.0,-1.02832722054971,1.02832722054971,42.1460853831808,-31.911373215899,18.5136318548365,18.1565002149919,17.9540484059564,17.8205357458182,0.0,0.0,0.0,0.0,8.40078656927047,4.7360420174184,0.0229000002145767,22.776452630348,,,8,-72888.3034011404,-102733.546793174,1,-64240.24,106571.35,-99,P,rectangular_magnet,R06,1,I,6.0,G,-90.0,1.02832722054971,circular_magnet,Gre,1,TL,0.0769044511799999,0.0
7,W43681117707581,-96.06769780611210,140.3289714894330,170.024409956364,0.229290947204678,-0.971063131509242,1.20035407871392,41.9893725963591,-32.0509631676393,17.2426899328635,16.9142157901926,16.7717514494014,16.6552322263727,0.0,0.0,0.0,0.0,8.52906353566817,2.84501890386169,0.016499999910593,20.4275162540817,,,4,-108305.393222845,-134280.875886482,1,-95965.56,140352.81,-99,P,rectangular_magnet,R07,1,I,7.0,N,-103.13740355538500,1.20035407871392,circular_magnet,Yel,1,TL,0.10488282044,0.0
8,W42691088805508,-191.9106592565130,-30.8268709500264,194.35251596229,-1.510035888656,0.159366612686695,4.61378280583689,41.520769693667,-31.3238174412484,19.2029174306132,18.8250263957993,18.6437555179727,18.5501979033252,0.0,0.0,0.0,0.0,8.620283582009,2.54727579142383,0.0408999994397163,22.0982809185862,,,8,-214209.649231259,30054.0582778616,1,-191889.68,-30842.36,-99,P,rectangular_magnet,R08,1,I,8.0,O,-3.481316666724520,4.61378280583689,circular_magnet,Yel,1,TR,0.0167343919199998,0.02
9,W42690789206036,-131.47971013628300,-41.059741519437800,137.730002802897,-1.09719828707942,0.303192156802553,4.88279486329761,41.8130723800503,-31.2803456854579,17.6274799343266,17.3308732895189,17.2031964837487,17.0932337215668,0.0,0.0,0.0,0.0,7.58265616588106,7.01132982106435,0.0070000002160668,22.8027499577901,,,4,-148149.242108633,39878.6750865151,1,-131447.9,-41121.81,-99,P,rectangular_magnet,R09,1,I,9.0,C,-27.13516886136600,4.88279486329761,circular_magnet,Gre,1,TR,0.0697451148799999,0.0
10,W42690368910765,-49.64140751770430,-134.12912332307000,142.961701476494,2.07451623627753,1.21585011337842,0.85866612289911,42.2215512098865,-30.8858973058119,17.7955256377079,17.4247906779918,17.280349214142,17.18084383686,0.0,0.0,0.0,0.0,8.59263426817389,6.43107259123907,0.0217000003904104,22.7090824184454,,,8,-55833.0265656517,129024.008886511,1,-49684.9,-134050.21,-99,P,rectangular_magnet,R10,1,I,10.0,D,151.13897512993300,0.85866612289911,circular_magnet,Gre,1,TL,0.0901049863999998,0.0
11,W42700094900503,-97.98013293213910,-169.6904455633730,195.945915855323,2.6069103883085,1.04697589074729,1.55993449756121,41.9866918374293,-30.7401225385031,17.7157948775241,17.3474457735953,17.2237596592478,17.1103146299584,0.0,0.0,0.0,0.0,8.71491514107621,2.37392869724637,0.024839973077178,20.4676588075779,,,4,-108911.244740979,161969.106298299,1,-98010.57,-169672.42,-99,P,rectangular_magnet,R11,1,I,11.0,E,120.63503718111200,1.55993449756121,circular_magnet,Yel,1,TL,0.0353742283999999,0.0
12,W42690205407383,-17.26320394810120,-67.52042038774680,69.6619985259,1.72851999209533,1.32029633089933,0.408223661196005,42.3817360360899,-31.1672281575745,18.272674534838,17.4414809513893,17.2205900024052,16.8109163137482,0.0,0.0,0.0,0.0,9.12102359712508,2.0320857326406,0.0251000002026557,20.2240657664087,,,8,-19631.2558436837,65443.2363881635,1,-17268.4,-67487.75,-99,P,rectangular_magnet,R12,1,I,12.0,S,170.9630996489510,0.408223661196005,circular_magnet,Blu,1,TR,0.0330810095199999,0.0
13,W41680096212907,-135.60705669683700,35.486650010787000,140.135208473454,-0.828740537277389,-0.255772232812727,5.71021700271492,41.7908162355995,-31.6064441014761,18.010549653985,17.6539341755846,17.5331468730913,17.443249518757,0.0,0.0,0.0,0.0,8.47658962099913,2.13657903292154,0.0219999998807907,20.5454036682133,,,4,-153179.130754513,-33819.5669335984,1,-135576.36,35453.17,-99,P,rectangular_magnet,R13,1,I,13.0,M,-42.51666490260140,5.71021700271492,circular_magnet,Gre,1,TR,0.0454224428999999,0.0
14,W43680446113959,35.578957124645600,14.64788088074170,38.51639297056,1.43935087528345,3.53395353693893,4.1885826455241,42.6482388979262,-31.519905138432,14.3116938500644,13.7267050220323,13.4484096631121,13.2336787641154,0.0,0.0,0.0,0.0,10.4363473549646,8.48308989523165,0.0233999993652105,19.6123500499726,,,4,40598.3909313204,-14261.7612856321,1,35589.49,14727.55,-99,P,rectangular_magnet,R14,1,I,14.0,A,-172.4687303922030,4.1885826455241,circular_magnet,Blu,1,TR,0.0803623669799998,0.0
15,W43690570011110,154.7174920491630,-141.8905241282210,209.94749973761,0.525501925659182,2.39968606794169,4.40900116489708,43.2262432249312,-30.8574845077393,15.5365800602249,15.0180086865302,14.749844347944,14.5509628079799,0.0,0.0,0.0,0.0,9.82800492821622,7.21629276475728,0.0225000008940696,20.5524540892854,,,4,171227.368834451,135445.301250918,1,154769.44,-141860.4,-99,P,rectangular_magnet,R15,1,I,15.0,B,-120.10904246626900,4.40900116489708,circular_magnet,Mag,1,TR,0.0600504179599999,0.0
