16,W43690869503589,183.21560052379100,-49.50857057831040,189.796673378838,4.65113731636883,2.87742422826092,1.77371308810791,42.9344172722908,-31.4841827704833,17.0926575194617,16.460962972082,16.1579557018594,15.9418655226905,0.0,0.0,0.0,0.0,9.38452257981005,4.11524530381599,0.0229000002145767,20.775816293744,,,8,204940.703537721,48141.8938707737,1,183212.62,-49557.17,-99,P,rectangular_magnet,R16,1,I,16.0,R,3.509461836262060,1.77371308810791,circular_magnet,Yel,1,TL,0.04869073126,0.0
17,W42690023405825,106.92731075989200,-93.74950913019000,142.230970294504,4.314061209723,2.42123106732903,1.89283014239397,42.5598761796277,-31.2962714834071,16.7497248846376,16.2512760578815,16.0795577551909,15.936111350232,0.0,0.0,0.0,0.0,9.2832081100695,9.57658178280536,0.0243999995291233,22.4002033488032,,,8,120294.41659586,90609.8447499951,1,106896.14,-93823.58,-99,P,rectangular_magnet,R17,1,I,17.0,C,22.82250012176980,1.89283014239397,circular_magnet,Gre,1,TL,0.0803623669799998,0.0
18,W43680463311639,120.42284396451000,4.2330576259003000,120.463566180366,4.11941601001864,3.1763450086062,0.943071001412441,42.631913688321,-31.7132543107588,18.6171052076663,18.2435707130428,18.0660744998877,18.0509219690223,0.0,0.0,0.0,0.0,8.37461309577085,3.69252897010619,0.0235682185739278,22.3230649512694,,,8,136574.893560546,-3628.27423148891,1,120390.83,4185.55,-99,P,rectangular_magnet,R18,1,I,18.0,K,33.97484856731070,0.943071001412441,circular_magnet,Gre,1,TL,0.0572875941399999,0.0
19,W42690099807784,92.1445489675982,-132.52480517956000,161.40582765219,0.758123419543932,2.17856385993368,4.86274486678984,42.4843662742941,-31.1333894838431,15.4727498616159,14.70789416607,14.3715779165375,14.0860097665709,0.0,0.0,0.0,0.0,10.2569822649718,4.49689205198093,0.0240000002086162,19.2153311600149,,,4,103229.177990467,127421.176651459,1,92168.57,-132502.06,-99,P,rectangular_magnet,R19,1,I,19.0,S,-133.43727228989300,4.86274486678984,circular_magnet,Yel,1,TR,0.0330810095199999,0.0
20,S10817794,-44.28316693922000,51.66059810264210,68.0466858072632,3.30965796163411,-0.862044161926084,4.1717021235602,41.80391,-31.918806,16.3693,16.1395,16.0017,15.9802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03879471012382,1.45440871548015,5,-50553.9399999995,-50082.9560000003,0,-44290.7,51659.32,-99,P,rectangular_magnet,R20,1,I,20.0,H,80.37056716649450,4.1717021235602,circular_magnet,Blu,1,TR,0.0076407166599999,0.0
21,S10819054,-26.772554220741600,-27.151270170325900,38.1305302649058,-0.769823707573257,0.793438533890379,4.71992306571595,41.892286,-31.580367,16.7994,16.4103,16.1673,16.0931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8225960539321,11.4301374708755,2,-30580.9640000002,26404.2579999999,0,-26744.7,-27178.27,-99,P,rectangular_magnet,R21,1,I,21.0,U,-45.892350586939100,4.71992306571595,circular_magnet,Blu,1,TR,0.0387923757399998,0.0
22,G10818116,0.1755528856600850,-0.0286876708066248,0.183492005547926,3.61980759787523,3.10992385553967,0.509883742335555,42.028855,-31.69721,,14.2399,,,,,,,,,,,13.1506670146914,6.92534482910051,-99,283.630000000102,-2.25999999991444,2,183.4,-5.81,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,62.60030199236070,0.509883742335555,circular_magnet,Blu,1,TR,-0.017495,-0.0167
23,G10819345,-5.841280917584050,-75.24350506536520,75.4565034085333,1.61861801763952,1.4934245569145,0.125193460725013,41.997731,-31.37467,,14.1778,,,,,,,,,,,34.8633407523047,17.390187765651,-99,-6750.39399999953,72891.7800000001,2,-5832.38,-75230.76,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,177.26001894542400,0.125193460725013,circular_magnet,Blu,1,TR,0.012305,-0.0095
24,G10818453,-81.29144313327290,2.005757727273540,81.3374257285747,-0.71992396696831,-0.0248416739626496,5.58810301417393,41.617914,-31.70547,,14.2675,,,,,,,,,,,5.13146732273305,-0.224264645070186,-99,-92589.0360000002,-1869.0199999999,2,-81312.33,2020.35,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,-48.75139512240010,5.58810301417393,circular_magnet,Blu,1,TR,-0.025325,-0.0028
25,G10813799,19.01285138147150,112.3435769209460,113.954473264107,3.18047006929704,4.5449995709877,4.91865580548892,42.123821,-32.17725,,14.5436,,,,,,,,,,,6.84668645906225,6.97041628747617,-99,21745.946,-108491.3,2,18985.82,112361.74,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,87.77248816159910,4.91865580548892,circular_magnet,Gre,1,TR,0.026305,-0.0192
26,G10819955,62.81134525520860,56.08904266153460,84.2291788301477,3.54829077883418,3.87020752979091,5.96126855622286,42.34498,-31.936852,,14.3105,,,,,,,,,,,7.64193347658499,0.39512407535228,-99,71727.88,-54161.3519999999,2,62843.17,56082.89,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,66.69791388761370,5.96126855622286,circular_magnet,Blu,1,TR,-0.026795,0.01824
27,G10820567,88.10520416217630,-55.93728056789100,104.388396356599,-0.397403083513709,2.57621829407742,3.30956392958846,42.469555,-31.456816,,14.5117,,,,,,,,,,,4.76658369024731,-0.330665722270192,-99,99881.83,54326.7839999997,2,88144.32,-55924.2,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,-67.2304805491795,3.30956392958846,circular_magnet,Gre,1,TR,0.0310049999999999,0.0272
22,Sky-A1-1,-82.44066,-226.46104,0.0,0.0,0.0,0.0,41.6269321,-30.7529323,,,,,,,,,,,,,,,-99,,,-99,-82440.66,-226461.04,1,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-91.69355,-218.54357,0.0,0.0,0.0,0.0,41.5814557,-30.784828721,,,,,,,,,,,,,,,-99,,,-99,-91693.55,-218543.57,3,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-102.96402,-215.68359,0.0,0.0,0.0,0.0,41.5269347,-30.797083042,,,,,,,,,,,,,,,-99,,,-99,-102964.02,-215683.59,2,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-113.22222,-210.47976,0.0,0.0,0.0,0.0,41.4770312,-30.818617076,,,,,,,,,,,,,,,-99,,,-99,-113222.22,-210479.76,2,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-124.24934,-206.50222,0.0,0.0,0.0,0.0,41.4237254,-30.835473175,,,,,,,,,,,,,,,-99,,,-99,-124249.34,-206502.22,1,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-136.82198,-204.44008,0.0,0.0,0.0,0.0,41.363564,-30.844996246,,,,,,,,,,,,,,,-99,,,-99,-136821.98,-204440.08,0,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-146.5,-197.62022,0.0,0.0,0.0,0.0,41.3164694,-30.873168731,,,,,,,,,,,,,,,-99,,,-99,-146500.0,-197620.22,0,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-240.9813,-3.01251,0.0,0.0,0.0,0.0,40.8478874,-31.679989224,,,,,,,,,,,,,,,-99,,,-99,-240981.3,-3012.51,1,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-240.84715,8.5856,0.0,0.0,0.0,0.0,40.8480159,-31.728305349,,,,,,,,,,,,,,,-99,,,-99,-240847.15,8585.6,1,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-238.16201,19.99647,0.0,0.0,0.0,0.0,40.8600107,-31.775984718,,,,,,,,,,,,,,,-99,,,-99,-238162.01,19996.47,2,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-238.90682,31.69534,0.0,0.0,0.0,0.0,40.8564743,-31.824636569,,,,,,,,,,,,,,,-99,,,-99,-238906.82,31695.34,1,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-237.10513,43.15344,0.0,0.0,0.0,0.0,40.8647925,-31.872427962,,,,,,,,,,,,,,,-99,,,-99,-237105.13,43153.44,1,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-234.75423,54.51158,0.0,0.0,0.0,0.0,40.8758182,-31.919821422,,,,,,,,,,,,,,,-99,,,-99,-234754.23,54511.58,1,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-228.01116,64.65225,0.0,0.0,0.0,0.0,40.907241,-31.962601859,,,,,,,,,,,,,,,-99,,,-99,-228011.16,64652.25,3,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-65.83122,229.75476,0.0,0.0,0.0,0.0,41.7028723,-32.653788376,,,,,,,,,,,,,,,-99,,,-99,-65831.22,229754.76,2,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-55.15828,234.60313,0.0,0.0,0.0,0.0,41.7557767,-32.673500776,,,,,,,,,,,,,,,-99,,,-99,-55158.28,234603.13,1,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.4431,235.0185,0.0,0.0,0.0,0.0,41.8135787,-32.675830261,,,,,,,,,,,,,,,-99,,,-99,-43443.1,235018.5,2,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-33.02479,243.77318,0.0,0.0,0.0,0.0,41.8654136,-32.710297353,,,,,,,,,,,,,,,-99,,,-99,-33024.79,243773.18,0,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.47987,236.11348,0.0,0.0,0.0,0.0,41.9271225,-32.680967704,,,,,,,,,,,,,,,-99,,,-99,-20479.87,236113.48,3,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.44115,245.81876,0.0,0.0,0.0,0.0,41.9818962,-32.718785357,,,,,,,,,,,,,,,-99,,,-99,-9441.15,245818.76,0,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.32895,238.98865,0.0,0.0,0.0,0.0,42.0169813,-32.692353909,,,,,,,,,,,,,,,-99,,,-99,-2328.95,238988.65,2,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,120.30982,214.57294,0.0,0.0,0.0,0.0,42.6217577,-32.587118534,,,,,,,,,,,,,,,-99,,,-99,120309.82,214572.94,0,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,127.84223,204.2974,0.0,0.0,0.0,0.0,42.6594836,-32.545432552,,,,,,,,,,,,,,,-99,,,-99,127842.23,204297.4,1,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,140.37688,202.01567,0.0,0.0,0.0,0.0,42.7202876,-32.534392793,,,,,,,,,,,,,,,-99,,,-99,140376.88,202015.67,0,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,146.88677,191.06371,0.0,0.0,0.0,0.0,42.7530208,-32.48982099,,,,,,,,,,,,,,,-99,,,-99,146886.77,191063.71,1,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,155.90952,183.77509,0.0,0.0,0.0,0.0,42.7972601,-32.459211809,,,,,,,,,,,,,,,-99,,,-99,155909.52,183775.09,1,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,164.57115,176.06079,0.0,0.0,0.0,0.0,42.8396744,-32.426828938,,,,,,,,,,,,,,,-99,,,-99,164571.15,176060.79,1,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,171.41703,166.5449,0.0,0.0,0.0,0.0,42.8735129,-32.387384864,,,,,,,,,,,,,,,-99,,,-99,171417.03,166544.9,2,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,188.26038,-147.238,0.0,0.0,0.0,0.0,42.9432622,-31.079617708,,,,,,,,,,,,,,,-99,,,-99,188260.38,-147238.0,2,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,182.47249,-157.43205,0.0,0.0,0.0,0.0,42.9142065,-31.037687463,,,,,,,,,,,,,,,-99,,,-99,182472.49,-157432.05,1,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,174.68645,-166.02924,0.0,0.0,0.0,0.0,42.8760285,-31.002130708,,,,,,,,,,,,,,,-99,,,-99,174686.45,-166029.24,1,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,165.11397,-172.79576,0.0,0.0,0.0,0.0,42.8297039,-30.973849796,,,,,,,,,,,,,,,-99,,,-99,165113.97,-172795.76,2,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,156.60881,-180.53997,0.0,0.0,0.0,0.0,42.7880924,-30.941823612,,,,,,,,,,,,,,,-99,,,-99,156608.81,-180539.97,2,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,148.97731,-189.43818,0.0,0.0,0.0,0.0,42.7503173,-30.905379663,,,,,,,,,,,,,,,-99,,,-99,148977.31,-189438.18,1,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,142.58816,-200.46101,0.0,0.0,0.0,0.0,42.7179856,-30.86078815,,,,,,,,,,,,,,,-99,,,-99,142588.16,-200461.01,0,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-158.92893,-181.17025,0.0,0.0,0.0,0.0,41.2546622,-30.94028986,,,,,,,,,,,,,,,-99,,,-99,-158928.93,-181170.25,1,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-167.46173,-173.31368,0.0,0.0,0.0,0.0,41.2129615,-30.972814422,,,,,,,,,,,,,,,-99,,,-99,-167461.73,-173313.68,1,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-179.24982,-168.47997,0.0,0.0,0.0,0.0,41.1567106,-30.993611435,,,,,,,,,,,,,,,-99,,,-99,-179249.82,-168479.97,0,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-183.34477,-156.41534,0.0,0.0,0.0,0.0,41.1351912,-31.042798156,,,,,,,,,,,,,,,-99,,,-99,-183344.77,-156415.34,1,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-189.07589,-146.18928,0.0,0.0,0.0,0.0,41.1064581,-31.084911909,,,,,,,,,,,,,,,-99,,,-99,-189075.89,-146189.28,2,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-201.62808,-140.93302,0.0,0.0,0.0,0.0,41.047043,-31.107574602,,,,,,,,,,,,,,,-99,,,-99,-201628.08,-140933.02,0,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-200.55927,-126.27344,0.0,0.0,0.0,0.0,41.0492814,-31.167309363,,,,,,,,,,,,,,,-99,,,-99,-200559.27,-126273.44,3,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-214.23987,-120.90194,0.0,0.0,0.0,0.0,40.9849493,-31.190511694,,,,,,,,,,,,,,,-99,,,-99,-214239.87,-120901.94,0,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-217.08302,-99.97981,0.0,0.0,0.0,0.0,40.9682271,-31.276664372,,,,,,,,,,,,,,,-99,,,-99,-217083.02,-99979.81,2,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-228.13366,-92.03822,0.0,0.0,0.0,0.0,40.9161365,-31.310121567,,,,,,,,,,,,,,,-99,,,-99,-228133.66,-92038.22,0,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-223.79909,-77.99338,0.0,0.0,0.0,0.0,40.9339531,-31.367909686,,,,,,,,,,,,,,,-99,,,-99,-223799.09,-77993.38,3,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-231.12877,-68.26826,0.0,0.0,0.0,0.0,40.8989521,-31.408513886,,,,,,,,,,,,,,,-99,,,-99,-231128.77,-68268.26,1,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-234.14576,-57.06862,0.0,0.0,0.0,0.0,40.883731,-31.455061585,,,,,,,,,,,,,,,-99,,,-99,-234145.76,-57068.62,1,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-236.62039,-45.73679,0.0,0.0,0.0,0.0,40.8711401,-31.502177542,,,,,,,,,,,,,,,-99,,,-99,-236620.39,-45736.79,1,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-238.54693,-34.29902,0.0,0.0,0.0,0.0,40.8612121,-31.549753239,,,,,,,,,,,,,,,-99,,,-99,-238546.93,-34299.02,1,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-237.92962,-22.59418,0.0,0.0,0.0,0.0,40.8630663,-31.598486006,,,,,,,,,,,,,,,-99,,,-99,-237929.62,-22594.18,2,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-154.91577,184.61356,0.0,0.0,0.0,0.0,41.2639382,-32.463980264,,,,,,,,,,,,,,,-99,,,-99,-154915.77,184613.56,1,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-145.85382,191.8534,0.0,0.0,0.0,0.0,41.3084606,-32.494322938,,,,,,,,,,,,,,,-99,,,-99,-145853.82,191853.4,1,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-135.32155,197.0002,0.0,0.0,0.0,0.0,41.3599489,-32.516425298,,,,,,,,,,,,,,,-99,,,-99,-135321.55,197000.2,2,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-126.73816,204.98415,0.0,0.0,0.0,0.0,41.4025153,-32.549364901,,,,,,,,,,,,,,,-99,,,-99,-126738.16,204984.15,1,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-116.72873,210.84465,0.0,0.0,0.0,0.0,41.4518268,-32.573933733,,,,,,,,,,,,,,,-99,,,-99,-116728.73,210844.65,1,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-106.44891,216.21677,0.0,0.0,0.0,0.0,41.5025074,-32.596455187,,,,,,,,,,,,,,,-99,,,-99,-106448.91,216216.77,1,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-95.12644,219.25319,0.0,0.0,0.0,0.0,41.5581388,-32.609759597,,,,,,,,,,,,,,,-99,,,-99,-95126.44,219253.19,2,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-85.17533,225.44672,0.0,0.0,0.0,0.0,41.6074863,-32.63514482,,,,,,,,,,,,,,,-99,,,-99,-85175.33,225446.72,1,S,,,-99,,,,,,,,-99,,,
