16,C901005167801029,-73.86385877379200,2.577684027981950,73.8606149902592,-0.673479713581108,-0.0343989965608991,5.64410459015938,303.145056744685,-57.6628253378804,16.959041595459,16.172492980957,16.0689945591884,15.6245450973511,0.0,0.0,0.0,0.0,10.2250843083672,8.2508373260498,0.057132963091135,21.997857785824,,,8,-133779.175701271,-1791.12636096906,1,-73816.92,2540.23,-99,P,rectangular_magnet,R16,1,I,16.0,B,-51.41245482412300,5.64410459015938,circular_magnet,Blu,1,TR,0.0600504179599999,0.0
17,C901005167908374,25.591336356107500,39.88607602825080,47.3373501217094,3.76994107390758,4.14236818470566,5.9107581963815,303.941551885996,-57.8265601775442,17.9272422790527,17.537181854248,17.3231310198312,17.328649520874,0.0,0.0,0.0,0.0,8.24349308079471,4.71029710769653,0.0151547901332378,22.1452980442007,,,8,46228.7262349829,-38795.200124995,1,25545.58,39852.83,-99,P,rectangular_magnet,R17,1,I,17.0,J,53.99828745207850,5.9107581963815,circular_magnet,Blu,1,TR,0.05655919482,0.0
18,C901005168104953,125.31492576401100,14.162635758018700,126.078379700141,3.96856750879686,3.25389543850582,0.714672070291042,304.737099056906,-57.7139226543888,18.1677436828613,17.4944667816162,17.2402085536494,17.044340133667,0.0,0.0,0.0,0.0,9.60540480046796,3.20475006103516,0.054176177829504,21.2663122857522,,,8,226022.3868607,-13339.1198918732,1,125284.17,14129.21,-99,P,rectangular_magnet,R18,1,I,18.0,M,42.617831033192700,0.714672070291042,circular_magnet,Gre,1,TR,0.0454224428999999,0.0
19,C901005091004157,123.49197824588900,66.94266082331960,140.379768137999,3.7630478150537,3.63825589000973,0.124791925043974,304.724007737129,-57.9384613141498,17.7386322021484,16.7721004486084,16.4392400061056,15.982723236084,0.0,0.0,0.0,0.0,10.1916397832317,5.62355661392212,0.0515848957002162,21.7650304886619,,,1,223063.74859111,-64084.8569978532,1,123418.72,66890.2,-99,P,rectangular_magnet,R19,1,I,19.0,D,54.39324209149700,0.124791925043974,circular_magnet,Gre,1,TR,0.0901049863999998,0.0
20,S481607336,-10.761633163384600,29.959819506465500,31.8273155409076,-0.720232429553356,-1.226063487682,0.505831058128639,303.648888,-57.783524,16.7026,16.4079,16.2266,16.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94215012777445,-6.9215402634729,5,-19913.3120000054,-29069.0240000005,0,-10755.89,29954.78,-99,P,rectangular_magnet,R20,1,I,20.0,H,-48.733721518139300,0.505831058128639,circular_magnet,Blu,1,TR,0.0076407166599999,0.0
21,S481609007,35.60208092452270,-18.210846766439100,39.9744535088561,3.8467436802293,2.66788240334211,1.17886127688719,304.023047,-57.576836,16.6371,16.3995,16.28,16.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15701313864224,-10.8091869372562,5,64646.6219999992,17642.4639999995,0,35572.54,-18235.99,-99,P,rectangular_magnet,R21,1,I,21.0,U,49.59782225423920,1.17886127688719,circular_magnet,Blu,1,RI,0.0387923757399998,0.0
22,G481608822,0.0392695793154291,0.0066909655479081,0.0630912109568361,2.19603643595915,3.17773867970786,5.30148306343088,303.73814,-57.654875,,14.1875,,,,,,,,,,,4.54578917005215,-7.49624806879038,-99,257.639999991852,5.65000000018756,2,63.05,2.28,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,144.17638056258900,5.30148306343088,circular_magnet,Blu,1,TR,-0.017495,-0.0167
23,G481597519,37.54294384177110,-80.84414092184550,89.1329312150431,1.29884161734838,2.00572031468406,5.5763066098439,304.037897,-57.309075,,14.4869,,,,,,,,,,,9.9941760755477,-5.38537650682666,-99,68002.7219999918,78156.4499999995,2,37555.4,-80834.84,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,-164.41814293000800,5.5763066098439,circular_magnet,Blu,1,TR,0.012305,-0.0095
24,G481595039,-45.00103000941050,-49.041624438205400,66.575157415174,1.62985896159724,0.828639843698523,0.801219117898721,303.380026,-57.442792,,14.5336,,,,,,,,,,,6.11625289837497,-5.61030783786757,-99,-80676.1240000083,47936.4080000001,2,-44996.74,-49066.74,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,176.61596029890300,0.801219117898721,circular_magnet,Blu,1,TL,-0.025325,-0.0028
25,G481606679,-60.638830889161600,41.43503157583270,73.4138845233856,-0.406817536185118,-0.599247486657525,0.192429950472407,303.247096,-57.830214,,13.8744,,,,,,,,,,,-2.85909041436433,-2.3034629631607,-99,-110718.304000005,-39620.964,2,-60622.27,41406.99,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,-66.6910721446821,0.192429950472407,circular_magnet,Blu,1,TR,0.026305,-0.0192
26,G481607936,6.353008806589260,102.7200246432740,102.901839579207,3.21503744053516,4.6503379350434,4.84788481267135,303.784682,-58.094423,,14.1346,,,,,,,,,,,-15.1930993571474,-6.50884546660887,-99,10776.1319999892,-99332.1980000003,2,6381.07,102703.8,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,85.79192368079300,4.84788481267135,circular_magnet,Gre,1,RO,-0.026795,0.01824
27,G481609920,61.600939991616300,29.901171594705900,68.4560145770479,3.97942012886821,3.59295458266543,0.386465546202772,304.231373,-57.783326,,14.6523,,,,,,,,,,,7.73059596978283,-5.73944270093432,-99,111728.297999999,-29024.276000001,2,61600.41,29859.93,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,41.99602170644540,0.386465546202772,circular_magnet,Blu,1,TR,0.0310049999999999,0.0272
22,Sky-A1-1,-84.151,-231.15927,0.0,0.0,0.0,0.0,303.1080725,-56.689429234,,,,,,,,,,,,,,,-99,,,-99,-84151.0,-231159.27,0,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-95.17558,-226.8427,0.0,0.0,0.0,0.0,303.0240318,-56.706712718,,,,,,,,,,,,,,,-99,,,-99,-95175.58,-226842.7,0,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-102.96402,-215.68359,0.0,0.0,0.0,0.0,302.9621546,-56.750894271,,,,,,,,,,,,,,,-99,,,-99,-102964.02,-215683.59,2,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-113.22222,-210.47976,0.0,0.0,0.0,0.0,302.8834617,-56.771870244,,,,,,,,,,,,,,,-99,,,-99,-113222.22,-210479.76,2,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-123.21816,-204.78839,0.0,0.0,0.0,0.0,302.8066102,-56.794850717,,,,,,,,,,,,,,,-99,,,-99,-123218.16,-204788.39,2,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-136.82198,-204.44008,0.0,0.0,0.0,0.0,302.704952,-56.796871242,,,,,,,,,,,,,,,-99,,,-99,-136821.98,-204440.08,0,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-142.3313,-191.99688,0.0,0.0,0.0,0.0,302.6591062,-56.846621735,,,,,,,,,,,,,,,-99,,,-99,-142331.3,-191996.88,2,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-240.9813,-3.01251,0.0,0.0,0.0,0.0,301.8622923,-57.623445278,,,,,,,,,,,,,,,-99,,,-99,-240981.3,-3012.51,1,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-238.84829,8.51435,0.0,0.0,0.0,0.0,301.8750104,-57.671726716,,,,,,,,,,,,,,,-99,,,-99,-238848.29,8514.35,2,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-240.15512,20.16382,0.0,0.0,0.0,0.0,301.8629658,-57.720045299,,,,,,,,,,,,,,,-99,,,-99,-240155.12,20163.82,1,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-243.86326,32.3529,0.0,0.0,0.0,0.0,301.8336594,-57.770135527,,,,,,,,,,,,,,,-99,,,-99,-243863.26,32352.9,0,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-242.02419,44.04872,0.0,0.0,0.0,0.0,301.845063,-57.819001955,,,,,,,,,,,,,,,-99,,,-99,-242024.19,44048.72,0,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-232.80594,54.05917,0.0,0.0,0.0,0.0,301.9110021,-57.862229194,,,,,,,,,,,,,,,-99,,,-99,-232805.94,54059.17,2,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-231.85957,65.74346,0.0,0.0,0.0,0.0,301.9165707,-57.910876998,,,,,,,,,,,,,,,-99,,,-99,-231859.57,65743.46,1,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-66.38214,231.67752,0.0,0.0,0.0,0.0,303.1972381,-58.61661975,,,,,,,,,,,,,,,-99,,,-99,-66382.14,231677.52,1,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-54.7005,232.65609,0.0,0.0,0.0,0.0,303.2902445,-58.621810841,,,,,,,,,,,,,,,-99,,,-99,-54700.5,232656.09,2,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.4431,235.0185,0.0,0.0,0.0,0.0,303.3800744,-58.632142781,,,,,,,,,,,,,,,-99,,,-99,-43443.1,235018.5,2,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-32.35357,238.81857,0.0,0.0,0.0,0.0,303.468661,-58.64783769,,,,,,,,,,,,,,,-99,,,-99,-32353.57,238818.57,1,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.82553,240.09865,0.0,0.0,0.0,0.0,303.5607832,-58.653546983,,,,,,,,,,,,,,,-99,,,-99,-20825.53,240098.65,1,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.24926,240.82258,0.0,0.0,0.0,0.0,303.6533459,-58.656879244,,,,,,,,,,,,,,,-99,,,-99,-9249.26,240822.58,1,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.34844,240.98869,0.0,0.0,0.0,0.0,303.7085426,-58.657730442,,,,,,,,,,,,,,,-99,,,-99,-2348.44,240988.69,1,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,115.90824,206.72271,0.0,0.0,0.0,0.0,304.6532399,-58.515294702,,,,,,,,,,,,,,,-99,,,-99,115908.24,206722.71,3,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,127.84223,204.2974,0.0,0.0,0.0,0.0,304.7470818,-58.503795397,,,,,,,,,,,,,,,-99,,,-99,127842.23,204297.4,1,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,136.38242,196.26726,0.0,0.0,0.0,0.0,304.8150246,-58.470472351,,,,,,,,,,,,,,,-99,,,-99,136382.42,196267.26,2,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,146.88677,191.06371,0.0,0.0,0.0,0.0,304.8974928,-58.44786987,,,,,,,,,,,,,,,-99,,,-99,146886.77,191063.71,1,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,154.61558,182.24989,0.0,0.0,0.0,0.0,304.9587462,-58.411219394,,,,,,,,,,,,,,,-99,,,-99,154615.58,182249.89,2,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,163.20532,174.59961,0.0,0.0,0.0,0.0,305.026177,-58.378893646,,,,,,,,,,,,,,,-99,,,-99,163205.32,174599.61,2,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,169.98257,165.15122,0.0,0.0,0.0,0.0,305.0796558,-58.339534518,,,,,,,,,,,,,,,-99,,,-99,169982.57,165151.22,3,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,189.83588,-148.4702,0.0,0.0,0.0,0.0,305.1959125,-57.031864665,,,,,,,,,,,,,,,-99,,,-99,189835.88,-148470.2,1,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,182.47249,-157.43205,0.0,0.0,0.0,0.0,305.1385375,-56.995005356,,,,,,,,,,,,,,,-99,,,-99,182472.49,-157432.05,1,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,178.31055,-169.47374,0.0,0.0,0.0,0.0,305.1035002,-56.946090289,,,,,,,,,,,,,,,-99,,,-99,178310.55,-169473.74,0,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,166.49577,-174.24185,0.0,0.0,0.0,0.0,305.0146923,-56.92591329,,,,,,,,,,,,,,,-99,,,-99,166495.77,-174241.85,1,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,156.60881,-180.53997,0.0,0.0,0.0,0.0,304.9393031,-56.899779314,,,,,,,,,,,,,,,-99,,,-99,156608.81,-180539.97,2,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,147.7409,-187.86598,0.0,0.0,0.0,0.0,304.871008,-56.869667059,,,,,,,,,,,,,,,-99,,,-99,147740.9,-187865.98,2,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,139.6901,-196.38671,0.0,0.0,0.0,0.0,304.808374,-56.834950522,,,,,,,,,,,,,,,-99,,,-99,139690.1,-196386.71,1,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-162.22612,-184.92887,0.0,0.0,0.0,0.0,302.5085649,-56.875797808,,,,,,,,,,,,,,,-99,,,-99,-162226.12,-184928.87,0,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-164.68219,-170.43701,0.0,0.0,0.0,0.0,302.4842806,-56.934076222,,,,,,,,,,,,,,,-99,,,-99,-164682.19,-170437.01,3,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-175.60663,-165.05567,0.0,0.0,0.0,0.0,302.4012032,-56.956200881,,,,,,,,,,,,,,,-99,,,-99,-175606.63,-165055.67,1,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-183.34477,-156.41534,0.0,0.0,0.0,0.0,302.3404259,-56.991400683,,,,,,,,,,,,,,,-99,,,-99,-183344.77,-156415.34,1,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-190.65822,-147.4127,0.0,0.0,0.0,0.0,302.2827149,-57.028126452,,,,,,,,,,,,,,,-99,,,-99,-190658.22,-147412.7,1,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-197.53006,-138.06861,0.0,0.0,0.0,0.0,302.2282059,-57.066297246,,,,,,,,,,,,,,,-99,,,-99,-197530.06,-138068.61,1,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-208.17544,-131.06863,0.0,0.0,0.0,0.0,302.1473344,-57.095027052,,,,,,,,,,,,,,,-99,,,-99,-208175.44,-131068.63,0,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-209.88551,-118.44464,0.0,0.0,0.0,0.0,302.1293148,-57.146628201,,,,,,,,,,,,,,,-99,,,-99,-209885.51,-118444.64,1,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-223.4411,-102.90809,0.0,0.0,0.0,0.0,302.0240675,-57.210331387,,,,,,,,,,,,,,,-99,,,-99,-223441.1,-102908.09,0,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-221.64205,-89.41924,0.0,0.0,0.0,0.0,302.0315532,-57.26589476,,,,,,,,,,,,,,,-99,,,-99,-221642.05,-89419.24,2,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-223.79909,-77.99338,0.0,0.0,0.0,0.0,302.0113808,-57.313053507,,,,,,,,,,,,,,,-99,,,-99,-223799.09,-77993.38,3,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-235.92384,-69.68458,0.0,0.0,0.0,0.0,301.9202722,-57.346926117,,,,,,,,,,,,,,,-99,,,-99,-235923.84,-69684.58,0,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-232.20251,-56.59499,0.0,0.0,0.0,0.0,301.9423888,-57.401340559,,,,,,,,,,,,,,,-99,,,-99,-232202.51,-56594.99,2,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-232.69295,-44.97765,0.0,0.0,0.0,0.0,301.9348491,-57.449568341,,,,,,,,,,,,,,,-99,,,-99,-232692.95,-44977.65,3,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-243.49591,-35.0106,0.0,0.0,0.0,0.0,301.8533482,-57.490116244,,,,,,,,,,,,,,,-99,,,-99,-243495.91,-35010.6,0,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-239.92079,-22.78326,0.0,0.0,0.0,0.0,301.8754161,-57.54126838,,,,,,,,,,,,,,,-99,,,-99,-239920.79,-22783.26,1,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-154.91577,184.61356,0.0,0.0,0.0,0.0,302.4984165,-58.41426121,,,,,,,,,,,,,,,-99,,,-99,-154915.77,184613.56,1,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-145.85382,191.8534,0.0,0.0,0.0,0.0,302.5691705,-58.445227128,,,,,,,,,,,,,,,-99,,,-99,-145853.82,191853.4,1,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-136.45402,198.64884,0.0,0.0,0.0,0.0,302.6428068,-58.474333591,,,,,,,,,,,,,,,-99,,,-99,-136454.02,198648.84,1,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-124.63455,201.58181,0.0,0.0,0.0,0.0,302.7353062,-58.488443646,,,,,,,,,,,,,,,-99,,,-99,-124634.55,201581.81,3,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-116.72873,210.84465,0.0,0.0,0.0,0.0,302.798017,-58.526685494,,,,,,,,,,,,,,,-99,,,-99,-116728.73,210844.65,1,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-106.44891,216.21677,0.0,0.0,0.0,0.0,302.8792168,-58.549801303,,,,,,,,,,,,,,,-99,,,-99,-106448.91,216216.77,1,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-97.91257,225.67483,0.0,0.0,0.0,0.0,302.947211,-58.588424661,,,,,,,,,,,,,,,-99,,,-99,-97912.57,225674.83,0,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-85.17533,225.44672,0.0,0.0,0.0,0.0,303.0478057,-58.589623472,,,,,,,,,,,,,,,-99,,,-99,-85175.33,225446.72,1,S,,,-99,,,,,,,,-99,,,
