PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 04 23 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.000866533,-0.999693777,0,0.999693777,-0.000866533,0,1,0,0,0,13366713.7,1089450000,6.21e+11,3.312e+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,20 07 56.47,-56 21 32.0 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,17 11 15.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 06 06 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,A3667_T039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,C901005560801702,-191.3707736,9.150824703,191.6321478,3.823224949,-0.047581631,3.87080658,300.5254018,-56.38484208,18.45363998,17.90517807,17.58522088,17.58309746,0,0,0,0,8.298698356,3.118227482,0.01493328,21.61759173,0,0,8,-329932.8654,-5866.504181,1,-191415.26,9114.73,-99,P,rectangular_magnet,R01,1,I,1,K,50.94534631660082,3.87080658,circular_magnet,Yel,1,TL,0.057287594,0
2,C901005721806898,-183.7539437,-62.44408433,194.101482,2.402618177,0.327326022,2.075292155,300.5975918,-56.08396081,18.90028,18.83838081,17.33992968,18.91478157,0,0,0,0,8.231793907,2.674119473,0.016821368,22.21715953,0,0,8,-313617.9184,62132.66389,1,-183795.75,-62405.99,-99,P,rectangular_magnet,R02,1,I,2,J,132.3401186490659,2.075292155,circular_magnet,Yel,1,TL,0.056559195,0
