16,C901032466406122,-58.86638087295200,-118.9968014166210,132.713008588687,2.00767249727539,1.11095415174073,0.896718345534656,14.1629913992154,-1.0896163466638,18.7500629425049,18.0228252410889,17.7115822849943,17.5447177886963,0.0,0.0,0.0,0.0,9.47798744072493,2.24434280395508,0.0509213462806508,21.02114588471,,,8,-56727.9437773307,114668.705653981,1,-58898.92,-118927.12,-99,P,rectangular_magnet,R16,1,I,16.0,G,154.96883926163000,0.896718345534656,circular_magnet,Gre,1,TL,0.0769044511799999,0.0
17,C901032322505690,-3.3317351183089100,-91.1120056571901,91.1399156357049,1.60994907932431,1.53421769539715,0.0757313839271601,14.3999003240924,-1.20687775350924,19.5335731506348,18.671802520752,18.2803146654187,18.0894203186035,0.0,0.0,0.0,0.0,9.22723127531028,1.98130321502686,0.0447287037968636,21.3994319237845,,,8,-3186.52675511559,88167.6277069108,1,-3333.03,-91078.95,-99,P,rectangular_magnet,R17,1,I,17.0,S,177.75671252374400,0.0757313839271601,circular_magnet,Blu,1,TR,0.0330810095199999,0.0
18,C901031890506369,6.0031369067312400,83.73475495354630,83.9494044166187,3.0742244984186,4.64164992599648,4.71575987960171,14.4392693282725,-1.95577616390615,18.7419948577881,18.1966533660889,17.9584875674451,17.8705787658691,0.0,0.0,0.0,0.0,8.01888305984265,6.16636943817139,0.0132045969367027,23.389675750452,,,8,5710.86818957789,-81083.4130427898,1,5933.55,83739.45,-99,P,rectangular_magnet,R18,1,I,18.0,Q,93.8599109648918,4.71575987960171,circular_magnet,Blu,1,TR,0.0697451148799999,0.0
19,C901032322401611,-88.54223435809850,-81.54979338973740,120.386624852834,-1.05555518851165,0.744731904177228,4.48289821449071,14.0359329005108,-1.24819562022142,19.0907020568848,18.2808151245117,17.8628714755923,17.7173004150391,0.0,0.0,0.0,0.0,9.26183915065687,1.89960432052612,0.0391770787537098,20.9170055496749,,,8,-85443.1644845617,78829.7898299594,1,-88516.63,-81595.01,-99,P,rectangular_magnet,R19,1,I,19.0,T,-29.52114265514640,4.48289821449071,circular_magnet,Gre,1,TR,0.0519627269999999,0.0
20,S106020142695694800,-33.54116759094070,11.492287227780700,35.4484582851286,-0.773333469098676,-0.330003704269748,5.83985554235066,14.269547,-1.6463678,17.3750991821289,16.9454002380371,16.75119972229,16.7240009307861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.984565695899,0.727990114707028,5,-32646.3780000001,-11157.1228,0,-33535.7,11486.95,-99,P,rectangular_magnet,R20,1,I,20.0,H,-45.69125606443520,5.83985554235066,circular_magnet,Blu,1,TR,0.0076407166599999,0.0
21,S105940145685903040,35.93451252404460,27.336869308400800,45.1727550344962,-0.318819563654499,3.79122488577746,2.17314085774763,14.568619,-1.7145113,17.7703990936279,16.8922996520996,16.538200378418,16.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49539564709376,-3.94619039829532,2,34943.8940000001,-26557.5538,0,35971.35,27324.71,-99,P,rectangular_magnet,R21,1,I,21.0,U,-71.7329845763947,2.17314085774763,circular_magnet,Blu,1,RI,0.0387923757399998,0.0
22,G106080144261993712,2.7380543114574100,0.0750370904076415,2.75235286831104,3.4005290815893,3.17635537260222,0.224173708987078,14.426185,-1.5973628,,14.4948997497559,,,,,,,,,,,0.736686020934957,-9.71136671798442,-99,2753.81000000013,-81.9927999999992,2,2750.69,95.66,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,75.16403551343520,0.224173708987078,circular_magnet,Blu,1,TR,-0.017495,-0.0167
23,G105710142628960032,-35.234115372807300,72.77667143547340,80.8418852786357,-0.289942316982096,-1.1199498431454,0.830007526163302,14.262851,-1.9087695,,13.7792997360229,,,,,,,,,,,-4.90400453187232,-1.47203913616353,-99,-34159.674,-70459.907,2,-35225.04,72764.05,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,-73.3875289346816,0.830007526163302,circular_magnet,Blu,1,TL,0.012305,-0.0095
24,G106250149510921952,125.88543729387100,-32.82491136640080,130.087917933444,0.938095363274512,2.88633120805775,4.33494946239635,14.951066,-1.4570422,,14.1688995361328,,,,,,,,,,,-0.894845973449084,-5.47292462024684,-99,121376.916,31630.4628,2,125872.72,-32846.99,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,-143.7489050964210,4.33494946239635,circular_magnet,Gre,1,TR,-0.025325,-0.0028
25,G106560145514760720,32.01099863971800,-92.75688042511350,98.1123291865727,1.36723458594112,1.90341016805174,5.74700972506896,14.551503,-1.1997921,,14.2674999237061,,,,,,,,,,,-10.2014390598954,-0.57809842651607,-99,31075.6780000001,89768.9854,2,32035.12,-92735.0,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,-168.3367713787430,5.74700972506896,circular_magnet,Gre,1,TR,0.026305,-0.0192
26,G105840147814387440,85.77744068657240,45.99241021338790,97.3562731964248,3.62144356800303,3.63357526538463,6.27105360979798,14.781491,-1.7941952,,13.8572998046875,,,,,,,,,,,6.40177662110112,17.1788107851961,-99,83052.9660000002,-44566.1152,2,85809.63,45988.6,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,62.50656780862820,6.27105360979798,circular_magnet,Gre,1,TR,-0.026795,0.01824
27,G106220140719411264,-79.78302902633420,-26.642880928027300,84.1446245186714,2.00749752115929,0.321968827505604,1.68552869365369,14.071923,-1.4826635,,14.6169004440308,,,,,,,,,,,-7.57740052592415,-5.45485360187516,-99,-77309.4019999999,25840.049,2,-79820.79,-26626.29,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,154.978864654598,1.68552869365369,circular_magnet,Blu,1,TL,0.0310049999999999,0.0272
22,Sky-A1-1,-82.44066,-226.46104,0.0,0.0,0.0,0.0,14.0707966,-0.65280878,,,,,,,,,,,,,,,-99,,,-99,-82440.66,-226461.04,1,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-93.24117,-222.23219,0.0,0.0,0.0,0.0,14.0257677,-0.670411198,,,,,,,,,,,,,,,-99,,,-99,-93241.17,-222232.19,1,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-103.8257,-217.48859,0.0,0.0,0.0,0.0,13.9816382,-0.690160641,,,,,,,,,,,,,,,-99,,,-99,-103825.7,-217488.59,1,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-114.16975,-212.24121,0.0,0.0,0.0,0.0,13.9385105,-0.712011335,,,,,,,,,,,,,,,-99,,,-99,-114169.75,-212241.21,1,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-126.82706,-210.78638,0.0,0.0,0.0,0.0,13.8864815,-0.719263062,,,,,,,,,,,,,,,-99,,,-99,-126827.06,-210786.38,0,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-132.92867,-198.62268,0.0,0.0,0.0,0.0,13.8599897,-0.768290164,,,,,,,,,,,,,,,-99,,,-99,-132928.67,-198622.68,2,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-143.52243,-193.60365,0.0,0.0,0.0,0.0,13.8161254,-0.789639683,,,,,,,,,,,,,,,-99,,,-99,-143522.43,-193603.65,1,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-245.98078,-3.07501,0.0,0.0,0.0,0.0,13.3902894,-1.58348152,,,,,,,,,,,,,,,-99,,,-99,-245980.78,-3075.01,0,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-236.84956,8.4431,0.0,0.0,0.0,0.0,13.4258229,-1.631520569,,,,,,,,,,,,,,,-99,,,-99,-236849.56,8443.1,3,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-238.16201,19.99647,0.0,0.0,0.0,0.0,13.4208774,-1.679651309,,,,,,,,,,,,,,,-99,,,-99,-238162.01,19996.47,2,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-234.94143,31.16926,0.0,0.0,0.0,0.0,13.4337643,-1.726299115,,,,,,,,,,,,,,,-99,,,-99,-234941.43,31169.26,3,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-235.13733,42.7953,0.0,0.0,0.0,0.0,13.4334706,-1.774678461,,,,,,,,,,,,,,,-99,,,-99,-235137.33,42795.3,2,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-234.75423,54.51158,0.0,0.0,0.0,0.0,13.4355965,-1.82337811,,,,,,,,,,,,,,,-99,,,-99,-234754.23,54511.58,1,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-231.85957,65.74346,0.0,0.0,0.0,0.0,13.4476505,-1.87016415,,,,,,,,,,,,,,,-99,,,-99,-231859.57,65743.46,1,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-66.38214,231.67752,0.0,0.0,0.0,0.0,14.1369993,-2.561211415,,,,,,,,,,,,,,,-99,,,-99,-66382.14,231677.52,1,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-54.7005,232.65609,0.0,0.0,0.0,0.0,14.1855413,-2.565835723,,,,,,,,,,,,,,,-99,,,-99,-54700.5,232656.09,2,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.80666,236.98531,0.0,0.0,0.0,0.0,14.2310468,-2.583320652,,,,,,,,,,,,,,,-99,,,-99,-43806.66,236985.31,1,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-32.08506,236.83654,0.0,0.0,0.0,0.0,14.2798071,-2.583262774,,,,,,,,,,,,,,,-99,,,-99,-32085.06,236836.54,2,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.65269,238.106,0.0,0.0,0.0,0.0,14.3274594,-2.588558443,,,,,,,,,,,,,,,-99,,,-99,-20652.69,238106.0,2,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.24926,240.82258,0.0,0.0,0.0,0.0,14.3750087,-2.599318869,,,,,,,,,,,,,,,-99,,,-99,-9249.26,240822.58,1,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.34844,240.98869,0.0,0.0,0.0,0.0,14.4037565,-2.600015885,,,,,,,,,,,,,,,-99,,,-99,-2348.44,240988.69,1,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,116.88637,208.46721,0.0,0.0,0.0,0.0,14.9007466,-2.465275753,,,,,,,,,,,,,,,-99,,,-99,116886.37,208467.21,2,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,125.7203,200.90646,0.0,0.0,0.0,0.0,14.9378619,-2.434267834,,,,,,,,,,,,,,,-99,,,-99,125720.3,200906.46,3,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,135.24114,194.62485,0.0,0.0,0.0,0.0,14.9775708,-2.408108394,,,,,,,,,,,,,,,-99,,,-99,135241.14,194624.85,3,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,146.88677,191.06371,0.0,0.0,0.0,0.0,15.0254572,-2.392398007,,,,,,,,,,,,,,,-99,,,-99,146886.77,191063.71,1,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,155.90952,183.77509,0.0,0.0,0.0,0.0,15.063049,-2.362076504,,,,,,,,,,,,,,,-99,,,-99,155909.52,183775.09,1,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,163.20532,174.59961,0.0,0.0,0.0,0.0,15.0938297,-2.324308208,,,,,,,,,,,,,,,-99,,,-99,163205.32,174599.61,2,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,172.85157,167.93867,0.0,0.0,0.0,0.0,15.1336393,-2.296191599,,,,,,,,,,,,,,,-99,,,-99,172851.57,167938.67,1,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,189.83588,-148.4702,0.0,0.0,0.0,0.0,15.2052343,-0.97865391,,,,,,,,,,,,,,,-99,,,-99,189835.88,-148470.2,1,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,182.47249,-157.43205,0.0,0.0,0.0,0.0,15.1745888,-0.941289772,,,,,,,,,,,,,,,-99,,,-99,182472.49,-157432.05,1,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,178.31055,-169.47374,0.0,0.0,0.0,0.0,15.1562464,-0.892078056,,,,,,,,,,,,,,,-99,,,-99,178310.55,-169473.74,0,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,169.94995,-177.85673,0.0,0.0,0.0,0.0,15.1214916,-0.857167574,,,,,,,,,,,,,,,-99,,,-99,169949.95,-177856.73,0,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,157.91943,-182.05086,0.0,0.0,0.0,0.0,15.0723773,-0.838624556,,,,,,,,,,,,,,,-99,,,-99,157919.43,-182050.86,1,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,147.7409,-187.86598,0.0,0.0,0.0,0.0,15.0303279,-0.813931859,,,,,,,,,,,,,,,-99,,,-99,147740.9,-187865.98,2,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,138.53077,-194.75684,0.0,0.0,0.0,0.0,14.9919542,-0.785168765,,,,,,,,,,,,,,,-99,,,-99,138530.77,-194756.84,2,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-162.22612,-184.92887,0.0,0.0,0.0,0.0,13.7390889,-0.82682763,,,,,,,,,,,,,,,-99,,,-99,-162226.12,-184928.87,0,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-167.46173,-173.31368,0.0,0.0,0.0,0.0,13.7163073,-0.874168973,,,,,,,,,,,,,,,-99,,,-99,-167461.73,-173313.68,1,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-179.24982,-168.47997,0.0,0.0,0.0,0.0,13.6682042,-0.895264639,,,,,,,,,,,,,,,-99,,,-99,-179249.82,-168479.97,0,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-183.34477,-156.41534,0.0,0.0,0.0,0.0,13.650079,-0.944575676,,,,,,,,,,,,,,,-99,,,-99,-183344.77,-156415.34,1,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-189.07589,-146.18928,0.0,0.0,0.0,0.0,13.6257456,-0.986858483,,,,,,,,,,,,,,,-99,,,-99,-189075.89,-146189.28,2,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-197.53006,-138.06861,0.0,0.0,0.0,0.0,13.5909284,-1.021020745,,,,,,,,,,,,,,,-99,,,-99,-197530.06,-138068.61,1,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-202.25175,-127.33903,0.0,0.0,0.0,0.0,13.570773,-1.065445355,,,,,,,,,,,,,,,-99,,,-99,-202251.75,-127339.03,2,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-208.14361,-117.46164,0.0,0.0,0.0,0.0,13.5461902,-1.106624758,,,,,,,,,,,,,,,-99,,,-99,-208143.61,-117461.64,2,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-223.4411,-102.90809,0.0,0.0,0.0,0.0,13.4841877,-1.168106445,,,,,,,,,,,,,,,-99,,,-99,-223441.1,-102908.09,0,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-223.49692,-90.16757,0.0,0.0,0.0,0.0,13.4826433,-1.220613702,,,,,,,,,,,,,,,-99,,,-99,-223496.92,-90167.57,1,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-225.68769,-78.65156,0.0,0.0,0.0,0.0,13.4729849,-1.268425228,,,,,,,,,,,,,,,-99,,,-99,-225687.69,-78651.56,2,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-235.92384,-69.68458,0.0,0.0,0.0,0.0,13.4322013,-1.306346964,,,,,,,,,,,,,,,-99,,,-99,-235923.84,-69684.58,0,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-239.00342,-58.25258,0.0,0.0,0.0,0.0,13.4193738,-1.353913225,,,,,,,,,,,,,,,-99,,,-99,-239003.42,-58252.58,0,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-236.62039,-45.73679,0.0,0.0,0.0,0.0,13.427904,-1.405740057,,,,,,,,,,,,,,,-99,,,-99,-236620.39,-45736.79,1,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-238.54693,-34.29902,0.0,0.0,0.0,0.0,13.4198646,-1.453394813,,,,,,,,,,,,,,,-99,,,-99,-238546.93,-34299.02,1,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-237.92962,-22.59418,0.0,0.0,0.0,0.0,13.4218827,-1.502116839,,,,,,,,,,,,,,,-99,,,-99,-237929.62,-22594.18,2,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-158.12971,188.44362,0.0,0.0,0.0,0.0,13.7557013,-2.380052803,,,,,,,,,,,,,,,-99,,,-99,-158129.71,188443.62,0,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-144.64334,190.26115,0.0,0.0,0.0,0.0,13.810637,-2.389191958,,,,,,,,,,,,,,,-99,,,-99,-144643.34,190261.15,2,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-136.45402,198.64884,0.0,0.0,0.0,0.0,13.8450832,-2.423672613,,,,,,,,,,,,,,,-99,,,-99,-136454.02,198648.84,1,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-129.36751,209.23682,0.0,0.0,0.0,0.0,13.8753555,-2.466513458,,,,,,,,,,,,,,,-99,,,-99,-129367.51,209236.82,0,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-119.15042,215.2189,0.0,0.0,0.0,0.0,13.9178598,-2.491387443,,,,,,,,,,,,,,,-99,,,-99,-119150.42,215218.9,0,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-106.44891,216.21677,0.0,0.0,0.0,0.0,13.9700834,-2.496826857,,,,,,,,,,,,,,,-99,,,-99,-106448.91,216216.77,1,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-95.92253,221.08806,0.0,0.0,0.0,0.0,14.0139358,-2.517111787,,,,,,,,,,,,,,,-99,,,-99,-95922.53,221088.06,1,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-85.17533,225.44672,0.0,0.0,0.0,0.0,14.0587081,-2.535262589,,,,,,,,,,,,,,,-99,,,-99,-85175.33,225446.72,1,S,,,-99,,,,,,,,-99,,,
