PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 08 09 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21E+11,3.312E+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,20 50 46.71,-52 56 08.9 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,12 07 49.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 09 02 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,A3716_T044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,C901006909804224,-117.37983206361600,-126.81307174472000,172.814513507896,-1.19289469156923,0.824193904279174,4.26609671133118,311.883158389645,-52.3933223405874,17.1837329864502,16.3346633911133,15.8083956994728,15.7456369400024,0.0,0.0,0.0,0.0,10.2129220859734,1.86182141304016,0.0437215492129325,18.9272281772062,,,4,-183385.803940118,122599.95102725,1,-117366.78,-126845.95,-99,P,rectangular_magnet,R01,1,I,1.0,Q,-21.652168769523100,4.26609671133118,circular_magnet,Yel,1,TR,0.0353742283999999,0.0
2,C901006821807078,-124.90900901727300,-41.47021823089590,131.614993221314,1.96065712978103,0.320359286255353,1.64029784352568,311.815639075414,-52.7535670581534,16.1942501068115,15.2593088150024,14.9583422927266,14.5531845092773,0.0,0.0,0.0,0.0,10.6550865188126,6.42866945266724,0.0435394861663999,20.5427889763205,,,8,-198645.168956336,41184.6448573396,1,-124918.73,-41446.56,-99,P,rectangular_magnet,R02,1,I,2.0,N,157.66262139131300,1.64029784352568,circular_magnet,Gre,1,TL,0.0255775173599999,0.0
3,C901006909705055,-167.64988407582800,-75.13036076540850,183.73124286355,-1.36740501327876,0.421713460930546,4.49406683297028,311.529440761711,-52.6090867571244,17.1317386627197,16.2551803588867,15.8499686603555,15.4983568191528,0.0,0.0,0.0,0.0,10.2600605099285,18.5101451873779,0.0480791330337524,23.8351041667555,,,4,-263325.98785321,73837.1928898756,1,-167634.35,-75205.68,-99,P,rectangular_magnet,R03,1,I,3.0,G,-11.653463854096700,4.49406683297028,circular_magnet,Yel,1,TR,0.0769044511799999,0.0
4,C901006734400246,-96.97992391472090,8.660892252102700,97.3135466694381,-0.601114905421507,-0.0887673941742086,5.77083779593229,312.005031065579,-52.9690200001248,15.1356925964355,14.3836517333984,14.2466538878049,13.8274374008179,0.0,0.0,0.0,0.0,10.7829645560633,8.73083019256592,0.045841836461173,20.3318041232996,,,8,-155842.579179185,-7507.72002820474,1,-96930.4,8626.93,-99,P,rectangular_magnet,R04,1,I,4.0,B,-55.55865291694200,5.77083779593229,circular_magnet,Gre,1,TR,0.0600504179599999,0.0
5,C901006647502466,-56.74109509302070,99.50358258792510,114.519103367569,-0.0382627748322282,-1.05290638308045,1.01464360824822,312.285752441442,-53.3592379996512,16.5348281860352,15.7079849243164,15.7153929610096,15.1438846588135,0.0,0.0,0.0,0.0,10.260420327251,6.36071395874023,0.044766180217266,20.9683889350318,,,4,-92399.548234126,-95696.9879211694,1,-56692.44,99501.72,-99,P,rectangular_magnet,R05,1,I,5.0,R,-87.80770448965390,1.01464360824822,circular_magnet,Gre,1,TL,0.04869073126,0.0
6,C901006560902405,-103.73596308308200,133.2266048804230,168.828892069777,0.166660236266329,-0.909451045496136,1.07611128176246,311.95188517034,-53.4963651938718,17.6126747131348,16.9286270141602,16.5900422370853,16.4891757965088,0.0,0.0,0.0,0.0,9.73324646847207,3.03729128837585,0.0424616634845733,20.5839339183579,,,8,-167853.551503051,-126687.733815021,1,-103691.17,133234.14,-99,P,rectangular_magnet,R06,1,I,6.0,M,-99.54892815071380,1.07611128176246,circular_magnet,Yel,1,TL,0.0454224428999999,0.0
7,C901006561106955,41.02426801464620,127.32982780039400,133.755054009146,3.02381718177318,4.40148033706271,4.90552215189005,312.983729494362,-53.4787482853909,16.0932712554932,15.2581186294556,14.8878540748222,14.5651798248291,0.0,0.0,0.0,0.0,10.5802369786016,6.33135461807251,0.0443840385070661,20.508476505997,,,8,65343.2657259247,-122706.312498335,1,40918.86,127342.3,-99,P,rectangular_magnet,R07,1,I,7.0,C,96.74803746525390,4.90552215189005,circular_magnet,Gre,1,TR,0.1061433244000000,0.0
8,C901006561207644,107.43646663549600,154.82047256138000,188.431054029238,2.72134604170603,4.10616710339105,4.89836424549457,313.453355798668,-53.5888799648326,17.8507308959961,17.1021194458008,16.7569150951002,16.5925712585449,0.0,0.0,0.0,0.0,9.72461303003176,1.81204998493195,0.0449168533086776,19.6358449945732,,,8,171478.810498879,-147596.072052176,1,107361.73,154853.87,-99,P,rectangular_magnet,R08,1,I,8.0,L,114.078357215612,4.89836424549457,circular_magnet,Yel,1,TR,0.0818593524999998,0.0
9,C901006909900433,-77.83072830589570,-108.91788838274300,133.847405631982,2.14206823233385,0.949958321900253,1.1921099104336,312.152839974764,-52.4689661144613,18.0949745178223,17.7021217346191,17.5602633945752,17.4801788330078,0.0,0.0,0.0,0.0,8.7268344040866,4.47998857498169,0.0304000005125999,22.2013809485899,,,8,-122437.765703346,105504.458131738,1,-77861.31,-108870.31,-99,P,rectangular_magnet,R09,1,I,9.0,J,147.26853085822200,1.1921099104336,circular_magnet,Gre,1,TL,0.05655919482,0.0
10,C901006822104126,27.773868401874900,-53.446314671796100,60.2057075007744,1.39911300738206,2.05038024684632,5.63191806771533,312.893050333468,-52.7067715599,16.7616939544678,15.9036083221436,15.6854899548271,15.313235282898,0.0,0.0,0.0,0.0,10.3059358705736,4.88299083709717,0.0461600013077259,20.5899125505485,,,1,44849.7753638393,51760.4274626021,1,27779.52,-53413.72,-99,P,rectangular_magnet,R10,1,I,10.0,S,-170.16327038484800,5.63191806771533,circular_magnet,Blu,1,TR,0.0330810095199999,0.0
11,C901006822108987,53.33799857043760,-33.74452405434620,63.1302352639692,3.84950177314885,2.57716132369405,1.27234044945481,313.074216407477,-52.7911835440679,17.561954498291,16.7255821228027,16.5743276842355,16.1391944885254,0.0,0.0,0.0,0.0,9.88026016129845,3.98045420646667,0.0421224739416226,20.9681199640361,,,1,85793.3080897093,32683.3190406454,1,53338.29,-33770.6,-99,P,rectangular_magnet,R11,1,I,11.0,E,49.43979517044410,1.27234044945481,circular_magnet,Blu,1,TL,0.0167343919199998,0.02
12,C901006822200880,68.80648370777860,-58.650937879603,90.3876296995479,1.13512174581912,2.43666516439453,4.98164188860417,313.182644085442,-52.6852176080103,15.5270290374756,14.713846206665,14.4865246037336,14.0788249969482,0.0,0.0,0.0,0.0,10.7799380655402,7.53456544876099,0.0487580612577807,20.3420119369839,,,8,110297.963309937,56631.6205896744,1,68844.51,-58569.25,-99,P,rectangular_magnet,R12,1,I,12.0,A,-155.03768526895700,4.98164188860417,circular_magnet,Blu,1,TR,0.0901049863999998,0.0
13,C901006910109268,88.65940953245230,-97.98484611439300,132.132213548116,0.908220029256317,2.30669941931098,4.88470591712492,313.318970476184,-52.5181051142059,17.8281955718994,17.2174892425537,16.9712570489356,16.8149814605713,0.0,0.0,0.0,0.0,9.66191781277792,3.33836102485657,0.0506913568824529,21.078030431159,,,8,141107.727617667,94399.0441894743,1,88694.65,-97939.68,-99,P,rectangular_magnet,R13,1,I,13.0,K,-142.0371745456350,4.88470591712492,circular_magnet,Gre,1,TR,0.0572875941399999,0.0
14,C901006998707184,125.09197881735900,-145.21074979812700,191.674290175767,0.464322470367276,2.28216385295018,4.46534392459668,313.56299187233,-52.3219354651219,16.8090000152588,15.9495029449463,15.6224381087198,15.3522090911865,0.0,0.0,0.0,0.0,10.3166723703029,4.11326313018799,0.0442350711673498,20.2633100902662,,,1,196256.563146514,138733.384882448,1,125138.44,-145187.48,-99,P,rectangular_magnet,R14,1,I,14.0,T,-116.60371788513300,4.46534392459668,circular_magnet,Yel,1,TR,0.0519627269999999,0.0
15,C901006910205837,130.1436228992000,-99.89635153459390,164.075690839101,4.30677442884196,2.48662580475129,1.82014862409067,313.604846296228,-52.5104501484679,15.7756652832031,14.9487018585205,14.5897488818454,14.358980178833,0.0,0.0,0.0,0.0,10.6883365067386,3.22069931030273,0.0435799055700496,18.7313274416408,,,8,205715.662947598,96129.0664462443,1,130123.2,-99943.91,-99,P,rectangular_magnet,R15,1,I,15.0,P,23.240001912490000,1.82014862409067,circular_magnet,Yel,1,TL,0.05175811476,0.0
