16,C901027733301245,52.011532004017500,-23.746608505353800,57.1652869992586,3.84949139350227,2.71288744646572,1.13660394703655,11.4392744927371,-9.19629509147816,17.4720420837402,16.8702812194824,16.6060263330751,16.4543609619141,0.0,0.0,0.0,0.0,9.00760783037739,5.54507827758789,0.0199528932571411,21.8326943076423,,,8,51138.0353585828,23053.1093259358,1,51992.1,-23763.24,-99,P,rectangular_magnet,R16,1,I,16.0,I,49.440389880385900,1.13660394703655,circular_magnet,Blu,1,TL,0.0255775173599999,0.0
17,C901028017904888,92.93728982692690,-118.67672636152900,150.732369228329,0.782723358388028,2.23538821852229,4.83052044704533,11.6135132027432,-8.7934892225401,16.962345123291,16.4390640258789,16.2419994478479,16.0153179168701,0.0,0.0,0.0,0.0,9.91809206716454,5.00700807571411,0.0539355482139825,21.1798301669408,,,8,90515.9838199717,114087.235705937,1,92962.37,-118651.78,-99,P,rectangular_magnet,R17,1,I,17.0,D,-134.84674496194000,4.83052044704533,circular_magnet,Yel,1,TR,0.0353742283999999,0.0
18,C901028160304063,73.50605233084800,-168.56936602681100,183.882602866765,0.729743649079033,1.98226326485936,5.03066569139926,11.527962648076,-8.58559479457004,15.912166595459,15.3290500640869,15.4366236993832,14.8684206008911,0.0,0.0,0.0,0.0,10.2519302482677,12.3398685455322,0.0541274446548118,22.0284774121147,,,4,71181.5584651731,161071.37642717,1,73544.63,-168534.86,-99,P,rectangular_magnet,R18,1,I,18.0,A,-131.8112312187040,5.03066569139926,circular_magnet,Yel,1,TR,0.05175811476,0.0
19,C901027591205361,158.1031985120470,46.344241367248900,164.779657412377,1.44403858239877,3.42706558974977,4.30015829982858,11.8928668883689,-9.49489462319524,16.7487983703613,16.2071094512939,16.0328049880321,15.806884765625,0.0,0.0,0.0,0.0,9.9581300467145,6.41597843170166,0.0540883975444555,21.4862986096836,,,4,153649.916771382,-44430.3848421239,1,158110.79,46403.81,-99,P,rectangular_magnet,R19,1,I,19.0,B,-172.7373162255040,4.30015829982858,circular_magnet,Yel,1,TR,0.0600504179599999,0.0
20,S96980110595082096,-35.25312789464790,-27.014958510644300,44.4096890626325,1.64705487081157,0.653716309560418,0.993338561251151,11.059538,-9.181956,17.4906997680664,17.0876007080078,16.9309997558594,16.8833999633789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.44365504204551,-12.6295274518035,4,-34682.4119999998,26293.744,0,-35253.71,-27007.34,-99,P,rectangular_magnet,R20,1,I,20.0,H,175.630707276032,0.993338561251151,circular_magnet,Blu,1,TL,0.0076407166599999,0.0
21,S96780113775395584,37.79722905942850,11.029155145307500,39.3357722291618,3.65981081653552,3.42527882033843,0.234531996197093,11.377552,-9.345699,17.1725997924805,17.1933002471924,17.281099319458,17.3631992340088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75893833902397,-2.62058885954566,7,37188.7520000001,-10712.1740000001,0,37763.53,11009.94,-99,P,rectangular_magnet,R21,1,I,21.0,U,60.30828639618710,0.234531996197093,circular_magnet,Blu,1,TR,0.0387923757399998,0.0
22,G96840112149262432,0.4076356345078340,0.0160069679681712,0.384085086927363,-0.564602048741911,3.17091327527837,2.54766998315931,11.214978,-9.298347,,14.046199798584,,,,,,,,,,,9.85376212428759,-1.96342188895591,-99,447.028000000259,-10.6220000000796,2,383.92,11.26,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,-57.65068550264890,2.54766998315931,circular_magnet,Blu,1,TR,-0.017495,-0.0167
23,G97280113537590512,32.460186444221200,-85.24070014622070,91.2089215983722,3.95925980265875,1.9344806986601,2.02477910399865,11.353809,-8.933277,,13.6752996444702,,,,,,,,,,,9.53132557167375,0.414339887009736,-99,31822.8340000002,82495.1979999998,2,32444.84,-85243.18,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,43.151123311854400,2.02477910399865,circular_magnet,Blu,1,TL,0.012305,-0.0095
24,G96270114740997296,60.38905587488150,110.40718444270700,125.818825467824,1.21342664787991,4.21182682327696,3.28478513178254,11.47411,-9.769245,,14.2052001953125,,,,,,,,,,,-2.50805461434652,-2.51805314418949,-99,59010.8600000001,-106433.57,2,60382.82,110382.48,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,-159.5242256722260,3.28478513178254,circular_magnet,Gre,1,TR,-0.025325,-0.0028
25,G96920117762578688,130.36687288770600,-16.826904085797,131.479856801384,0.756868748450084,3.01329130602876,4.02676274960091,11.776259,-9.226444,,14.2222003936768,,,,,,,,,,,7.9628227994897,-2.34900226867239,-99,127296.534,16239.4559999997,2,130399.18,-16822.8,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,-133.3653849315390,4.02676274960091,circular_magnet,Gre,1,TR,0.026305,-0.0192
26,G97220108481856480,-84.31612897097580,-74.75511452327950,112.660200776619,-1.04318168762263,0.725163755824191,4.51483986373276,10.848209,-8.978304,,14.1911001205444,,,,,,,,,,,-3.50193230134155,-8.73356276468848,-99,-82442.7659999997,72319.096,2,-84313.86,-74722.78,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,-30.230092033888700,4.51483986373276,circular_magnet,Gre,1,TR,-0.026795,0.01824
27,G96470108537798544,-82.79917818347080,70.96389594324720,109.029570438881,-0.335272472590477,-0.708914731286815,0.373642258696338,10.853807,-9.601567,,13.9656000137329,,,,,,,,,,,8.81996006595707,15.8861927083254,-99,-81177.6179999999,-68538.342,2,-82760.95,70979.38,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,-70.79030233365010,0.373642258696338,circular_magnet,Gre,1,TR,0.0310049999999999,0.0272
22,Sky-A1-1,-82.44066,-226.46104,0.0,0.0,0.0,0.0,10.8662737,-8.353970429,,,,,,,,,,,,,,,-99,,,-99,-82440.66,-226461.04,1,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-93.24117,-222.23219,0.0,0.0,0.0,0.0,10.8207465,-8.371526815,,,,,,,,,,,,,,,-99,,,-99,-93241.17,-222232.19,1,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-103.8257,-217.48859,0.0,0.0,0.0,0.0,10.7761221,-8.391226364,,,,,,,,,,,,,,,-99,,,-99,-103825.7,-217488.59,1,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-114.16975,-212.24121,0.0,0.0,0.0,0.0,10.7325035,-8.413023712,,,,,,,,,,,,,,,-99,,,-99,-114169.75,-212241.21,1,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-124.24934,-206.50222,0.0,0.0,0.0,0.0,10.6899913,-8.436868509,,,,,,,,,,,,,,,-99,,,-99,-124249.34,-206502.22,1,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-134.04112,-200.2849,0.0,0.0,0.0,0.0,10.6486838,-8.462705781,,,,,,,,,,,,,,,-99,,,-99,-134041.12,-200284.9,1,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-141.14024,-190.39021,0.0,0.0,0.0,0.0,10.6180437,-8.503031859,,,,,,,,,,,,,,,-99,,,-99,-141140.24,-190390.21,3,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-240.9813,-3.01251,0.0,0.0,0.0,0.0,10.1957621,-9.283710487,,,,,,,,,,,,,,,-99,,,-99,-240981.3,-3012.51,1,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-245.84385,8.76372,0.0,0.0,0.0,0.0,10.1765501,-9.332650914,,,,,,,,,,,,,,,-99,,,-99,-245843.85,8763.72,0,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-245.13746,20.58215,0.0,0.0,0.0,0.0,10.1793915,-9.381821767,,,,,,,,,,,,,,,-99,,,-99,-245137.46,20582.15,0,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-238.90682,31.69534,0.0,0.0,0.0,0.0,10.204124,-9.428315536,,,,,,,,,,,,,,,-99,,,-99,-238906.82,31695.34,1,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-237.10513,43.15344,0.0,0.0,0.0,0.0,10.2116023,-9.476062828,,,,,,,,,,,,,,,-99,,,-99,-237105.13,43153.44,1,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-232.80594,54.05917,0.0,0.0,0.0,0.0,10.2290952,-9.52166348,,,,,,,,,,,,,,,-99,,,-99,-232805.94,54059.17,2,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-229.9353,65.19784,0.0,0.0,0.0,0.0,10.2411027,-9.568113505,,,,,,,,,,,,,,,-99,,,-99,-229935.3,65197.84,2,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-67.75933,236.48398,0.0,0.0,0.0,0.0,10.9261996,-10.280932423,,,,,,,,,,,,,,,-99,,,-99,-67759.33,236483.98,0,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-56.30261,239.47028,0.0,0.0,0.0,0.0,10.9745795,-10.293387869,,,,,,,,,,,,,,,-99,,,-99,-56302.61,239470.28,0,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.4431,235.0185,0.0,0.0,0.0,0.0,11.0285553,-10.276870855,,,,,,,,,,,,,,,-99,,,-99,-43443.1,235018.5,2,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-32.35357,238.81857,0.0,0.0,0.0,0.0,11.0755496,-10.292170943,,,,,,,,,,,,,,,-99,,,-99,-32353.57,238818.57,1,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.47987,236.11348,0.0,0.0,0.0,0.0,11.1256862,-10.282037539,,,,,,,,,,,,,,,-99,,,-99,-20479.87,236113.48,3,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.24926,240.82258,0.0,0.0,0.0,0.0,11.1732703,-10.300562925,,,,,,,,,,,,,,,-99,,,-99,-9249.26,240822.58,1,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.34844,240.98869,0.0,0.0,0.0,0.0,11.2024585,-10.30126557,,,,,,,,,,,,,,,-99,,,-99,-2348.44,240988.69,1,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,117.86456,210.21182,0.0,0.0,0.0,0.0,11.7107908,-10.173090433,,,,,,,,,,,,,,,-99,,,-99,117864.56,210211.82,1,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,126.78123,202.60188,0.0,0.0,0.0,0.0,11.7487626,-10.141865654,,,,,,,,,,,,,,,-99,,,-99,126781.23,202601.88,2,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,137.52377,197.90977,0.0,0.0,0.0,0.0,11.793859,-10.121827746,,,,,,,,,,,,,,,-99,,,-99,137523.77,197909.77,1,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,146.88677,191.06371,0.0,0.0,0.0,0.0,11.8334102,-10.093300383,,,,,,,,,,,,,,,-99,,,-99,146886.77,191063.71,1,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,155.90952,183.77509,0.0,0.0,0.0,0.0,11.8715161,-10.06292937,,,,,,,,,,,,,,,-99,,,-99,155909.52,183775.09,1,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,164.57115,176.06079,0.0,0.0,0.0,0.0,11.9080884,-10.030785315,,,,,,,,,,,,,,,-99,,,-99,164571.15,176060.79,1,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,172.85157,167.93867,0.0,0.0,0.0,0.0,11.9430425,-9.996942908,,,,,,,,,,,,,,,-99,,,-99,172851.57,167938.67,1,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,188.26038,-147.238,0.0,0.0,0.0,0.0,12.0071668,-8.684160459,,,,,,,,,,,,,,,-99,,,-99,188260.38,-147238.0,2,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,182.47249,-157.43205,0.0,0.0,0.0,0.0,11.9823043,-8.642044092,,,,,,,,,,,,,,,-99,,,-99,182472.49,-157432.05,1,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,174.68645,-166.02924,0.0,0.0,0.0,0.0,11.9494709,-8.606250725,,,,,,,,,,,,,,,-99,,,-99,174686.45,-166029.24,1,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,166.49577,-174.24185,0.0,0.0,0.0,0.0,11.9149384,-8.572056892,,,,,,,,,,,,,,,-99,,,-99,166495.77,-174241.85,1,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,157.91943,-182.05086,0.0,0.0,0.0,0.0,11.8787867,-8.53954158,,,,,,,,,,,,,,,-99,,,-99,157919.43,-182050.86,1,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,148.97731,-189.43818,0.0,0.0,0.0,0.0,11.8410995,-8.508779922,,,,,,,,,,,,,,,-99,,,-99,148977.31,-189438.18,1,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,139.6901,-196.38671,0.0,0.0,0.0,0.0,11.8019636,-8.479842945,,,,,,,,,,,,,,,-99,,,-99,139690.1,-196386.71,1,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-158.92893,-181.17025,0.0,0.0,0.0,0.0,10.543643,-8.542165527,,,,,,,,,,,,,,,-99,,,-99,-158928.93,-181170.25,1,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-167.46173,-173.31368,0.0,0.0,0.0,0.0,10.50761,-8.574834138,,,,,,,,,,,,,,,-99,,,-99,-167461.73,-173313.68,1,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-174.14922,-163.68583,0.0,0.0,0.0,0.0,10.4789331,-8.614529298,,,,,,,,,,,,,,,-99,,,-99,-174149.22,-163685.83,2,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-183.34477,-156.41534,0.0,0.0,0.0,0.0,10.440503,-8.645113562,,,,,,,,,,,,,,,-99,,,-99,-183344.77,-156415.34,1,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-190.65822,-147.4127,0.0,0.0,0.0,0.0,10.4095847,-8.682562039,,,,,,,,,,,,,,,-99,,,-99,-190658.22,-147412.7,1,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-197.53006,-138.06861,0.0,0.0,0.0,0.0,10.3805202,-8.72143544,,,,,,,,,,,,,,,-99,,,-99,-197530.06,-138068.61,1,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-208.17544,-131.06863,0.0,0.0,0.0,0.0,10.3367857,-8.751250954,,,,,,,,,,,,,,,-99,,,-99,-208175.44,-131068.63,0,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-209.88551,-118.44464,0.0,0.0,0.0,0.0,10.3282217,-8.803089286,,,,,,,,,,,,,,,-99,,,-99,-209885.51,-118444.64,1,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-217.08302,-99.97981,0.0,0.0,0.0,0.0,10.2971713,-8.879734809,,,,,,,,,,,,,,,-99,,,-99,-217083.02,-99979.81,2,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-223.49692,-90.16757,0.0,0.0,0.0,0.0,10.2705141,-8.920778167,,,,,,,,,,,,,,,-99,,,-99,-223496.92,-90167.57,1,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-227.57641,-79.30977,0.0,0.0,0.0,0.0,10.2531869,-8.965976956,,,,,,,,,,,,,,,-99,,,-99,-227576.41,-79309.77,1,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-231.12877,-68.26826,0.0,0.0,0.0,0.0,10.2380783,-9.011945205,,,,,,,,,,,,,,,-99,,,-99,-231128.77,-68268.26,1,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-239.00342,-58.25258,0.0,0.0,0.0,0.0,10.2061489,-9.053917691,,,,,,,,,,,,,,,-99,,,-99,-239003.42,-58252.58,0,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-236.62039,-45.73679,0.0,0.0,0.0,0.0,10.2146544,-9.105762921,,,,,,,,,,,,,,,-99,,,-99,-236620.39,-45736.79,1,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-238.54693,-34.29902,0.0,0.0,0.0,0.0,10.2063946,-9.153395189,,,,,,,,,,,,,,,-99,,,-99,-238546.93,-34299.02,1,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-239.92079,-22.78326,0.0,0.0,0.0,0.0,10.2004649,-9.201356937,,,,,,,,,,,,,,,-99,,,-99,-239920.79,-22783.26,1,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-154.91577,184.61356,0.0,0.0,0.0,0.0,10.5575329,-10.065906654,,,,,,,,,,,,,,,-99,,,-99,-154915.77,184613.56,1,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-145.85382,191.8534,0.0,0.0,0.0,0.0,10.5957932,-10.096114096,,,,,,,,,,,,,,,-99,,,-99,-145853.82,191853.4,1,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-136.45402,198.64884,0.0,0.0,0.0,0.0,10.6354903,-10.124469569,,,,,,,,,,,,,,,-99,,,-99,-136454.02,198648.84,1,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-126.73816,204.98415,0.0,0.0,0.0,0.0,10.6765318,-10.150907204,,,,,,,,,,,,,,,-99,,,-99,-126738.16,204984.15,1,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-115.75996,209.09479,0.0,0.0,0.0,0.0,10.7226605,-10.168574807,,,,,,,,,,,,,,,-99,,,-99,-115759.96,209094.79,2,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-106.44891,216.21677,0.0,0.0,0.0,0.0,10.7622641,-10.197787736,,,,,,,,,,,,,,,-99,,,-99,-106448.91,216216.77,1,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-95.92253,221.08806,0.0,0.0,0.0,0.0,10.8067552,-10.218121666,,,,,,,,,,,,,,,-99,,,-99,-95922.53,221088.06,1,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-84.46844,223.57568,0.0,0.0,0.0,0.0,10.8549889,-10.229054627,,,,,,,,,,,,,,,-99,,,-99,-84468.44,223575.68,2,S,,,-99,,,,,,,,-99,,,
