16,C901027306700841,-112.24764143575200,3.181804382281050,112.256598251981,-0.90599699574083,-0.0279511280007867,5.40513943943954,10.4337797146965,-10.0242670909596,18.7364807128906,18.0418796539307,17.7840526721754,17.5935440063477,0.0,0.0,0.0,0.0,8.2235383012328,4.28479862213135,0.0127865178510547,22.4444064140423,,,8,-110111.7844786,-2885.36255686058,1,-112212.75,3137.29,-99,P,rectangular_magnet,R16,1,I,16.0,J,-38.09019589251840,5.40513943943954,circular_magnet,Gre,1,TR,0.05655919482,0.0
17,C901027164902385,-88.8917953939362,68.51707176908870,112.161891337044,-0.280660189548637,-0.656927427002131,0.376267237453494,10.5349188148516,-10.3038601177738,15.8226699829102,15.1498460769653,14.7991951149438,14.6037530899048,0.0,0.0,0.0,0.0,10.5544002780825,4.52790069580078,0.050591115170199,19.6722052262154,,,8,-87254.3478435453,-66073.3866168744,1,-88817.9,68495.77,-99,P,rectangular_magnet,R17,1,I,17.0,C,-73.91935566152140,0.376267237453494,circular_magnet,Gre,1,TR,0.0769044511799999,0.0
18,C901027023104406,-73.84709873551620,117.80522860355600,139.055098324235,3.40677974632644,-1.01044912632822,4.41722887265466,10.6006223199599,-10.5127358365313,16.257152557373,15.6933374404907,15.6210612872827,15.2485160827637,0.0,0.0,0.0,0.0,10.1802082021801,6.72260999679565,0.053696328851695,21.0739017070936,,,8,-72405.3556890557,-113279.299056074,1,-73905.05,117789.49,-99,P,rectangular_magnet,R18,1,I,18.0,B,74.80589880484580,4.41722887265466,circular_magnet,Gre,1,TR,0.0600504179599999,0.0
19,C901027448804594,-9.414895793447840,-34.54611847102500,35.7278831091012,1.53774258277067,1.30420737706557,0.233535205705103,10.879979424715,-9.86314726740581,16.6292266845703,16.2334785461426,16.2309210979309,15.9555072784424,0.0,0.0,0.0,0.0,9.78675071984317,9.19156360626221,0.055394359466486,22.2933002123434,,,8,-9270.65001439949,33527.7175662875,1,-9412.24,-34465.8,-99,P,rectangular_magnet,R19,1,I,19.0,A,-178.10615997030600,0.233535205705103,circular_magnet,Blu,1,TL,0.0803623669799998,0.0
20,S95880107359085920,-42.39024621931140,19.566554884852900,46.6805107855516,-0.397081701008796,-0.43244907048322,0.0353673694744243,10.735921,-10.095392,16.4654998779297,16.2385997772217,16.1707000732422,16.1693992614746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.82854084956586,-6.5693663814751,8,-41827.854,-18959.5920000001,0,-42383.2,19563.6,-99,P,rectangular_magnet,R20,1,I,20.0,H,-67.24889441032040,0.0353673694744243,circular_magnet,Blu,1,TR,0.0076407166599999,0.0
21,S95720108885841104,-7.398302203156420,51.47054998104290,52.0350685842711,1.30012605654429,-1.42833510945426,2.72846116599855,10.888578,-10.232722,17.0023002624512,16.7290992736816,16.6196994781494,16.6210994720459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62143586792289,-7.79261839587394,8,-7327.37199999969,-49996.1720000002,0,-7387.93,51507.93,-99,P,rectangular_magnet,R21,1,I,21.0,U,-164.49173587497500,2.72846116599855,circular_magnet,Blu,1,TR,0.0387923757399998,0.0
22,G95980109231946624,0.420891550035961,0.0077587927206177,0.442077557901326,1.87456206509234,3.13268007232031,5.02506729995162,10.923216,-10.011459,,14.0018997192383,,,,,,,,,,,12.7222317862542,-3.23033955638006,-99,500.81600000015,9.26599999989008,2,442.06,-3.94,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,162.59550523488100,5.02506729995162,circular_magnet,Blu,1,TR,-0.017495,-0.0167
23,G95580106848206832,-54.192256910841100,77.84158093528020,94.8323065866164,-0.347299854673906,-0.962627450384797,0.615327595710891,10.684848,-10.3446455,,14.2147998809814,,,,,,,,,,,2.31807160152604,-2.64444905735111,-99,-53370.3519999997,-75290.8830000001,2,-54183.92,77828.46,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,-70.10118410167840,0.615327595710891,circular_magnet,Gre,1,TR,0.012305,-0.0095
24,G95350111821910432,60.34654532450490,124.51227180048700,138.377793599696,3.08362937622846,4.26092444624358,5.10589023716447,11.182235,-10.541666,,13.7024002075195,,,,,,,,,,,-13.1656761241874,-11.9314133566891,-99,59039.1100000002,-119817.516,2,60371.99,124513.6,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,93.32105115955060,5.10589023716447,circular_magnet,Gre,1,TR,-0.025325,-0.0028
25,G96010114276288544,116.78272819284100,-6.152496673800600,116.91355552662,4.01786615587074,3.08887614668245,0.928990009188291,11.427608,-9.984902,,13.6520004272461,,,,,,,,,,,-19.2957955424567,-28.997992286928,-99,114493.408,6011.14799999998,2,116751.14,-6160.42,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,39.79322662015440,0.928990009188291,circular_magnet,Gre,1,TL,0.026305,-0.0192
26,G96620111276249968,47.75474142632490,-125.70244101679200,134.474769111397,1.17381545020488,1.93362303160988,5.52337772577459,11.127664,-9.475399,,13.6356000900269,,,,,,,,,,,-5.6445914629017,-21.0361494365577,-99,46706.064,121158.826,2,47727.56,-125720.1,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,-157.25467122398800,5.52337772577459,circular_magnet,Gre,1,TR,-0.026795,0.01824
27,G96180106415732416,-64.14467597337970,-38.02581219003610,74.5888601662876,1.89424057811239,0.534635331757267,1.35960524635512,10.641645,-9.8483,,13.6493997573853,,,,,,,,,,,7.86335071023222,14.925939338265,-99,-63134.2299999998,36883.2,2,-64180.32,-38005.06,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,161.46800949173900,1.35960524635512,circular_magnet,Blu,1,TL,0.0310049999999999,0.0272
22,Sky-A1-1,-81.75646,-224.58157,0.0,0.0,0.0,0.0,10.5763127,-9.07448642,,,,,,,,,,,,,,,-99,,,-99,-81756.46,-224581.57,2,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-93.24117,-222.23219,0.0,0.0,0.0,0.0,10.5280084,-9.084708748,,,,,,,,,,,,,,,-99,,,-99,-93241.17,-222232.19,1,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-103.8257,-217.48859,0.0,0.0,0.0,0.0,10.4832966,-9.104403638,,,,,,,,,,,,,,,-99,,,-99,-103825.7,-217488.59,1,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-113.22222,-210.47976,0.0,0.0,0.0,0.0,10.4433181,-9.133068685,,,,,,,,,,,,,,,-99,,,-99,-113222.22,-210479.76,2,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-124.24934,-206.50222,0.0,0.0,0.0,0.0,10.3969948,-9.150035536,,,,,,,,,,,,,,,-99,,,-99,-124249.34,-206502.22,1,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-134.04112,-200.2849,0.0,0.0,0.0,0.0,10.3556041,-9.175867305,,,,,,,,,,,,,,,-99,,,-99,-134041.12,-200284.9,1,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-141.14024,-190.39021,0.0,0.0,0.0,0.0,10.3248989,-9.216188978,,,,,,,,,,,,,,,-99,,,-99,-141140.24,-190390.21,3,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-240.9813,-3.01251,0.0,0.0,0.0,0.0,9.9016103,-9.996785264,,,,,,,,,,,,,,,-99,,,-99,-240981.3,-3012.51,1,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-240.84715,8.5856,0.0,0.0,0.0,0.0,9.9020329,-10.045102453,,,,,,,,,,,,,,,-99,,,-99,-240847.15,8585.6,1,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-238.16201,19.99647,0.0,0.0,0.0,0.0,9.9126977,-10.092719206,,,,,,,,,,,,,,,-99,,,-99,-238162.01,19996.47,2,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-238.90682,31.69534,0.0,0.0,0.0,0.0,9.9099553,-10.141391712,,,,,,,,,,,,,,,-99,,,-99,-238906.82,31695.34,1,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-237.10513,43.15344,0.0,0.0,0.0,0.0,9.9174383,-10.189140554,,,,,,,,,,,,,,,-99,,,-99,-237105.13,43153.44,1,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-234.75423,54.51158,0.0,0.0,0.0,0.0,9.9272489,-10.236477657,,,,,,,,,,,,,,,-99,,,-99,-234754.23,54511.58,1,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-229.9353,65.19784,0.0,0.0,0.0,0.0,9.9469812,-10.281197586,,,,,,,,,,,,,,,-99,,,-99,-229935.3,65197.84,2,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-66.38214,231.67752,0.0,0.0,0.0,0.0,10.6389748,-10.975519395,,,,,,,,,,,,,,,-99,,,-99,-66382.14,231677.52,1,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-54.7005,232.65609,0.0,0.0,0.0,0.0,10.6883677,-10.980182671,,,,,,,,,,,,,,,-99,,,-99,-54700.5,232656.09,2,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.07956,233.05182,0.0,0.0,0.0,0.0,10.7375616,-10.982410495,,,,,,,,,,,,,,,-99,,,-99,-43079.56,233051.82,3,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-32.35357,238.81857,0.0,0.0,0.0,0.0,10.7832148,-11.005363511,,,,,,,,,,,,,,,-99,,,-99,-32353.57,238818.57,1,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.82553,240.09865,0.0,0.0,0.0,0.0,10.8320864,-11.010721207,,,,,,,,,,,,,,,-99,,,-99,-20825.53,240098.65,1,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.24926,240.82258,0.0,0.0,0.0,0.0,10.8811642,-11.013758569,,,,,,,,,,,,,,,-99,,,-99,-9249.26,240822.58,1,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.34844,240.98869,0.0,0.0,0.0,0.0,10.9104209,-11.014461736,,,,,,,,,,,,,,,-99,,,-99,-2348.44,240988.69,1,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,115.90824,206.72271,0.0,0.0,0.0,0.0,11.4121768,-10.872713341,,,,,,,,,,,,,,,-99,,,-99,115908.24,206722.71,3,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,127.84223,204.2974,0.0,0.0,0.0,0.0,11.4621905,-10.861616937,,,,,,,,,,,,,,,-99,,,-99,127842.23,204297.4,1,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,137.52377,197.90977,0.0,0.0,0.0,0.0,11.5031866,-10.83499525,,,,,,,,,,,,,,,-99,,,-99,137523.77,197909.77,1,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,146.88677,191.06371,0.0,0.0,0.0,0.0,11.5428253,-10.806463314,,,,,,,,,,,,,,,-99,,,-99,146886.77,191063.71,1,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,153.32173,180.72478,0.0,0.0,0.0,0.0,11.5707587,-10.764246003,,,,,,,,,,,,,,,-99,,,-99,153321.73,180724.78,3,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,164.57115,176.06079,0.0,0.0,0.0,0.0,11.6176661,-10.743938718,,,,,,,,,,,,,,,-99,,,-99,164571.15,176060.79,1,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,172.85157,167.93867,0.0,0.0,0.0,0.0,11.6526948,-10.710091451,,,,,,,,,,,,,,,-99,,,-99,172851.57,167938.67,1,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,189.83588,-148.4702,0.0,0.0,0.0,0.0,11.7229558,-9.392496956,,,,,,,,,,,,,,,-99,,,-99,189835.88,-148470.2,1,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,182.47249,-157.43205,0.0,0.0,0.0,0.0,11.6918299,-9.355191831,,,,,,,,,,,,,,,-99,,,-99,182472.49,-157432.05,1,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,178.31055,-169.47374,0.0,0.0,0.0,0.0,11.6731548,-9.306015796,,,,,,,,,,,,,,,-99,,,-99,178310.55,-169473.74,0,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,163.73226,-171.34978,0.0,0.0,0.0,0.0,11.6134247,-9.296501425,,,,,,,,,,,,,,,-99,,,-99,163732.26,-171349.78,3,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,157.91943,-182.05086,0.0,0.0,0.0,0.0,11.5880943,-9.252704585,,,,,,,,,,,,,,,-99,,,-99,157919.43,-182050.86,1,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,147.7409,-187.86598,0.0,0.0,0.0,0.0,11.5454595,-9.228076253,,,,,,,,,,,,,,,-99,,,-99,147740.9,-187865.98,2,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,139.6901,-196.38671,0.0,0.0,0.0,0.0,11.5111143,-9.193015709,,,,,,,,,,,,,,,-99,,,-99,139690.1,-196386.71,1,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-158.92893,-181.17025,0.0,0.0,0.0,0.0,10.2503475,-9.255311333,,,,,,,,,,,,,,,-99,,,-99,-158928.93,-181170.25,1,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-167.46173,-173.31368,0.0,0.0,0.0,0.0,10.2142386,-9.287973978,,,,,,,,,,,,,,,-99,,,-99,-167461.73,-173313.68,1,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-174.14922,-163.68583,0.0,0.0,0.0,0.0,10.1854986,-9.327664135,,,,,,,,,,,,,,,-99,,,-99,-174149.22,-163685.83,2,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-181.82314,-155.1172,0.0,0.0,0.0,0.0,10.1529816,-9.363316845,,,,,,,,,,,,,,,-99,,,-99,-181823.14,-155117.2,2,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-190.65822,-147.4127,0.0,0.0,0.0,0.0,10.1160009,-9.395684147,,,,,,,,,,,,,,,-99,,,-99,-190658.22,-147412.7,1,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-197.53006,-138.06861,0.0,0.0,0.0,0.0,10.0868711,-9.434551862,,,,,,,,,,,,,,,-99,,,-99,-197530.06,-138068.61,1,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-203.94434,-128.4047,0.0,0.0,0.0,0.0,10.0596658,-9.474754889,,,,,,,,,,,,,,,-99,,,-99,-203944.34,-128404.7,1,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-209.88551,-118.44464,0.0,0.0,0.0,0.0,10.0344513,-9.516194968,,,,,,,,,,,,,,,-99,,,-99,-209885.51,-118444.64,1,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-218.89973,-100.81652,0.0,0.0,0.0,0.0,9.9961563,-9.589550798,,,,,,,,,,,,,,,-99,,,-99,-218899.73,-100816.52,1,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-223.49692,-90.16757,0.0,0.0,0.0,0.0,9.9766016,-9.633871204,,,,,,,,,,,,,,,-99,,,-99,-223496.92,-90167.57,1,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-227.57641,-79.30977,0.0,0.0,0.0,0.0,9.9592288,-9.679066016,,,,,,,,,,,,,,,-99,,,-99,-227576.41,-79309.77,1,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-231.12877,-68.26826,0.0,0.0,0.0,0.0,9.9440788,-9.72503072,,,,,,,,,,,,,,,-99,,,-99,-231128.77,-68268.26,1,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-234.14576,-57.06862,0.0,0.0,0.0,0.0,9.9311872,-9.771658938,,,,,,,,,,,,,,,-99,,,-99,-234145.76,-57068.62,1,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-236.62039,-45.73679,0.0,0.0,0.0,0.0,9.9205846,-9.818842756,,,,,,,,,,,,,,,-99,,,-99,-236620.39,-45736.79,1,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-236.56716,-34.01436,0.0,0.0,0.0,0.0,9.9201159,-9.867609316,,,,,,,,,,,,,,,-99,,,-99,-236567.16,-34014.36,2,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-239.92079,-22.78326,0.0,0.0,0.0,0.0,9.9063428,-9.914433125,,,,,,,,,,,,,,,-99,,,-99,-239920.79,-22783.26,1,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-154.91577,184.61356,0.0,0.0,0.0,0.0,10.2640212,-10.779048874,,,,,,,,,,,,,,,-99,,,-99,-154915.77,184613.56,1,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-145.85382,191.8534,0.0,0.0,0.0,0.0,10.3023645,-10.809261983,,,,,,,,,,,,,,,-99,,,-99,-145853.82,191853.4,1,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-135.32155,197.0002,0.0,0.0,0.0,0.0,10.3466447,-10.831227621,,,,,,,,,,,,,,,-99,,,-99,-135321.55,197000.2,2,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-125.68632,203.28293,0.0,0.0,0.0,0.0,10.3874581,-10.857465539,,,,,,,,,,,,,,,-99,,,-99,-125686.32,203282.93,2,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-116.72873,210.84465,0.0,0.0,0.0,0.0,10.4256668,-10.88852955,,,,,,,,,,,,,,,-99,,,-99,-116728.73,210844.65,1,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-106.44891,216.21677,0.0,0.0,0.0,0.0,10.4692063,-10.910956678,,,,,,,,,,,,,,,-99,,,-99,-106448.91,216216.77,1,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-95.92253,221.08806,0.0,0.0,0.0,0.0,10.5137986,-10.93129524,,,,,,,,,,,,,,,-99,,,-99,-95922.53,221088.06,1,S,,,-99,,,,,,,,-99,,,
