PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 07 31 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21E+11,3.312E+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,20 49 29.52,-52 41 04.2 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,12 06 32.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 09 02 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,A3716_T037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,C901006998603479,92.60688429675240,-121.84362364783100,153.031597259247,0.854826560507728,2.22102903741768,4.91698283026964,313.018795985061,-52.1663867544588,16.3633575439453,15.5258102416992,15.3024895430103,14.9410877227783,0.0,0.0,0.0,0.0,10.4369692760846,5.62203788757324,0.045637171836154,20.5181537636484,,,4,145949.89262376,117093.593492315,1,92640.99,-121804.42,-99,P,rectangular_magnet,R01,1,I,1.0,T,-138.9779541327770,4.91698283026964,circular_magnet,Yel,1,TR,0.0519627269999999,0.0
2,C901006998608072,120.85133061193100,-104.08578526509100,159.516602061064,4.20119554823988,2.42994686958865,1.77124867865123,313.21392158567,-52.2411512925408,17.3694095611572,16.8306846618652,16.5893552164843,16.4397239685059,0.0,0.0,0.0,0.0,9.74074417629035,4.45952892303467,0.0507865902036428,21.3200042684036,,,8,190048.278361356,100196.807885778,1,120800.02,-104177.26,-99,P,rectangular_magnet,R02,1,I,2.0,N,29.2892261767048,1.77124867865123,circular_magnet,Yel,1,TL,0.10488282044,0.0
3,C901006910100677,85.36183342295510,-62.12925198796780,105.592145510566,4.52928657417058,2.5121466703538,2.01713990381678,312.973634467621,-52.4185205577281,16.9341430664062,16.034330368042,15.7045130650851,15.3850402832031,0.0,0.0,0.0,0.0,10.3847242081766,4.67744493484497,0.0472400058899866,20.6272484671595,,,1,135743.389682431,60111.3539534588,1,85355.81,-62161.78,-99,P,rectangular_magnet,R03,1,I,3.0,S,10.490995094758400,2.01713990381678,circular_magnet,Gre,1,TL,0.0330810095199999,0.0
4,C901006822303560,192.49025493744200,-8.620841172263860,192.687688645,1.23329218477798,3.0969139095066,4.41956358245097,313.711543470457,-52.6440417197804,17.9239196777344,17.0563354492188,16.6714398623076,16.4251804351807,0.0,0.0,0.0,0.0,9.87428645849238,3.48686289787292,0.043076355010271,21.0113844880407,,,1,302510.824323349,9143.57132962229,1,192495.4,-8606.18,-99,P,rectangular_magnet,R04,1,I,4.0,P,-160.66243709424700,4.41956358245097,circular_magnet,Yel,1,TR,0.0155377488999999,0.0
5,C901006822200880,114.90089348786400,0.4162170920915110,114.864555540886,4.29138919556153,3.1445002561049,1.14688893945663,313.182644085442,-52.6852176080103,15.5270290374756,14.713846206665,14.4865246037336,14.0788249969482,0.0,0.0,0.0,0.0,10.7799380655402,7.53456544876099,0.0487580612577807,20.3420119369839,,,8,182979.563309934,-162.179410325734,1,114864.07,333.98,-99,P,rectangular_magnet,R05,1,I,5.0,D,24.12151084628290,1.14688893945663,circular_magnet,Gre,1,TL,0.0901049863999998,0.0
6,C901006822105316,80.2787119851494,3.3323859886722300,80.3770790599938,0.913336794988437,3.18351165235864,4.01301044980938,312.94081718024,-52.6990158368819,18.363166809082,17.5049324035645,17.3425445607843,16.9287014007568,0.0,0.0,0.0,0.0,9.71505071945346,2.53827095031738,0.0495939180254936,20.7704969824994,,,1,128326.68273414,-3280.57913530098,1,80306.47,3368.34,-99,P,rectangular_magnet,R06,1,I,6.0,M,-142.33034362684300,4.01301044980938,circular_magnet,Blu,1,TR,0.0454224428999999,0.0
7,C901006734605229,95.73324685450060,95.47013732999200,135.131953005815,3.39693076827739,3.92591470926896,5.75420136618802,313.048683932166,-53.0909081496976,17.7695446014404,17.3359336853027,17.5550959359693,17.1104278564453,0.0,0.0,0.0,0.0,8.80333191441136,9.77622509002686,0.0306199993938207,23.52966432858,,,8,152704.568669428,-91848.2418316634,1,95655.49,95449.84,-99,P,rectangular_magnet,R07,1,I,7.0,R,75.37020367957330,5.75420136618802,circular_magnet,Gre,1,TR,0.0803623669799998,0.0
8,C901006822206554,149.58569879756200,25.416156800688900,151.694498729161,4.25685310307941,3.30957436694964,0.947278736129772,313.423739432015,-52.7903485586595,16.6626358032227,16.2900428771973,16.5304110524391,16.0665969848633,0.0,0.0,0.0,0.0,8.9036350943166,8.94758319854736,0.0233299992978572,22.2914462856382,,,8,237467.111635417,-23921.7742570572,1,149559.28,25362.23,-99,P,rectangular_magnet,R08,1,I,8.0,O,26.1002831863818,0.947278736129772,circular_magnet,Yel,1,TL,0.0600504179599999,0.0
9,C901006561106955,87.24062248264000,188.96797,208.144861450772,0.0,4.27976216441655,2.00342314276304,312.983729494362,-53.4787482853909,16.0932712554932,15.2581186294556,14.8878540748222,14.5651798248291,0.0,0.0,0.0,0.0,10.5802369786016,6.33135461807251,0.0443840385070661,20.508476505997,,,8,138024.865725922,-179500.112498335,1,87266.2,188967.97,-99,P,rectangular_magnet,R09,1,I,9.0,A,-90.0,2.00342314276304,circular_magnet,Mag,1,TL,0.0255775173599999,0.0
10,C901006647509765,31.76259306733870,137.0967443624940,140.706397260265,3.01851952028947,4.48482889411481,4.81687593335425,312.594818796721,-53.2682865840413,17.7114543914795,16.9656562805176,16.692857973404,16.4755516052246,0.0,0.0,0.0,0.0,9.78615355807934,3.63871312141419,0.0448190420866012,21.0132700465896,,,8,50131.0480588519,-131935.767993337,1,31743.53,137078.95,-99,P,rectangular_magnet,R10,1,I,10.0,E,97.05157110955950,4.81687593335425,circular_magnet,Gre,1,TR,0.0167343919199998,0.02
11,C901006647405783,-48.94549437673480,130.69716892689800,139.563729435072,3.47116076445797,-1.21191727307861,4.68307803753658,312.02044238593,-53.2394213462814,14.327597618103,13.3999481201172,13.2246920799468,12.750467300415,0.0,0.0,0.0,0.0,11.4189499912565,12.3568258285522,0.048339935201857,20.1023574281957,,,4,-79678.0207797062,-125412.224259586,1,-49018.26,130672.28,-99,P,rectangular_magnet,R11,1,I,11.0,G,71.11713818515390,4.68307803753658,circular_magnet,Gre,1,TR,0.0769044511799999,0.0
12,C901006821905111,-36.2316010509264,29.53553784234380,46.6957934631515,-0.161736247823088,-0.684537219713038,0.52280097188995,312.114892406753,-52.8104815346817,19.0180072784424,18.2842082977295,18.0718119189565,17.8430671691895,0.0,0.0,0.0,0.0,8.3009318767715,2.8942928314209,0.0161199998110532,21.8347953242239,,,8,-58332.3160739161,-28471.8268380753,1,-36175.78,29526.43,-99,P,rectangular_magnet,R12,1,I,12.0,J,-80.73319560545510,0.52280097188995,circular_magnet,Blu,1,TR,0.05655919482,0.0
13,C901006734500240,6.903149450774570,62.86274980902090,63.2381993157079,-0.178758167801682,4.60245615064111,1.5019709887368,312.420554224532,-52.9543793443546,17.2000274658203,16.3784637451172,16.3274284768489,15.8359174728394,0.0,0.0,0.0,0.0,9.96370759866252,4.10198974609375,0.0429700016975402,20.6863112789054,,,1,10747.2547441951,-60992.7318241491,1,6937.96,62856.46,-99,P,rectangular_magnet,R13,1,I,13.0,Q,-79.75791143147230,1.5019709887368,circular_magnet,Blu,1,TL,0.0353742283999999,0.0
14,C901006647308345,-95.04433811476,118.25241,151.681319633845,0.0,-0.894044272270142,0.894044272270142,311.695577366443,-53.183655185405,15.8118896484375,14.8938894271851,14.5955264649337,14.206413269043,0.0,0.0,0.0,0.0,10.8663801665273,5.03564357757568,0.048370129444684,19.647039024906,,,8,-153097.515183779,-112809.071901518,1,-94992.58,118252.41,-99,P,rectangular_magnet,R14,1,I,14.0,F,-90.0,0.894044272270142,circular_magnet,Yel,1,TL,0.05175811476,0.0
15,C901006734207137,-131.0687461405530,71.27292783942160,149.112130017221,-0.498780656863351,-0.498056992589968,6.2824616429062,311.445327096296,-52.9816072213923,18.2080402374268,17.4367790222168,17.1430106792243,16.8980350494385,0.0,0.0,0.0,0.0,9.67256203231582,3.70165228843689,0.0482381023466587,21.5216318102,,,4,-209654.076237022,-67146.2320346603,1,-130996.86,71233.77,-99,P,rectangular_magnet,R15,1,I,15.0,L,-61.421973458967000,6.2824616429062,circular_magnet,Yel,1,TR,0.0818593524999998,0.0
