100,Sky-H6-4,222.99226,-91.4085,0,0,0,0,11.5781665,-8.993613132,,,,,,,,,,,,,,,33,,,33,222992.26,-91408.5,1,S,,,33,,,,,,,,33,,,
101,Sky-H6-5,218.33596,-102.03172,0,0,0,0,11.5584803,-8.949389462,,,,,,,,,,,,,,,33,,,33,218335.96,-102031.72,1,S,,,33,,,,,,,,33,,,
102,Sky-H6-6,213.17391,-112.41861,0,0,0,0,11.5366672,-8.906149694,,,,,,,,,,,,,,,33,,,33,213173.91,-112418.61,1,S,,,33,,,,,,,,33,,,
103,Sky-H6-7,207.51809,-122.54511,0,0,0,0,11.5127781,-8.863993745,,,,,,,,,,,,,,,33,,,33,207518.09,-122545.11,1,S,,,33,,,,,,,,33,,,
104,Sky-H6-8,201.3824,-132.38652,0,0,0,0,11.4868719,-8.823024195,,,,,,,,,,,,,,,33,,,33,201382.4,-132386.52,1,S,,,33,,,,,,,,33,,,
105,Sky-H7-1,122.07792,-205.47015,0,0,0,0,11.1527698,-8.518258588,,,,,,,,,,,,,,,33,,,33,122077.92,-205470.15,2,S,,,33,,,,,,,,33,,,
106,Sky-H7-2,112.98823,-212.87255,0,0,0,0,11.1141844,-8.487883286,,,,,,,,,,,,,,,33,,,33,112988.23,-212872.55,1,S,,,33,,,,,,,,33,,,
107,Sky-H7-3,102.61518,-218.06235,0,0,0,0,11.0704819,-8.466258882,,,,,,,,,,,,,,,33,,,33,102615.18,-218062.35,1,S,,,33,,,,,,,,33,,,
108,Sky-H7-4,92.00444,-222.74704,0,0,0,0,11.0257812,-8.446734722,,,,,,,,,,,,,,,33,,,33,92004.44,-222747.04,1,S,,,33,,,,,,,,33,,,
109,Sky-H7-5,82.86479,-231.62346,0,0,0,0,10.9867904,-8.411073592,,,,,,,,,,,,,,,33,,,33,82864.79,-231623.46,0,S,,,33,,,,,,,,33,,,
110,Sky-H7-6,69.58635,-228.64545,0,0,0,0,10.931507,-8.421618316,,,,,,,,,,,,,,,33,,,33,69586.35,-228645.45,2,S,,,33,,,,,,,,33,,,
111,Sky-H7-7,58.99428,-233.66801,0,0,0,0,10.8867299,-8.401189991,,,,,,,,,,,,,,,33,,,33,58994.28,-233668.01,1,S,,,33,,,,,,,,33,,,
112,Sky-H7-8,47.68464,-236.23556,0,0,0,0,10.8390917,-8.39046932,,,,,,,,,,,,,,,33,,,33,47684.64,-236235.56,1,S,,,33,,,,,,,,33,,,
