16,W19670984811055,68.78291468129330,-79.86373707056150,105.377791401628,1.16954244949559,2.28222782253453,5.17049993414065,18.7178276653979,-32.7618127224971,16.3659151596179,15.9454200496412,15.7009788963402,15.5870901726327,0.0,0.0,0.0,0.0,10.1643133057868,3.60078934465823,0.0577999986708164,19.9702833052858,,,4,79151.4523799251,77289.1247156559,1,68803.13,-79816.09,-99,P,rectangular_magnet,R16,1,I,16.0,I,-157.00984631749000,5.17049993414065,circular_magnet,Gre,1,TR,0.05175811476,0.0
17,W19670715707971,121.18567716606000,-19.43299008344980,122.712716416101,4.29134305348565,2.98194486437922,1.30939818910643,18.9844462388214,-33.0191240891123,18.0153730656629,17.46307895961,17.2422341181725,17.067067459903,0.0,0.0,0.0,0.0,8.68970286148566,3.90082275586224,0.0193000007420778,21.6617347285878,,,8,139407.249973636,19136.7558606194,1,121152.22,-19507.7,-99,P,rectangular_magnet,R17,1,I,17.0,L,24.124154592488800,1.30939818910643,circular_magnet,Gre,1,TL,0.0818593524999998,0.0
18,W19670464007710,171.57407412885600,-14.13137923959610,172.149795593175,4.58044731214824,3.05879919044474,1.5216481217035,19.2346551328388,-33.0406553951194,18.4278838472528,17.6372097625767,17.2283072507233,16.9956657633239,0.0,0.0,0.0,0.0,9.93020978248631,3.70668272527748,0.0579000003635883,21.7250115145217,,,4,195954.460021569,14270.6807030152,1,171560.11,-14236.6,-99,P,rectangular_magnet,R18,1,I,18.0,Q,7.55970073186387,1.5216481217035,circular_magnet,Yel,1,TL,0.1061433244000000,0.0
19,W19670538809069,156.67962209526100,-41.00604289673000,161.957430706961,1.2966145197168,2.88583344419137,4.69396638270502,19.1600914778717,-32.9275234745207,15.219907793091,14.7977016756151,14.6536711196399,14.4828446538327,0.0,0.0,0.0,0.0,9.55152407092346,5.59835100760479,0.0186999998986721,19.7808769800974,,,4,179103.073999004,39838.4947583223,1,156689.2,-40971.99,-99,P,rectangular_magnet,R19,1,I,19.0,D,-164.29053963515500,4.69396638270502,circular_magnet,Yel,1,TR,0.0353742283999999,0.0
20,S9988315,-8.772845247420970,48.781377765226100,49.5620258403276,3.57484534521869,-1.39270915918484,4.96755450440352,18.322236,-33.313409,16.5301,16.2315,16.0715,16.0327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4678820264853,3.40563250944412,5,-10252.2639999998,-47371.6340000001,0,-8779.78,48778.17,-99,P,rectangular_magnet,R20,1,I,20.0,H,65.17644930698130,4.96755450440352,circular_magnet,Blu,1,TR,0.0076407166599999,0.0
21,S10029678,8.193602812925290,-38.01252109791790,38.8496424640549,1.3959764610866,1.78347519294425,5.89568657532194,18.409617,-32.940375,17.6909,17.3692,17.1766,17.1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86895990676253,-8.89465106831535,4,9495.8420000003,36934.0499999992,0,8200.35,-37974.32,-99,P,rectangular_magnet,R21,1,I,21.0,U,-169.98355951987100,5.89568657532194,circular_magnet,Blu,1,TR,0.0387923757399998,0.0
22,G10029421,0.1626991433281220,-0.0240954636110539,0.16441000273706,3.87943918474456,3.1417751242404,0.737664060504155,18.368838,-33.103815,,14.3165,,,,,,,,,,,5.80939022431854,2.12548028249993,-99,279.788000000167,-3.38999999947021,2,164.41,0.03,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,47.72450783646380,0.737664060504155,circular_magnet,Blu,1,TL,-0.017495,-0.0167
23,G10029929,80.93197209461010,-23.494724858329500,84.2609341253282,4.16930463947428,2.85894448967789,1.31036014979639,18.781015,-33.002538,,14.6686,,,,,,,,,,,2.53377186615371,4.33702413285433,-99,93431.7900000001,22885.2119999996,2,80917.48,-23500.35,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,31.116440653810500,1.31036014979639,circular_magnet,Blu,1,TL,0.012305,-0.0095
24,G10030268,-23.213382636119300,-75.69932384518680,79.162543730431,-1.08894254526339,1.27299759132049,3.9212451705957,18.249434,-32.778885,,13.9618,,,,,,,,,,,-24.228529785973,-51.4969875851383,-99,-26705.5159999997,73430.7899999994,2,-23227.6,-75678.18,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,-27.60818802417410,3.9212451705957,circular_magnet,Blu,1,TR,-0.025325,-0.0028
25,G10028299,-104.49413002634400,-36.3745866581056,110.648016153596,-0.723335399429502,0.335274983221869,5.22457492452822,17.835143,-32.946752,,14.6771,,,,,,,,,,,-1.71296468470403,-15.7057286316074,-99,-120335.282,35492.8480000007,2,-104487.12,-36406.39,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,-48.55593444027990,5.22457492452822,circular_magnet,Gre,1,TR,0.026305,-0.0192
26,G9986869,-88.02420536996010,80.02484602056770,118.930912521049,3.09855221291604,-0.737859159923159,3.8364113728392,17.917267,-33.444452,,14.2383,,,,,,,,,,,-20.2754347841893,-20.5600112418739,-99,-101775.258,-76987.3519999997,2,-87998.22,80005.47,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,92.46603559898930,3.8364113728392,circular_magnet,Gre,1,TR,-0.026795,0.01824
27,G9987867,44.31647149470500,109.86800689527100,118.431235643822,3.20147862036146,4.32912651960794,5.15553740793311,18.594257,-33.572594,,14.7403,,,,,,,,,,,23.1055237626416,-12.6616449565101,-99,51224.4819999999,-105947.444000001,2,44287.15,109839.0,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,86.56878685192280,5.15553740793311,circular_magnet,Gre,1,TR,0.0310049999999999,0.0272
22,Sky-A1-1,-81.75646,-224.58157,0.0,0.0,0.0,0.0,17.9650977,-32.166486956,,,,,,,,,,,,,,,-99,,,-99,-81756.46,-224581.57,2,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-93.24117,-222.23219,0.0,0.0,0.0,0.0,17.9087157,-32.176584144,,,,,,,,,,,,,,,-99,,,-99,-93241.17,-222232.19,1,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-103.8257,-217.48859,0.0,0.0,0.0,0.0,17.8564803,-32.196145983,,,,,,,,,,,,,,,-99,,,-99,-103825.7,-217488.59,1,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-116.53835,-216.64444,0.0,0.0,0.0,0.0,17.7946334,-32.200637649,,,,,,,,,,,,,,,-99,,,-99,-116538.35,-216644.44,0,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-126.82706,-210.78638,0.0,0.0,0.0,0.0,17.7438568,-32.224773871,,,,,,,,,,,,,,,-99,,,-99,-126827.06,-210786.38,0,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-136.82198,-204.44008,0.0,0.0,0.0,0.0,17.6944849,-32.250930728,,,,,,,,,,,,,,,-99,,,-99,-136821.98,-204440.08,0,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-143.52243,-193.60365,0.0,0.0,0.0,0.0,17.6601817,-32.29473043,,,,,,,,,,,,,,,-99,,,-99,-143522.43,-193603.65,1,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-238.98133,-2.98751,0.0,0.0,0.0,0.0,17.1786862,-33.085470587,,,,,,,,,,,,,,,-99,,,-99,-238981.33,-2987.51,2,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-240.84715,8.5856,0.0,0.0,0.0,0.0,17.1694349,-33.133599471,,,,,,,,,,,,,,,-99,,,-99,-240847.15,8585.6,1,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-245.13746,20.58215,0.0,0.0,0.0,0.0,17.1491388,-33.183252144,,,,,,,,,,,,,,,-99,,,-99,-245137.46,20582.15,0,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-236.92406,31.43229,0.0,0.0,0.0,0.0,17.1870796,-33.229008254,,,,,,,,,,,,,,,-99,,,-99,-236924.06,31432.29,2,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-237.10513,43.15344,0.0,0.0,0.0,0.0,17.1862001,-33.27774566,,,,,,,,,,,,,,,-99,,,-99,-237105.13,43153.44,1,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-232.80594,54.05917,0.0,0.0,0.0,0.0,17.206405,-33.32348046,,,,,,,,,,,,,,,-99,,,-99,-232805.94,54059.17,2,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-231.85957,65.74346,0.0,0.0,0.0,0.0,17.2111491,-33.372058181,,,,,,,,,,,,,,,-99,,,-99,-231859.57,65743.46,1,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-65.83122,229.75476,0.0,0.0,0.0,0.0,18.0364256,-34.060094789,,,,,,,,,,,,,,,-99,,,-99,-65831.22,229754.76,2,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-55.15828,234.60313,0.0,0.0,0.0,0.0,18.0901648,-34.079859202,,,,,,,,,,,,,,,-99,,,-99,-55158.28,234603.13,1,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.4431,235.0185,0.0,0.0,0.0,0.0,18.1489063,-34.082244009,,,,,,,,,,,,,,,-99,,,-99,-43443.1,235018.5,2,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-32.35357,238.81857,0.0,0.0,0.0,0.0,18.2047207,-34.097589691,,,,,,,,,,,,,,,-99,,,-99,-32353.57,238818.57,1,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.82553,240.09865,0.0,0.0,0.0,0.0,18.2626499,-34.102973909,,,,,,,,,,,,,,,-99,,,-99,-20825.53,240098.65,1,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.24926,240.82258,0.0,0.0,0.0,0.0,18.3208288,-34.106018521,,,,,,,,,,,,,,,-99,,,-99,-9249.26,240822.58,1,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.34844,240.98869,0.0,0.0,0.0,0.0,18.3555119,-34.106716767,,,,,,,,,,,,,,,-99,,,-99,-2348.44,240988.69,1,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,117.86456,210.21182,0.0,0.0,0.0,0.0,18.958823,-33.977330342,,,,,,,,,,,,,,,-99,,,-99,117864.56,210211.82,1,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,126.78123,202.60188,0.0,0.0,0.0,0.0,19.003707,-33.945929875,,,,,,,,,,,,,,,-99,,,-99,126781.23,202601.88,2,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,140.37688,202.01567,0.0,0.0,0.0,0.0,19.0705199,-33.941482906,,,,,,,,,,,,,,,-99,,,-99,140376.88,202015.67,0,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,145.66771,189.47801,0.0,0.0,0.0,0.0,19.0980656,-33.890803977,,,,,,,,,,,,,,,-99,,,-99,145667.71,189478.01,2,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,154.61558,182.24989,0.0,0.0,0.0,0.0,19.1426948,-33.860456736,,,,,,,,,,,,,,,-99,,,-99,154615.58,182249.89,2,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,164.57115,176.06079,0.0,0.0,0.0,0.0,19.1919209,-33.833980876,,,,,,,,,,,,,,,-99,,,-99,164571.15,176060.79,1,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,171.41703,166.5449,0.0,0.0,0.0,0.0,19.2263335,-33.794553138,,,,,,,,,,,,,,,-99,,,-99,171417.03,166544.9,2,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,189.83588,-148.4702,0.0,0.0,0.0,0.0,19.3052598,-32.48196171,,,,,,,,,,,,,,,-99,,,-99,189835.88,-148470.2,1,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,180.9581,-156.12548,0.0,0.0,0.0,0.0,19.2616288,-32.450001206,,,,,,,,,,,,,,,-99,,,-99,180958.1,-156125.48,2,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,174.68645,-166.02924,0.0,0.0,0.0,0.0,19.2298255,-32.409291602,,,,,,,,,,,,,,,-99,,,-99,174686.45,-166029.24,1,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,166.49577,-174.24185,0.0,0.0,0.0,0.0,19.1891321,-32.375317414,,,,,,,,,,,,,,,-99,,,-99,166495.77,-174241.85,1,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,156.60881,-180.53997,0.0,0.0,0.0,0.0,19.1405878,-32.348940124,,,,,,,,,,,,,,,-99,,,-99,156608.81,-180539.97,2,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,148.97731,-189.43818,0.0,0.0,0.0,0.0,19.1022632,-32.312476015,,,,,,,,,,,,,,,-99,,,-99,148977.31,-189438.18,1,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,137.37152,-193.12707,0.0,0.0,0.0,0.0,19.0456897,-32.296512994,,,,,,,,,,,,,,,-99,,,-99,137371.52,-193127.07,3,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-158.92893,-181.17025,0.0,0.0,0.0,0.0,17.5837735,-32.346098243,,,,,,,,,,,,,,,-99,,,-99,-158928.93,-181170.25,1,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-167.46173,-173.31368,0.0,0.0,0.0,0.0,17.5413831,-32.37857313,,,,,,,,,,,,,,,-99,,,-99,-167461.73,-173313.68,1,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-172.6919,-162.31607,0.0,0.0,0.0,0.0,17.5142232,-32.423499883,,,,,,,,,,,,,,,-99,,,-99,-172691.9,-162316.07,3,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-181.82314,-155.1172,0.0,0.0,0.0,0.0,17.4692795,-32.453572014,,,,,,,,,,,,,,,-99,,,-99,-181823.14,-155117.2,2,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-190.65822,-147.4127,0.0,0.0,0.0,0.0,17.4258035,-32.485717862,,,,,,,,,,,,,,,-99,,,-99,-190658.22,-147412.7,1,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-197.53006,-138.06861,0.0,0.0,0.0,0.0,17.3914396,-32.524402378,,,,,,,,,,,,,,,-99,,,-99,-197530.06,-138068.61,1,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-203.94434,-128.4047,0.0,0.0,0.0,0.0,17.3592955,-32.564427786,,,,,,,,,,,,,,,-99,,,-99,-203944.34,-128404.7,1,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-206.40183,-116.47869,0.0,0.0,0.0,0.0,17.3454846,-32.613498428,,,,,,,,,,,,,,,-99,,,-99,-206401.83,-116478.69,3,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-218.89973,-100.81652,0.0,0.0,0.0,0.0,17.2839962,-32.678783924,,,,,,,,,,,,,,,-99,,,-99,-218899.73,-100816.52,1,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-223.49692,-90.16757,0.0,0.0,0.0,0.0,17.2607047,-32.722961556,,,,,,,,,,,,,,,-99,,,-99,-223496.92,-90167.57,1,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-227.57641,-79.30977,0.0,0.0,0.0,0.0,17.2399461,-32.768026412,,,,,,,,,,,,,,,-99,,,-99,-227576.41,-79309.77,1,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-231.12877,-68.26826,0.0,0.0,0.0,0.0,17.2217717,-32.813875217,,,,,,,,,,,,,,,-99,,,-99,-231128.77,-68268.26,1,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-234.14576,-57.06862,0.0,0.0,0.0,0.0,17.2062268,-32.860402694,,,,,,,,,,,,,,,-99,,,-99,-234145.76,-57068.62,1,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-236.62039,-45.73679,0.0,0.0,0.0,0.0,17.1933511,-32.907501892,,,,,,,,,,,,,,,-99,,,-99,-236620.39,-45736.79,1,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-238.54693,-34.29902,0.0,0.0,0.0,0.0,17.1831782,-32.95506438,,,,,,,,,,,,,,,-99,,,-99,-238546.93,-34299.02,1,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-237.92962,-22.59418,0.0,0.0,0.0,0.0,17.1849688,-33.00379992,,,,,,,,,,,,,,,-99,,,-99,-237929.62,-22594.18,2,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-154.91577,184.61356,0.0,0.0,0.0,0.0,17.5906614,-33.869808068,,,,,,,,,,,,,,,-99,,,-99,-154915.77,184613.56,1,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-144.64334,190.26115,0.0,0.0,0.0,0.0,17.6415741,-33.894050288,,,,,,,,,,,,,,,-99,,,-99,-144643.34,190261.15,2,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-136.45402,198.64884,0.0,0.0,0.0,0.0,17.6827839,-33.928740704,,,,,,,,,,,,,,,-99,,,-99,-136454.02,198648.84,1,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-126.73816,204.98415,0.0,0.0,0.0,0.0,17.7313426,-33.955352997,,,,,,,,,,,,,,,-99,,,-99,-126738.16,204984.15,1,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-116.72873,210.84465,0.0,0.0,0.0,0.0,17.7814156,-33.979976822,,,,,,,,,,,,,,,-99,,,-99,-116728.73,210844.65,1,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-104.68207,212.628,0.0,0.0,0.0,0.0,17.841261,-33.988636101,,,,,,,,,,,,,,,-99,,,-99,-104682.07,212628.0,3,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-95.92253,221.08806,0.0,0.0,0.0,0.0,17.8856276,-34.023029859,,,,,,,,,,,,,,,-99,,,-99,-95922.53,221088.06,1,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-84.46844,223.57568,0.0,0.0,0.0,0.0,17.9428644,-34.034098992,,,,,,,,,,,,,,,-99,,,-99,-84468.44,223575.68,2,S,,,-99,,,,,,,,-99,,,
