PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 09 19 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21E+11,3.312E+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,20 08 10.80,-56 40 03.7 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,09 35 25.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 09 30 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,A3667_T069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,C901005323203334,-102.50441768021000,121.96400320890800,159.280792193667,0.0205973345289805,-0.872167372401819,0.892764706930799,301.237799421299,-57.180824930865,16.2962875366211,15.7493667602539,15.7186476011264,15.3592758178711,0.0,0.0,0.0,0.0,10.0516759260872,6.00096559524536,0.0515289802595234,20.883347126363,,,8,-182427.330786423,-115966.234375499,1,-102444.38,121965.24,-99,P,rectangular_magnet,R01,1,I,1.0,L,-91.18014033772960,0.892764706930799,circular_magnet,Yel,1,TL,0.0600504179599999,0.0
2,C901005641103983,-188.26805947595600,-78.60361148030550,204.033893876072,2.27603772217413,0.395267039891132,1.880770682283,300.617637888641,-56.32467979705,18.3906326293945,18.0499114990234,17.8963667997124,17.8617610931396,0.0,0.0,0.0,0.0,7.8748001460638,4.92894458770752,0.0139100719243288,22.7565558594933,,,4,-322583.837167199,77522.5658667114,1,-188301.61,-78564.2,-99,P,rectangular_magnet,R02,1,I,2.0,T,139.5926445068530,1.880770682283,circular_magnet,Mag,1,TL,0.05175811476,0.0
3,C901005560900572,-145.41588523865900,-30.5295081936203,148.590101048649,1.89872302351998,0.206719632256898,1.69200339126308,300.923997137979,-56.5298133502388,17.1891670227051,16.2944583892822,15.9970427145211,15.6729745864868,0.0,0.0,0.0,0.0,10.3553683555123,3.19489765167236,0.0550869777798652,20.0596178216338,,,4,-253346.64681682,31162.3828460359,1,-145426.54,-30498.19,-99,P,rectangular_magnet,R03,1,I,3.0,S,161.2111842879860,1.69200339126308,circular_magnet,Yel,1,TL,0.0330810095199999,0.0
4,C901005481103888,-163.13344706844500,46.5076862311973,169.614326234454,-1.0075330834118,-0.277621692815124,5.55327391658291,300.778583819675,-56.8549493961355,17.4457416534424,16.9600715637207,16.9959770761898,16.6625022888184,0.0,0.0,0.0,0.0,9.18760785339432,5.60407638549805,0.0383668579161167,21.9454664766459,,,8,-286210.0567535,-42318.3635266164,1,-163119.79,46486.06,-99,P,rectangular_magnet,R04,1,I,4.0,I,-32.27260660070150,5.55327391658291,circular_magnet,Yel,1,TR,0.0255775173599999,0.0
5,C901005323505796,82.34573647428450,143.96762608163800,165.879384270899,-0.0262479173626868,4.19280004671914,2.06413734309776,302.685392609711,-57.2782684636306,19.0495567321777,18.0428848266602,17.5694741665869,17.2386913299561,0.0,0.0,0.0,0.0,9.81835877785996,4.23458242416382,0.0545296035706996,22.4198124615134,,,1,144728.729794737,-137988.472780515,1,82362.99,143987.18,-99,P,rectangular_magnet,R05,1,I,5.0,O,-88.49610511410990,2.06413734309776,circular_magnet,Yel,1,TL,0.0167343919199998,0.02
6,C901005641208281,-106.10163728945600,-67.73363487189900,125.895051389262,-1.32612557943652,0.568557578989336,4.38850214875373,301.229912664453,-56.3734698137208,15.8810901641846,15.2328042984009,14.7818379797349,14.7269954681396,0.0,0.0,0.0,0.0,10.5640798711974,4.67277479171753,0.0548012447443936,19.8235532318539,,,8,-184209.737833697,66496.0220990994,1,-106089.05,-67784.05,-99,P,rectangular_magnet,R06,1,I,6.0,F,-14.018601193946600,4.38850214875373,circular_magnet,Gre,1,TR,0.0519627269999999,0.0
7,C901005641303390,-76.33715220685600,-91.26564651721250,118.961127501401,2.16630160796476,0.873612885515536,1.29268872244923,301.460719894047,-56.2750569751179,15.190938949585,14.6939659118652,15.0626343452094,14.3635377883911,0.0,0.0,0.0,0.0,8.99839911065187,20.9949111938477,0.0114941261708736,22.5474108034017,,,8,-132047.303945413,88737.3236233509,1,-76380.29,-91201.98,-99,P,rectangular_magnet,R07,1,I,7.0,N,145.8800607112150,1.29268872244923,circular_magnet,Gre,1,TL,0.0769044511799999,0.0
8,C901005722008275,-73.70253331674970,-148.35869409752300,165.643755207026,2.28522452897702,1.10952607456174,1.17569845441528,301.490524631658,-56.0353836885907,18.7451667785645,17.8394584655762,17.2032950527018,17.1358432769775,0.0,0.0,0.0,0.0,9.859661330555,4.14123296737671,0.0557880923151969,22.1679814606544,,,4,-125311.433245234,142903.486378501,1,-73725.71,-148331.97,-99,P,rectangular_magnet,R08,1,I,8.0,Q,139.06627924984500,1.17569845441528,circular_magnet,Yel,1,TL,0.0353742283999999,0.0
9,C901005722300830,65.9786518510555,-174.68431312006500,186.713330011557,0.718017978458124,1.93216189966951,5.0690413859682,302.549458091276,-55.9299063011432,17.2969627380371,16.8042907714844,16.531238544592,16.5223274230957,0.0,0.0,0.0,0.0,9.70905259673687,3.02415800094604,0.0548131763935089,20.4501878416421,,,8,114007.528628371,166741.375941635,1,66012.86,-174654.43,-99,P,rectangular_magnet,R09,1,I,9.0,M,-131.13939978016600,5.0690413859682,circular_magnet,Yel,1,TR,0.0454224428999999,0.0
10,C901005641405161,-8.412014563901850,-93.53737568495040,93.8458636816456,1.62682146816585,1.48099757533791,0.145823892827939,301.983611294349,-56.2669626189258,16.7400913238525,16.2167205810547,16.1091303468135,15.8625068664551,0.0,0.0,0.0,0.0,9.90490698827509,5.93538522720337,0.0542813017964363,21.3268398199502,,,8,-13873.8474771737,90566.6481227823,1,-8415.92,-93467.74,-99,P,rectangular_magnet,R10,1,I,10.0,C,176.7899958528210,0.145823892827939,circular_magnet,Gre,1,TR,0.0697451148799999,0.0
11,C901005641506044,55.680582445114600,-104.0132453611560,117.969971213597,1.12442624866055,2.06240687112467,5.34520468471547,302.476884383459,-56.2237653937473,18.2005233764648,17.3261985778809,17.0237902759518,16.6763229370117,0.0,0.0,0.0,0.0,9.83530496351908,2.26003170013428,0.0511443652212619,20.339645913532,,,4,97605.8706617902,100329.221013117,1,55687.29,-103999.23,-99,P,rectangular_magnet,R11,1,I,11.0,P,-154.42487842197700,5.34520468471547,circular_magnet,Gre,1,TR,0.0155377488999999,0.0
12,C901005641609947,131.71264431223200,-98.37610304488930,164.425225331427,4.39974238363369,2.499560212918,1.90018217071569,303.0544730498,-56.2485025267129,17.5277442932129,16.7764644622803,16.8059892178894,16.2494659423828,0.0,0.0,0.0,0.0,9.80704597309224,5.84421586990356,0.051632760092616,21.8529703902657,,,8,228140.909254856,94738.628962886,1,131684.93,-98461.84,-99,P,rectangular_magnet,R12,1,I,12.0,D,17.913330472960800,1.90018217071569,circular_magnet,Yel,1,TL,0.0901049863999998,0.0
13,C901005561406106,176.39671504726400,-47.78160890081170,182.762471277508,4.55605853780516,2.87661938569358,1.67943915211158,303.396508205257,-56.4616728410204,19.0293254852295,18.1591796875,17.922914014482,17.5666885375977,0.0,0.0,0.0,0.0,9.6018574165262,2.34573435783386,0.0569400005042552,21.2534485141452,,,1,305440.854388057,46562.137929382,1,176383.97,-47862.47,-99,P,rectangular_magnet,R13,1,I,13.0,B,8.957074569219340,1.67943915211158,circular_magnet,Yel,1,TL,0.0818593524999998,0.0
14,C901005561300504,86.23042734193150,-40.78580467182940,95.3797421253937,4.0672720265419,2.69928867642,1.3679833501219,302.715428578426,-56.4928308467244,17.7037162780762,16.7868595123291,16.4369415747621,16.1729850769043,0.0,0.0,0.0,0.0,10.2632762257561,2.2497501373291,0.0594263672828674,19.7904056290548,,,1,151516.858724385,39520.4286402843,1,86201.15,-40824.71,-99,P,rectangular_magnet,R14,1,I,14.0,R,36.96247874752780,1.3679833501219,circular_magnet,Gre,1,TL,0.04869073126,0.0
15,C901005481501241,53.54528367758670,8.901944042260860,54.1892796081965,3.84770125795351,3.30532728021664,0.542373977736871,302.462992490581,-56.7060727083897,16.5899238586426,15.6387634277344,15.2025081198394,14.9787330627441,0.0,0.0,0.0,0.0,10.8289065684242,2.87577867507935,0.0607403709077336,19.1754154041671,,,1,94466.302871322,-8672.2320960661,1,53464.52,8833.07,-99,P,rectangular_magnet,R15,1,I,15.0,E,49.5429570920862,0.542373977736871,circular_magnet,Blu,1,TR,0.1061433244000000,0.0
