PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 07 30 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21E+11,3.312E+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,20 50 21.74,-52 38 51.7 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,12 07 24.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 09 02 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,A3716_T034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,C901006647502466,-42.297657728861900,168.3197174241220,173.554331262354,0.300978356903716,-1.32474773842147,1.62572609532518,312.285752441442,-53.3592379996512,16.5348281860352,15.7079849243164,15.7153929610096,15.1438846588135,0.0,0.0,0.0,0.0,10.260420327251,6.36071395874023,0.044766180217266,20.9683889350318,,,4,-68895.5482341294,-160807.587921169,1,-42273.23,168327.3,-99,P,rectangular_magnet,R01,1,I,1.0,S,-107.2447895753650,1.62572609532518,circular_magnet,Yel,1,TL,0.0255775173599999,0.0
2,C901006561107453,59.51788763302,195.89506,204.760411055131,0.0,4.41705086377717,1.86613444340242,313.006011463687,-53.4720754062102,14.2354192733765,13.3265037536621,13.0969160787568,12.6871023178101,0.0,0.0,0.0,0.0,11.3707910625298,11.5277490615845,0.0440237892842521,19.878101005883,,,4,93882.9907932766,-186308.841803499,1,59598.25,195895.06,-99,P,rectangular_magnet,R02,1,I,2.0,D,-90.0,1.86613444340242,circular_magnet,Mag,1,TL,0.0803623669799998,0.0
3,C901006647707948,109.2935623072220,160.3869681529800,194.115072419706,0.119650221318885,4.11405431097562,2.28878121752285,313.35749240803,-53.323278453793,18.0957832336426,17.2970695495605,16.9715992866707,16.7824153900146,0.0,0.0,0.0,0.0,9.73554312634986,2.5287070274353,0.0457095876336097,20.5544368087442,,,4,173317.684214665,-152680.73055721,1,109338.66,160392.39,-99,P,rectangular_magnet,R03,1,I,3.0,M,-96.85545269937840,2.28878121752285,circular_magnet,Yel,1,TL,0.0454224428999999,0.0
4,C901006734605229,64.96462819081190,103.79047469726500,122.404609129327,3.20651300211323,4.15359006560225,5.33610824369057,313.048683932166,-53.0909081496976,17.7695446014404,17.3359336853027,17.5550959359693,17.1104278564453,0.0,0.0,0.0,0.0,8.80333191441136,9.77622509002686,0.0306199993938207,23.52966432858,,,8,103526.968669427,-100165.041831663,1,64895.03,103785.95,-99,P,rectangular_magnet,R04,1,I,4.0,P,86.2803380250887,5.33610824369057,circular_magnet,Gre,1,TR,0.0697451148799999,0.0
5,C901006910205837,144.97710554435300,-31.795729380358500,148.409538146168,4.2370724411044,2.92535823989478,1.31171420120963,313.604846296228,-52.5104501484679,15.7756652832031,14.9487018585205,14.5897488818454,14.358980178833,0.0,0.0,0.0,0.0,10.6883365067386,3.22069931030273,0.0435799055700496,18.7313274416408,,,8,229219.662947594,31018.4664462443,1,144953.42,-31841.75,-99,P,rectangular_magnet,R05,1,I,5.0,T,27.233631633524800,1.31171420120963,circular_magnet,Yel,1,TL,0.05175811476,0.0
6,C901006998707184,139.58867300447700,-76.37949997923960,159.1235444433,0.980866741283779,2.64124581753817,4.62280623092519,313.56299187233,-52.3219354651219,16.8090000152588,15.9495029449463,15.6224381087198,15.3522090911865,0.0,0.0,0.0,0.0,10.3166723703029,4.11326313018799,0.0442350711673498,20.2633100902662,,,1,219760.563146511,73622.7848824483,1,139617.58,-76336.32,-99,P,rectangular_magnet,R06,1,I,6.0,F,-146.19952454031100,4.62280623092519,circular_magnet,Yel,1,TR,0.0519627269999999,0.0
7,C901007087602436,83.32217058528660,-123.48411189455200,148.942081313426,0.893986311314706,2.16444886085466,5.01272275763963,313.171623423774,-52.1223510209701,17.1014213562012,16.3992652893066,16.1264492960136,15.9125289916992,0.0,0.0,0.0,0.0,10.0294395159857,4.53157997131348,0.047030009329319,20.9233882142069,,,8,131311.293772888,118728.869260764,1,83317.06,-123458.54,-99,P,rectangular_magnet,R07,1,I,7.0,G,-141.22164258080100,5.01272275763963,circular_magnet,Yel,1,TR,0.0167343919199998,0.02
8,C901007087607702,116.11447774772500,-158.64939178103000,196.601343388962,0.640601358237448,2.20277654734289,4.72101011807415,313.390508883344,-51.9778177846979,16.5246429443359,15.7835121154785,15.6982706747897,15.2510604858398,0.0,0.0,0.0,0.0,10.2634089880486,3.91901874542236,0.0501392669975757,19.9922735012005,,,8,180779.407635632,151393.380658266,1,116141.0,-158629.62,-99,P,rectangular_magnet,R08,1,I,8.0,I,-126.70375417735400,4.72101011807415,circular_magnet,Mag,1,TR,0.0330810095199999,0.0
9,C901006998206718,-156.9395319065700,-109.47290387420100,191.355951257475,2.30040069505199,0.608767094330787,1.6916336007212,311.512861509595,-52.1779778740138,18.0196743011475,17.1883888244629,17.0268090076029,16.5372905731201,0.0,0.0,0.0,0.0,9.77691182343543,10.3636665344238,0.0465961024165153,23.5088306587062,,,4,-243568.898831597,106157.20047287,1,-156979.56,-109428.14,-99,P,rectangular_magnet,R09,1,I,9.0,E,138.19674898456000,1.6916336007212,circular_magnet,Yel,1,TL,0.0600504179599999,0.0
10,C901006909705055,-151.57384119962000,-7.265556767170740,151.714754729,-1.07743359811564,0.0483548786602972,5.15739683040365,311.529440761711,-52.6090867571244,17.1317386627197,16.2551803588867,15.8499686603555,15.4983568191528,0.0,0.0,0.0,0.0,10.2600605099285,18.5101451873779,0.0480791330337524,23.8351041667555,,,4,-239821.987853213,8726.59288987563,1,-151537.42,-7333.29,-99,P,rectangular_magnet,R10,1,I,10.0,A,-28.267602122379300,5.15739683040365,circular_magnet,Yel,1,TR,0.0769044511799999,0.0
11,C901006998406295,-40.21276167071820,-86.491023265657,95.2859103573918,1.56974425178739,1.13512297794126,0.434621273846134,312.311520932818,-52.2765143999641,15.5329456329346,14.9414663314819,14.6502844420231,14.5130891799927,0.0,0.0,0.0,0.0,10.5278737680522,4.74806356430054,0.0486094725620779,19.5669236352284,,,8,-63071.8691830701,83887.9456081184,1,-40212.65,-86384.88,-99,P,rectangular_magnet,R11,1,I,11.0,B,-179.9397205423390,0.434621273846134,circular_magnet,Gre,1,TR,0.1061433244000000,0.0
12,C901006909900433,-62.41905455760110,-41.178018622914800,74.7485783117144,-0.617873462609764,0.584187000650624,5.0811248439192,312.152839974764,-52.4689661144613,18.0949745178223,17.7021217346191,17.5602633945752,17.4801788330078,0.0,0.0,0.0,0.0,8.7268344040866,4.47998857498169,0.0304000005125999,22.2013809485899,,,8,-98933.7657033494,40393.8581317377,1,-62352.33,-41225.44,-99,P,rectangular_magnet,R12,1,I,12.0,L,-54.598458319326300,5.0811248439192,circular_magnet,Blu,1,TR,0.0818593524999998,0.0
13,C901007087404593,-18.688446208684800,-131.174940078126,132.484565505087,1.70401435967519,1.42924723061326,0.274767129061921,312.464668962558,-52.0879450821847,17.021240234375,16.4234809875488,15.9570118314247,15.9731884002686,0.0,0.0,0.0,0.0,10.045875925843,4.33794689178467,0.0488793849945068,20.852776823136,,,8,-28460.4144618665,126504.611426257,1,-18690.51,-131159.54,-99,P,rectangular_magnet,R13,1,I,13.0,C,172.36716896092400,0.274767129061921,circular_magnet,Gre,1,TR,0.0155377488999999,0.0
14,C901006822200791,83.39461351017750,-3.921757119477420,83.41713471028,3.93878512522447,3.09366100473016,0.845124120494309,313.178875152753,-52.6306040010211,17.9707794189453,17.1142425537109,16.9093870085629,16.5405921936035,0.0,0.0,0.0,0.0,9.85521522721321,4.79053068161011,0.0481600016355514,21.7590353654929,,,1,132950.184522101,3863.69576922716,1,83321.33,-3996.79,-99,P,rectangular_magnet,R14,1,I,14.0,N,44.32423591573040,0.845124120494309,circular_magnet,Blu,1,TL,0.10488282044,0.0
15,C901006734402393,-69.43725721009530,101.34378903713100,122.789965565856,-0.127183944580999,-0.970643864848086,0.843459920267087,312.094918766112,-53.0779369146096,17.0179138183594,16.4509468078613,16.6302149407289,16.0938949584961,0.0,0.0,0.0,0.0,9.26958205900924,7.72253322601318,0.0303456950932741,22.1326204171919,,,8,-112023.958858696,-97233.5427017602,1,-69347.88,101332.36,-99,P,rectangular_magnet,R15,1,I,15.0,O,-82.71289675368300,0.843459920267087,circular_magnet,Gre,1,TL,0.0901049863999998,0.0
