PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 10 27 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21E+11,3.312E+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,02 50 56.05,-30 20 10.0 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,14 21 36.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 10 29 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,H03_T004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,W43700333111589,44.62331616838520,-121.58588697979500,129.490423934004,1.26372435696284,1.92250129698845,5.62440836715398,42.9524396030502,-29.8171630382641,19.3437736117602,18.9763761150073,18.7531595169591,18.6859572975571,0.0,0.0,0.0,0.0,8.61676146500382,1.51739086181343,0.0417796224355697,21.1247381181588,0.0,0.0,8,49469.8665932521,117282.499145609,1,44609.31,-121563.89,-99,P,rectangular_magnet,R01,1,I,1.0,O,-162.4060721218550,5.62440836715398,circular_magnet,Gre,1,TR,0.0167343919199998,0.02
2,W42690130908997,-56.82248188653910,164.49927927041500,174.037662281001,0.38815374838248,-1.23829044230342,1.6264441906859,42.4535002289935,-31.0324444385772,18.9842560463505,18.3223087220264,18.0257896720968,17.7932423251539,0.0,0.0,0.0,0.0,8.71205088659173,2.30300311418156,0.02449999935925,21.3766560299072,0.0,0.0,8,-63290.431943563,-157371.097325153,1,-56808.1,164505.16,-99,P,rectangular_magnet,R02,1,I,2.0,P,-112.239571584499,1.6264441906859,circular_magnet,Yel,1,TL,0.0155377488999999,0.0
3,W42710765002459,-123.23207925307600,-180.27019787773300,218.376235634372,2.73288673410229,0.970910162454646,1.76197657164764,42.1377658918799,-29.5784383198636,15.6783768285051,15.6117936565154,15.6526572213713,15.5190222623918,0.0,0.0,0.0,0.0,7.94834650376504,4.44815840530514,0.0072323940694332,20.0955695617468,0.0,0.0,8,-134646.392131236,171234.285504121,1,-123283.98,-180247.72,-99,P,rectangular_magnet,R03,1,I,3.0,I,113.41712424864800,1.76197657164764,circular_magnet,Mag,1,TL,0.05655919482,0.0
4,W44700778307082,182.2410442678600,-33.02581524350950,185.241973949205,0.904905548504946,2.96265056281505,4.22544029286949,43.6245566374487,-30.1931867426001,17.5689168262422,17.0736707130442,16.8668169826319,16.6932336336524,0.0,0.0,0.0,0.0,8.88373243411956,7.35052770191681,0.0215351376682519,22.6481379880263,0.0,0.0,8,201368.316367312,32301.1419656719,1,182284.13,-32970.97,-99,P,rectangular_magnet,R04,1,I,4.0,D,-141.84726878730400,4.22544029286949,circular_magnet,Yel,1,TR,0.0697451148799999,0.0
5,W42700192703388,-171.5658322224570,39.26741320655190,175.987851867774,-1.20150922379121,-0.224880799173855,5.30655688256223,41.890675142141,-30.5001200670057,17.6963291545042,17.211604706806,16.9730569687471,16.8409501494799,0.0,0.0,0.0,0.0,8.67295015893349,6.99042180932713,0.017400000244379,22.6769963001282,0.0,0.0,8,-190488.901572228,-37065.7893499933,1,-171556.6,39243.56,-99,P,rectangular_magnet,R05,1,I,5.0,J,-21.158592430724200,5.30655688256223,circular_magnet,Yel,1,TR,0.0255775173599999,0.0
6,W43700336608095,43.76382166485470,-52.95994573108330,68.7006216855787,3.80874405375019,2.26023384339544,1.54851021035475,42.9501095708096,-30.1083275441859,16.6110077159976,16.1348577451638,15.9465360588976,15.8540865948518,0.0,0.0,0.0,0.0,7.64972724359967,10.7534337585917,0.0034776986576616,22.5354682478271,0.0,0.0,8,48943.2793068765,51479.3208072812,1,43700.69,-53009.67,-99,P,rectangular_magnet,R06,1,I,6.0,T,51.77504047456570,1.54851021035475,circular_magnet,Blu,1,TL,0.0803623669799998,0.0
7,W43691123708842,-9.268073270824290,167.43426623393300,167.715194956069,2.89170060006351,-1.51503372284366,4.40673432290717,42.6879371212594,-31.045887314795,19.0104823494056,18.5776144580216,18.3872016287655,18.2585856720168,0.0,0.0,0.0,0.0,8.24205155285124,1.89694079659342,0.0220999997109174,21.2107580237363,0.0,0.0,8,-10307.6942914686,-160409.187350375,1,-9347.39,167454.51,-99,P,rectangular_magnet,R07,1,I,7.0,L,104.31776000091300,4.40673432290717,circular_magnet,Yel,1,TR,0.0818593524999998,0.0
8,W43700283302596,54.216606040156400,53.85937084160130,76.350106186122,3.54912710214182,3.92405393890122,5.90825847042019,43.0033272828744,-30.566415040778,18.1039256420103,17.803567315791,17.6639851380089,17.6095324419958,0.0,0.0,0.0,0.0,8.43373802128149,6.48778479005338,0.022941168397665,23.1069241736078,0.0,0.0,8,60970.4822335213,-52048.4534225333,1,54146.0,53828.89,-99,P,rectangular_magnet,R08,1,I,8.0,G,66.6499960917775,5.90825847042019,circular_magnet,Blu,1,TR,0.0769044511799999,0.0
9,W43690807508276,53.02766107192480,179.52855883266500,187.202400244168,2.71870489926478,4.42542410309947,4.57646610334489,42.9954350991073,-31.093666258752,18.9691447644793,18.4479357045589,18.2085092876108,17.883176789605,0.0,0.0,0.0,0.0,8.37904129336626,2.9626925591905,0.0212999992072582,22.049243320079,0.0,0.0,8,59186.8487021556,-171207.228684657,1,52986.24,179547.2,-99,P,rectangular_magnet,R09,1,I,9.0,M,114.22968353058800,4.57646610334489,circular_magnet,Yel,1,TR,0.0454224428999999,0.0
10,W42690095607267,-49.89760632118650,199.81784037134600,205.969161887672,3.12661087096166,-1.32580369811859,4.45241456908025,42.4887227454637,-31.1764519952391,16.2353541928345,15.8227918705903,15.6644993038216,15.500246548926,0.0,0.0,0.0,0.0,9.23220114778897,7.44360485272638,0.0205648820847272,21.424583104042,0.0,0.0,8,-55330.143221298,-189916.805130741,1,-49957.65,199818.74,-99,P,rectangular_magnet,R10,1,I,10.0,B,90.85839291417440,4.45241456908025,circular_magnet,Mag,1,TR,0.0600504179599999,0.0
11,W42710358402308,-42.19261931177150,-176.20615773888600,181.151657981114,2.2355934855139,1.33552347676126,0.900070008752635,42.5274007654445,-29.5906339254702,19.0748031039615,18.6589374990962,18.5022597478634,18.362737155715,0.0,0.0,0.0,0.0,8.22374821137888,2.3782898248515,0.0238000005483627,21.7831360698901,0.0,0.0,8,-46588.9107056371,168478.07863703,1,-42227.96,-176161.07,-99,P,rectangular_magnet,R11,1,I,11.0,K,141.90992857311200,0.900070008752635,circular_magnet,Yel,1,TL,0.0572875941399999,0.0
12,W43690570011110,99.43250920061680,123.0913518687730,158.289651739251,-0.0275476730440758,4.03246087189809,2.22317676223742,43.2262432249312,-30.8574845077393,15.5365800602249,15.0180086865302,14.749844347944,14.5509628079799,0.0,0.0,0.0,0.0,9.8280049282162,7.21629276475728,0.0225000008940696,20.5524540892854,0.0,0.0,4,111349.485138358,-117830.152955787,1,99522.58,123088.87,-99,P,rectangular_magnet,R12,1,I,12.0,C,-88.42163459916820,2.22317676223742,circular_magnet,Yel,1,TL,0.0901049863999998,0.0
13,W44700793805739,178.72852270480300,-6.544615708569300,178.880909677621,0.85606068265182,3.10521758805074,4.03402840178066,43.6095097404128,-30.3050937512837,15.9159099732018,15.1728974467332,14.8319912115905,14.5547950410096,0.0,0.0,0.0,0.0,10.0083448503481,5.42928932011045,0.0225789528340101,20.0894870549083,0.0,0.0,4,197967.717637199,7010.15800317872,1,178762.58,-6505.37,-99,P,rectangular_magnet,R13,1,I,13.0,F,-139.0486641230370,4.03402840178066,circular_magnet,Yel,1,TR,0.0519627269999999,0.0
14,W43690073113239,199.52322157545900,82.62149031343070,215.996226629887,0.985387813075598,3.5343240706095,3.73424904964568,43.7074413040479,-30.6787262403753,14.7226610070909,13.9860909231597,13.643963264526,13.3566861639114,0.0,0.0,0.0,0.0,10.4298808962988,6.41464915752868,0.0212999992072582,19.264830145304,0.0,0.0,4,220100.251018731,-77430.7845315232,1,199551.82,82664.63,-99,P,rectangular_magnet,R14,1,I,14.0,A,-146.45856287285800,3.73424904964568,circular_magnet,Mag,1,TR,0.05175811476,0.0
15,W42700094900503,-151.78564321692,95.8972019819489,179.568578236383,3.27776109972451,-0.563342856775882,3.84110395650039,41.9866918374293,-30.7401225385031,17.7157948775241,17.3474457735953,17.2237596592478,17.1103146299584,0.0,0.0,0.0,0.0,8.71491514107621,2.37392869724637,0.024839973077178,20.4676588075779,0.0,0.0,4,-168789.128437072,-91306.347908406,1,-151820.69,95892.4,-99,P,rectangular_magnet,R15,1,I,15.0,Q,82.19812273362620,3.84110395650039,circular_magnet,Yel,1,TR,0.0353742283999999,0.0
