PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 08 02 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21E+11,3.312E+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,00 57 38.88,-02 02 03.8 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,16 13 28.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 09 02 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,A0119_T064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,C901032178706270,118.02878380231500,-100.78268095749100,155.202696153571,0.870149555741712,2.43507698746667,4.71825787545463,14.9142257200612,-1.60621106458104,18.4178485870361,17.8671379089355,17.6348681113611,17.5041351318359,0.0,0.0,0.0,0.0,9.34331572096665,3.11094069480896,0.0515421628952026,21.5744712509031,,,8,113503.012733841,96770.6994046841,1,118051.59,-100755.64,-99,P,rectangular_magnet,R01,1,I,1.0,Q,-139.85589708918400,4.71825787545463,circular_magnet,Yel,1,TR,0.0353742283999999,0.0
2,C901032034804758,172.88259684861800,-82.80781955459100,191.716243187354,4.58202325228354,2.69450121594422,1.88752203633932,15.142088274498,-1.68471853880995,15.2043857574463,14.4893426895142,14.8458866818439,13.7683143615723,0.0,0.0,0.0,0.0,10.6030993074578,11.9548139572144,0.0428916337571423,21.1199314809598,,,8,164999.950036552,79028.0102289525,1,172872.15,-82887.5,-99,P,rectangular_magnet,R02,1,I,2.0,A,7.469406013345920,1.88752203633932,circular_magnet,Yel,1,TL,0.0803623669799998,0.0
3,C901031890801744,149.8752581232160,-4.451221808990370,149.922657312388,4.31317412737346,3.111579941968,1.20159418540547,15.0498218130128,-2.01542792512946,16.075475692749,15.3599815368652,15.6894932561624,14.7239322662354,0.0,0.0,0.0,0.0,10.2298515498273,13.6912260055542,0.0452858006929328,22.285067916395,,,8,144147.729740897,4287.68892074108,1,149855.14,-4498.91,-99,P,rectangular_magnet,R03,1,I,3.0,F,22.873326196479000,1.20159418540547,circular_magnet,Yel,1,TL,0.05175811476,0.0
4,C901031602703584,105.75002899048,124.80736,163.60606184198,0.0,4.00930671550095,2.27387859167863,14.8609335379934,-2.56401247697,17.2477054595947,16.6734809875488,16.3385104756851,16.2445297241211,0.0,0.0,0.0,0.0,9.78122935208469,3.15575003623962,0.0441498011350632,20.4118686486551,,,4,101458.97958652,-119692.41979522,1,105783.11,124807.36,-99,P,rectangular_magnet,R04,1,I,4.0,S,-90.0,2.27387859167863,circular_magnet,Yel,1,TL,0.0330810095199999,0.0
5,C901031458604464,51.005441513558600,175.6064424758580,182.867900832784,2.69886633124896,4.42985170881415,4.5521999296144,14.6273466443398,-2.77666002402607,18.5367202758789,17.9960975646973,17.7544610133066,17.6252861022949,0.0,0.0,0.0,0.0,9.23671629551178,4.13213729858398,0.0490266159176826,22.3198459634134,,,8,48668.3416207999,-167750.765429892,1,50982.33,175617.4,-99,P,rectangular_magnet,R05,1,I,5.0,I,115.3663497494780,4.5521999296144,circular_magnet,Yel,1,TR,0.0255775173599999,0.0
6,C901031458502166,-24.607128230544500,153.95512815599500,155.911249540835,0.287904477591547,-1.41240260919811,1.70030708678965,14.3071180145298,-2.68842429064521,17.6547088623047,17.3082466125488,17.0161523412858,17.0945739746094,0.0,0.0,0.0,0.0,9.28188029474392,2.9186224937439,0.044440608471632,20.877010920498,,,8,-23703.3287162653,-147809.489685818,1,-24592.23,153959.54,-99,P,rectangular_magnet,R06,1,I,6.0,B,-106.49571146891400,1.70030708678965,circular_magnet,Yel,1,TL,0.0155377488999999,0.0
7,C901031458401491,-86.97908625722220,182.2197961467370,201.949399521653,3.24672376272136,-1.12495855704936,4.37168231977072,14.0445599048417,-2.80142276826339,19.2163372039795,18.5329036712646,18.2419852019413,18.0042152404785,0.0,0.0,0.0,0.0,9.03818534958212,2.35297989845276,0.0424244925379753,21.6338694380336,,,8,-83041.4615057873,-173347.145627526,1,-87083.39,182208.79,-99,P,rectangular_magnet,R07,1,I,7.0,N,83.97643115123190,4.37168231977072,circular_magnet,Mag,1,TR,0.10488282044,0.0
8,C901031602602701,40.42289154180440,89.08057267830100,97.7903888477554,3.33251045186667,4.28686865879242,5.32882710025384,14.5848133511978,-2.41585782765609,19.0261898040771,18.6682815551758,18.4904806470493,18.4699058532715,0.0,0.0,0.0,0.0,8.26785349847313,2.93322896957397,0.0285072941333055,22.2478860648402,,,8,39055.8173707091,-86209.4690502773,1,40367.36,89069.84,-99,P,rectangular_magnet,R08,1,I,8.0,J,79.06121592480490,5.32882710025384,circular_magnet,Gre,1,TR,0.05655919482,0.0
9,C901031890300583,-151.45542389953100,17.122082815814100,152.482935150736,2.09053135569981,-0.113133882558952,2.20366523825876,13.7672143953862,-2.10718574227514,17.4375629425049,16.572940826416,16.3715605384806,15.9476776123047,0.0,0.0,0.0,0.0,10.0318934564567,3.64272665977478,0.044948723167181,20.6229484291355,,,4,-145721.546642725,-16449.5777541807,1,-151508.14,17214.21,-99,P,rectangular_magnet,R09,1,I,9.0,E,150.2213763786390,2.20366523825876,circular_magnet,Yel,1,TL,0.1061433244000000,0.0
10,C901032034300418,-153.61700920519300,-38.04923619291980,158.24476881031,-1.15226486259407,0.243311709327059,4.88760873525846,13.7591342670873,-1.87196612177144,19.352933883667,18.8739356994629,18.593976930801,18.5773544311523,0.0,0.0,0.0,0.0,8.79710604798577,1.96823740005493,0.0456376224756241,21.5871977808308,,,8,-147547.655638271,36710.0564796548,1,-153583.74,-38124.03,-99,P,rectangular_magnet,R10,1,I,10.0,L,-23.98008649213810,4.88760873525846,circular_magnet,Yel,1,TR,0.0818593524999998,0.0
11,C901032034300208,-155.59796159757300,-92.28468408820200,180.911867209659,2.19421744197005,0.53499765844413,1.65921978352592,13.7533388060276,-1.64363681519646,18.0983753204346,17.3441276550293,17.1328164082313,16.8453674316406,0.0,0.0,0.0,0.0,9.62238459557733,6.52660989761353,0.0461280345916748,22.6604406129173,,,1,-148857.429837759,88312.4797656004,1,-155633.02,-92235.93,-99,P,rectangular_magnet,R11,1,I,11.0,D,144.28060124112500,1.65921978352592,circular_magnet,Yel,1,TL,0.0600504179599999,0.0
12,C901032178402995,-81.43405335699220,-138.31658349793700,160.493721677063,2.32071306473781,1.0383787077926,1.28233435694521,14.0660585453689,-1.44671314727414,17.8094100952148,16.9988327026367,16.6858008319233,16.4064044952393,0.0,0.0,0.0,0.0,9.89459185957307,3.87509608268738,0.0462349346530893,21.1831197607303,,,1,-78182.7687466396,132817.228716043,1,-81469.47,-138278.56,-99,P,rectangular_magnet,R12,1,I,12.0,T,137.0329359296530,1.28233435694521,circular_magnet,Yel,1,TL,0.0519627269999999,0.0
13,C901032034403808,-73.78412788883780,-68.84677576257,100.899089481643,1.97349698108137,0.750342068230624,1.22315491285075,14.0959478363861,-1.73957594967109,18.9639339447021,18.1585826873779,17.7911665298167,17.6066589355469,0.0,0.0,0.0,0.0,9.40733570862187,1.62141311168671,0.0455236360430717,20.4509257723757,,,8,-71427.7889767394,66630.2353743338,1,-73803.21,-68801.98,-99,P,rectangular_magnet,R13,1,I,13.0,R,156.92695210222800,1.22315491285075,circular_magnet,Gre,1,TL,0.04869073126,0.0
14,C901031890400582,-93.0898587931058,-23.951250866391800,96.095365331097,-0.93120153278271,0.252501512178708,5.09948226221817,14.0131833240286,-1.93130875476,16.5026569366455,15.9355239868164,15.5536496833371,15.5061206817627,0.0,0.0,0.0,0.0,9.06158535443287,5.60002326965332,0.0133525934070349,20.919347826673,,,8,-90132.5687695392,23298.6214242409,1,-93048.23,-24007.21,-99,P,rectangular_magnet,R14,1,I,14.0,P,-36.646082295437600,5.09948226221817,circular_magnet,Gre,1,TR,0.0697451148799999,0.0
15,C901032178605089,51.63274656813880,-108.9654907934840,120.518669190522,1.18407518452563,2.0138531362,5.45340735550522,14.6329952366254,-1.56934520142865,16.6138725280762,15.8842029571533,15.6140097442883,15.3517847061157,0.0,0.0,0.0,0.0,10.156662939375,5.51927614212036,0.0426828600466251,20.8364882557079,,,8,49944.9234773465,105102.384477125,1,51666.73,-108882.04,-99,P,rectangular_magnet,R15,1,I,15.0,C,-157.84251069949300,5.45340735550522,circular_magnet,Gre,1,TR,0.0901049863999998,0.0
