PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 07 31 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21E+11,3.312E+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,20 49 29.52,-52 41 04.2 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,12 06 32.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 09 02 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,A3716_T035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,C901006998700435,131.78914994425600,-110.04116317941300,171.688520309731,0.902791546135032,2.44618534177873,4.73979151153588,313.287988881868,-52.2171003050921,16.106330871582,15.1885280609131,14.8068761813876,14.4771032333374,0.0,0.0,0.0,0.0,10.7769224156702,6.6755576133728,0.0474362006855055,20.5538404848138,,,4,206787.487302129,105632.331049188,1,131821.21,-110000.53,-99,P,rectangular_magnet,R01,1,I,1.0,F,-141.72614537362700,4.73979151153588,circular_magnet,Yel,1,TR,0.05175811476,0.0
2,C901007087404593,12.63612915745130,-140.13376944171900,140.667642165371,1.46314184794105,1.6607743879606,6.08555276716004,312.464668962558,-52.0879450821847,17.021240234375,16.4234809875488,15.9570118314247,15.9731884002686,0.0,0.0,0.0,0.0,10.045875925843,4.33794689178467,0.0488793849945068,20.852776823136,,,8,20717.1855381345,134821.411426257,1,12639.93,-140098.6,-99,P,rectangular_magnet,R02,1,I,2.0,D,-173.83185271599400,6.08555276716004,circular_magnet,Gre,1,TR,0.0353742283999999,0.0
3,C901006998206718,-124.88617454609700,-118.2759939515820,172.005331392112,2.33207064302667,0.757871491173932,1.57419915185274,311.512861509595,-52.1779778740138,18.0196743011475,17.1883888244629,17.0268090076029,16.5372905731201,0.0,0.0,0.0,0.0,9.77691182343543,10.3636665344238,0.0465961024165153,23.5088306587062,,,4,-194391.298831596,114474.00047287,1,-124927.6,-118232.52,-99,P,rectangular_magnet,R03,1,I,3.0,G,136.3821946282120,1.57419915185274,circular_magnet,Yel,1,TL,0.0600504179599999,0.0
4,C901006909804224,-70.10899543421340,-67.42442277446210,97.2509368946793,-0.417146841992845,0.766344719966627,5.09969374522011,311.883158389645,-52.3933223405874,17.1837329864502,16.3346633911133,15.8083956994728,15.7456369400024,0.0,0.0,0.0,0.0,10.2129220859734,1.86182141304016,0.0437215492129325,18.9272281772062,,,4,-110704.203940121,65806.1510272501,1,-70064.48,-67444.15,-99,P,rectangular_magnet,R04,1,I,4.0,R,-66.09924651659940,5.09969374522011,circular_magnet,Gre,1,TR,0.04869073126,0.0
5,C901006909705055,-120.06752160550800,-16.396021538926400,121.142409082609,-0.896392117055782,0.13626214838576,5.25053104173804,311.529440761711,-52.6090867571244,17.1317386627197,16.2551803588867,15.8499686603555,15.4983568191528,0.0,0.0,0.0,0.0,10.2600605099285,18.5101451873779,0.0480791330337524,23.8351041667555,,,4,-190644.387853212,17043.3928898755,1,-120019.5,-16456.09,-99,P,rectangular_magnet,R05,1,I,5.0,A,-38.64051490390680,5.25053104173804,circular_magnet,Gre,1,TR,0.0769044511799999,0.0
6,C901006734208062,-126.3107950425310,78.5807934906838,148.733890259149,-0.481866538782861,-0.556540286406936,0.0746737476240745,311.477695068188,-53.0131566780526,16.73193359375,16.2101001739502,16.5005917952811,15.8634223937988,0.0,0.0,0.0,0.0,9.6490298629553,8.04197788238525,0.0467870011925697,21.9797892273916,,,8,-202338.914589436,-74276.4092398819,1,-126288.13,78568.94,-99,P,rectangular_magnet,R06,1,I,6.0,I,-62.39108103916500,0.0746737476240745,circular_magnet,Yel,1,TR,0.0255775173599999,0.0
7,C901006647305078,-114.79204940471200,145.42601998492200,185.311508643782,3.05165378033207,-0.902361403699834,3.9540151840319,311.557031329152,-53.2940642825909,18.0931034088135,17.3447380065918,16.9444800186866,16.7699279785156,0.0,0.0,0.0,0.0,9.62843625531435,4.42063045501709,0.0422596782445907,21.8150337450383,,,4,-184408.919611663,-137761.52786555,1,-114848.38,145431.1,-99,P,rectangular_magnet,R07,1,I,7.0,J,95.15311785182960,3.9540151840319,circular_magnet,Yel,1,TR,0.05655919482,0.0
8,C901006734400246,-51.51698442309230,66.79257867496510,84.2899855417979,-0.436539816115772,-0.914183320298956,0.477643504183184,312.005031065579,-52.9690200001248,15.1356925964355,14.3836517333984,14.2466538878049,13.8274374008179,0.0,0.0,0.0,0.0,10.7829645560633,8.73083019256592,0.045841836461173,20.3318041232996,,,8,-83160.9791791879,-64301.5200282049,1,-51453.78,66763.09,-99,P,rectangular_magnet,R08,1,I,8.0,C,-64.98811094714920,0.477643504183184,circular_magnet,Blu,1,TR,0.0697451148799999,0.0
9,C901006734407191,-10.246322021266500,47.56260909736500,48.6616152242165,3.18055015610693,-1.35769156250765,4.53824171861458,312.298291823912,-52.8886692349573,17.575798034668,16.8928565979004,16.5888851558553,16.4729614257812,0.0,0.0,0.0,0.0,9.76290425023863,2.60245847702026,0.0450871456414461,20.212650324353,,,8,-16884.047795874,-46142.2471003414,1,-10291.71,47560.84,-99,P,rectangular_magnet,R09,1,I,9.0,Q,87.76789952539780,4.53824171861458,circular_magnet,Blu,1,TR,0.0454224428999999,0.0
10,C901006647510047,33.35188575087110,116.11263044643400,120.792301321351,3.13357069871527,4.43313863002993,4.98361737586493,312.60668750031,-53.1805128029572,17.411642074585,16.8207149505615,16.5798540390386,16.3997840881348,0.0,0.0,0.0,0.0,9.63729407773002,5.49252319335938,0.0429905802011489,21.7624491297878,,,8,52813.3750701622,-112098.893468328,1,33294.6,116113.09,-99,P,rectangular_magnet,R10,1,I,10.0,K,90.45962415775460,4.98361737586493,circular_magnet,Gre,1,TR,0.0572875941399999,0.0
11,C901006910205837,177.1464923563010,-40.28038819452260,181.673533796941,4.53737042187969,2.91742609187104,1.61994433000865,313.604846296228,-52.5104501484679,15.7756652832031,14.9487018585205,14.5897488818454,14.358980178833,0.0,0.0,0.0,0.0,10.6883365067386,3.22069931030273,0.0435799055700496,18.7313274416408,,,8,278397.262947595,39335.2664462442,1,177128.01,-40384.91,-99,P,rectangular_magnet,R11,1,I,11.0,N,10.02782473880000,1.61994433000865,circular_magnet,Yel,1,TL,0.1061433244000000,0.0
12,C901006561107453,90.34650763302,187.39085,208.068136632497,0.0,4.26279244482245,2.02039286235713,313.006011463687,-53.4720754062102,14.2354192733765,13.3265037536621,13.0969160787568,12.6871023178101,0.0,0.0,0.0,0.0,11.3707910625298,11.5277490615845,0.0440237892842521,19.878101005883,,,4,143060.590793278,-177992.041803499,1,90426.87,187390.85,-99,P,rectangular_magnet,R12,1,I,12.0,B,-90.0,2.02039286235713,circular_magnet,Mag,1,TL,0.0803623669799998,0.0
13,C901006647502466,-11.570386986058000,159.00138437978400,159.428539286603,3.00954396065217,-1.49795210436202,4.50749606501419,312.285752441442,-53.3592379996512,16.5348281860352,15.7079849243164,15.7153929610096,15.1438846588135,0.0,0.0,0.0,0.0,10.260420327251,6.36071395874023,0.044766180217266,20.9683889350318,,,4,-19717.9482341284,-152490.78792117,1,-11603.18,159005.74,-99,P,rectangular_magnet,R13,1,I,13.0,S,97.56583279554480,4.50749606501419,circular_magnet,Yel,1,TR,0.0330810095199999,0.0
14,C901006822207338,154.07997376797300,16.394257626780700,154.959942922825,1.56318033695034,3.24817251850848,4.59819312562145,313.454261830936,-52.7523674630183,17.763557434082,17.4794006347656,17.3725546058727,17.3367576599121,0.0,0.0,0.0,0.0,8.49538243636263,8.62333393096924,0.0233600009232759,23.4006513369782,,,8,244365.173791549,-15338.0466421267,1,154080.66,16484.36,-99,P,rectangular_magnet,R14,1,I,14.0,M,-179.5636359250920,4.59819312562145,circular_magnet,Yel,1,TR,0.0901049863999998,0.0
15,C901006822200791,114.4091052718000,-12.4261742420985,115.093862341451,4.20481896805899,3.03320345042198,1.17161551763701,313.178875152753,-52.6306040010211,17.9707794189453,17.1142425537109,16.9093870085629,16.5405921936035,0.0,0.0,0.0,0.0,9.85521522721321,4.79053068161011,0.0481600016355514,21.7590353654929,,,1,182127.784522102,12180.4957692271,1,114418.45,-12450.52,-99,P,rectangular_magnet,R15,1,I,15.0,O,29.08161951366580,1.17161551763701,circular_magnet,Gre,1,TL,0.0167343919199998,0.02
