PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 10 18 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21E+11,3.312E+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,00 41 34.46,-08 48 39.6 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,12 13 19.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 10 29 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,A0085_T037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,C901028017200700,-175.09027449086300,-10.153080665946000,175.36792332761,-1.35667295320263,0.0585207175399867,4.86799163643697,9.64346685257821,-8.76635327756954,17.438419342041,16.6928520202637,16.4014443115213,16.1818161010742,0.0,0.0,0.0,0.0,10.0604675225046,3.67958450317383,0.0541898439404917,20.7647206076403,,,8,-169530.091317323,10090.1592692841,1,-175067.72,-10256.8,-99,P,rectangular_magnet,R01,1,I,1.0,E,-12.268365601939900,4.86799163643697,circular_magnet,Yel,1,TR,0.1061433244000000,0.0
2,C901028017204438,-125.35115941779100,5.656808961665230,125.432560523869,-0.971648450485981,-0.0446068812409539,5.35614373793456,9.85238490154019,-8.83414844349559,18.1045875549316,17.6969242095947,17.6564758455525,17.3879070281982,0.0,0.0,0.0,0.0,8.88801919628141,12.3663997650146,0.0375036187469959,24.4010152998371,,,8,-122314.612251916,-5231.54823000323,1,-125307.79,5593.3,-99,P,rectangular_magnet,R02,1,I,2.0,M,-34.32864461672720,5.35614373793456,circular_magnet,Gre,1,TR,0.0769044511799999,0.0
3,C901027732605346,-127.2083408039810,83.51967136731490,152.116579432511,-0.422466768761748,-0.581034014818606,0.158567246056858,9.84577514611016,-9.16526459918694,16.9096145629883,16.3714790344238,16.4785862282182,15.9494323730469,0.0,0.0,0.0,0.0,10.027771492017,5.19912624359131,0.0655603663074429,21.1940055309953,,,8,-123808.416979104,-80063.799416249,1,-127153.57,83495.05,-99,P,rectangular_magnet,R03,1,I,3.0,B,-65.79443716542260,0.158567246056858,circular_magnet,Yel,1,TR,0.0600504179599999,0.0
4,C901027590503100,-89.0184261725291,179.12738662237200,200.060759738452,2.97811863191043,-1.10935462367319,4.08747325558362,10.0126664468445,-9.56510399116607,17.17311668396,16.5817413330078,16.2461234975239,16.118745803833,0.0,0.0,0.0,0.0,9.13912013967261,3.00370097160339,0.0194796837868913,20.2128994898814,,,8,-86090.9830131355,-170427.502003531,1,-89074.95,179136.71,-99,P,rectangular_magnet,R04,1,I,4.0,K,99.36637150225760,4.08747325558362,circular_magnet,Mag,1,TR,0.0572875941399999,0.0
5,C901027590601163,-50.24716391176040,144.58600498095200,153.053597889103,0.170797812798652,-1.23690949390915,1.4077073067078,10.1771263512845,-9.42537334971039,17.9308700561523,17.4435043334961,17.315502047153,17.1421070098877,0.0,0.0,0.0,0.0,9.10905183800063,4.78822708129883,0.0372100791869497,22.0872527082563,,,8,-48923.0446097001,-138848.377034547,1,-50158.37,144601.32,-99,P,rectangular_magnet,R05,1,I,5.0,S,-99.78599382342830,1.4077073067078,circular_magnet,Yel,1,TL,0.0901049863999998,0.0
6,C901027590701134,8.933184130846540,144.36066168672300,144.64653819268,2.89134379668179,4.65093965106239,4.52358945279898,10.4315077975536,-9.42512685565806,18.1618041992188,17.2590789794922,16.8509344409925,16.6363868713379,0.0,0.0,0.0,0.0,10.0554275505517,1.9294581413269,0.0564431330370776,19.9291304672185,,,1,8567.1622471033,-138792.669378722,1,8882.84,144373.53,-99,P,rectangular_magnet,R06,1,I,6.0,T,104.33820332880200,4.52358945279898,circular_magnet,Gre,1,TR,0.0519627269999999,0.0
7,C901027590701950,17.16713259521260,190.9474442787410,191.724988716682,2.89965105032724,4.6229760525988,4.55986030490803,10.4663152286118,-9.6164254330455,18.007438659668,17.1911640167236,17.073614942464,16.605447769165,0.0,0.0,0.0,0.0,9.86429897098467,2.00219988822937,0.0541050089130163,19.9415758624311,,,1,16433.641666262,-182026.147868283,1,17119.86,190959.11,-99,P,rectangular_magnet,R07,1,I,7.0,R,103.86223275557300,4.55986030490803,circular_magnet,Yel,1,TR,0.04869073126,0.0
8,C901027732905840,48.881462214555900,82.55275814094670,95.9099360033469,3.31099996479064,4.17814184530109,5.41604342666914,10.6052021759598,-9.16455359462429,18.7040061950684,17.8671932220459,17.5074920244716,17.274923324585,0.0,0.0,0.0,0.0,9.70831363604165,1.74841701984406,0.0540341697633266,20.3232930310196,,,1,47822.0917669214,-79903.1123850901,1,48836.69,82545.1,-99,P,rectangular_magnet,R08,1,I,8.0,G,80.29367604953220,5.41604342666914,circular_magnet,Gre,1,TR,0.0454224428999999,0.0
9,C901027590804136,96.55258015194580,150.89683776275300,179.13435953916,2.82264410024238,4.14336770753601,4.96246169988595,10.8069471905473,-9.4491927689027,18.2317199707031,17.4268798828125,17.2053085102954,16.852819442749,0.0,0.0,0.0,0.0,9.83739637834182,2.34566450119019,0.0564315211808204,20.521084041422,,,1,93416.4650636931,-144231.565772011,1,96518.99,150907.93,-99,P,rectangular_magnet,R09,1,I,9.0,Q,108.27440598861000,4.96246169988595,circular_magnet,Yel,1,TR,0.0353742283999999,0.0
10,C901028160200404,171.53881820272100,-63.287215720776600,182.8534355097,4.53775282113383,2.78777169170329,1.74998112943054,11.1270796349345,-8.5428841736445,17.2885513305664,16.7460060119629,16.4321407231738,16.3725509643555,0.0,0.0,0.0,0.0,9.03428003250099,5.16705942153931,0.0198518335819244,21.5550979736524,,,8,165766.397495196,60594.1767563429,1,171526.7,-63355.9,-99,P,rectangular_magnet,R10,1,I,10.0,P,10.00591487544880,1.74998112943054,circular_magnet,Yel,1,TL,0.0697451148799999,0.0
11,C901028160103411,146.06557002637800,-93.45729145019750,173.411530237943,4.55209038776364,2.57231709310052,1.97977329466312,11.019333078595,-8.41489117924587,17.6478080749512,17.0641231536865,16.8327866156322,16.645622253418,0.0,0.0,0.0,0.0,9.79359260465095,3.48129296302795,0.0568245016038418,21.0157006965614,,,8,141415.675762472,89520.5934904345,1,146063.09,-93472.63,-99,P,rectangular_magnet,R11,1,I,11.0,C,9.184432819073100,1.97977329466312,circular_magnet,Yel,1,TL,0.0155377488999999,0.0
12,C901028159600485,-182.46264111622500,-102.27497437748000,209.192322490333,2.45542998326313,0.510636620017048,1.94479336324608,9.61782656441514,-8.37961627961588,19.1057796478271,18.6498851776123,18.3933643688489,18.3369884490967,0.0,0.0,0.0,0.0,8.77112571579397,2.61904954910278,0.0379846356809139,21.9834784333722,,,8,-175324.796442179,97492.7208068105,1,-182506.4,-102239.14,-99,P,rectangular_magnet,R12,1,I,12.0,J,129.31422506914400,1.94479336324608,circular_magnet,Mag,1,TL,0.05655919482,0.0
13,C901028302303908,-78.36401290734950,-129.59463182646800,151.457408574364,2.20529718303424,1.02678603263654,1.1785111503977,10.0569548281149,-8.25927646918677,18.2743644714355,17.4967975616455,17.1673677748416,16.9301242828369,0.0,0.0,0.0,0.0,9.77959939577393,2.40681958198547,0.0547620318830013,20.6468899247418,,,4,-76081.8088460396,124689.517963791,1,-78390.04,-129593.01,-99,P,rectangular_magnet,R13,1,I,13.0,O,143.64577884004900,1.1785111503977,circular_magnet,Yel,1,TL,0.0167343919199998,0.02
14,C901028159702382,-102.23656399111800,-66.00004123090070,121.686303267266,-0.967179514867009,0.574110549410065,4.74189524290251,9.95253943431069,-8.52822747908213,18.6273384094238,17.8091011047363,17.4942489343496,17.2263660430908,0.0,0.0,0.0,0.0,9.71383536670057,2.84723234176636,0.0553510002791882,21.3240903273871,,,4,-99679.687845783,63906.5897274387,1,-102177.03,-66086.39,-99,P,rectangular_magnet,R14,1,I,14.0,N,-34.58469576660990,4.74189524290251,circular_magnet,Gre,1,TR,0.10488282044,0.0
15,C901028017504721,51.02476458579360,-10.95298047459460,52.1881090139315,1.32049629789142,2.93063114231966,4.67305046275135,10.6154604900983,-8.76412067534739,15.7823572158813,14.8383226394653,14.4237854375027,14.1008281707764,0.0,0.0,0.0,0.0,11.0986432791366,4.48262929916382,0.055471720106046,19.3388614482931,,,1,50140.4707622116,10594.7273714889,1,51031.1,-10928.2,-99,P,rectangular_magnet,R15,1,I,15.0,A,-165.65886473182800,4.67305046275135,circular_magnet,Blu,1,TR,0.0255775173599999,0.0
