3,W215010863710113,17.785342658602865,136.9029921525382,138.060696,0.077757695,4.582949751,1.77799325,213.8635623,1.759368243,18.19098548,17.40516083,17.0950764,16.85677245,0,0,0,0,9.845262056,2.485752538,0.05355195,20.62532497,,,4,16851.08791,-131787.7771,1,17820.61,136905.74,-99,P,rectangular_magnet,R03,1,I,3,D,-94.45518773,1.77799325,circular_magnet,Gre,1,TL,0.035374228,0
4,W214010285211333,-103.8509582,113.50590920432953,153.9228895,3.060931527,-0.829324761,3.890256289,213.3458797,1.861003002,18.50971309,17.74709915,17.42997036,17.23982578,0,0,0,0,9.605389533,2.454562736,0.04786,20.93984451,,,4,-100145.1853,-108818.3216,1,-103955.5,113514.36,-99,P,rectangular_magnet,R04,1,I,4,N,94.62154210249923,3.890256289,circular_magnet,Yel,1,TR,0.10488282,0
5,W215021153507530,-133.196869,-47.00671125,141.2531979,-1.342974121,0.339585827,4.600625359,213.2217578,2.544069627,17.70873278,17.23043977,16.99268653,16.9042583,0,0,0,0,8.998588146,3.297525708,0.02581179,21.06425541,,,8,-128196.7416,45554.73567,1,-133186.61,-47050.96,-99,P,rectangular_magnet,R05,1,I,5,M,-13.05325089,4.600625359,circular_magnet,Gre,1,TR,0.045422443,0
6,W214020177809053,-178.4971512,-77.53863919,194.6451925,2.439959775,0.409448906,2.03051087,213.0356713,2.670964052,17.60594323,16.63313259,16.2108319,15.9444263,0,0,0,0,10.91198441,1.796055135,0.098521531,19.14760559,,,4,-170252.2774,74232.87574,1,-178555.89,-77489,-99,P,rectangular_magnet,R06,1,I,6,G,130.20060269060582,2.03051087,circular_magnet,Yel,1,TL,0.076904451,0
7,W214010208008938,-89.28675771,161.38442711031414,184.4347759,0.433740648,-1.065636337,1.499376986,213.4102055,1.661415349,18.21538642,17.44034418,17.09155122,16.91319347,0,0,0,0,9.875618163,2.542936115,0.054150011,20.70989611,,,4,-85607.5599,-153925.1312,1,-89256.74,161398.33,-99,P,rectangular_magnet,R07,1,I,7,S,-114.8515086,1.499376986,circular_magnet,Yel,1,TL,0.03308101,0
8,W215010632011088,63.18524153,117.6180397785878,133.4783492,3.006170894,4.220165548,5.069190653,214.0567366,1.840620085,17.88528529,17.07030411,16.76634621,16.53820034,0,0,0,0,9.988529779,2.378246788,0.053271491,20.19446339,,,4,60508.46855,-113424.8607,1,63080.07,117632.37,-99,P,rectangular_magnet,R08,1,I,8,E,97.75909527685744,5.069190653,circular_magnet,Gre,1,TR,0.1061433243999999,0
9,W215020734712784,-51.53441555,-150.4152347,158.9636647,2.156639903,1.240430428,0.916209474,213.5710869,2.981946587,18.79239284,18.11244745,17.86710556,17.66796505,0,0,0,0,8.778221356,2.795894875,0.02526,21.58792632,,,8,-49248.36628,144514.9288,1,-51566.09,-150367.5,-99,P,rectangular_magnet,R09,1,I,9,K,146.43363565664015,0.916209474,circular_magnet,Yel,1,TL,0.057287594,0
10,W215010531809056,83.42810280629959,158.5090629143271,179.1213406,2.757384955,4.228041863,4.812528398,214.1402671,1.671286151,16.9262943,16.50915074,16.3142591,16.27131608,0,0,0,0,9.836359084,4.640158493,0.054760002,21.08468949,,,4,79386.36378,-151694.3299,1,83404.39,158518.65,-99,P,rectangular_magnet,R10,1,I,10,I,112.0134796142236,4.812528398,circular_magnet,Yel,1,TR,0.025577517,0
11,W215020111605304,70.27481628708371,-3.958930539,70.39513932,1.342105259,3.086041503,4.539249063,214.0907773,2.358538858,17.57892185,16.79088345,16.41257906,16.16088765,0,0,0,0,10.18572681,2.547085433,0.054711539,20.06397569,,,4,68201.66894,3624.7819,1,70286.55,-3908.52,-99,P,rectangular_magnet,R11,1,I,11,F,-166.896967,4.539249063,circular_magnet,Blu,1,TR,0.051758115,0
12,W215010947808102,1.4163340404033276,177.4335380261118,177.4597308,0.398260905,4.704137832,1.97730838,213.7934631,1.591781251,18.09969928,17.29107978,16.94718221,16.73863163,0,0,0,0,9.959253519,2.198384313,0.054521471,20.24447254,,,4,1008.666094,-169662.4372,1,1464.23,177453.69,-99,P,rectangular_magnet,R12,1,I,12,T,-112.818669,1.97730838,circular_magnet,Yel,1,TL,0.051962727,0
13,W215020639308116,-32.27027625,-58.22518474,66.64684746,3.860268431,1.064292995,2.795975436,213.6506768,2.592957239,17.95246206,17.53196363,17.35682578,17.25304863,0,0,0,0,8.863223958,1.503439641,0.02885402,19.6602683,,,8,-31261.04179,56603.336,1,-32331.89,-58279.08,-99,P,rectangular_magnet,R13,1,I,13,L,48.822911138147134,2.795975436,circular_magnet,Blu,1,TR,0.081859352,0
14,W215020887408433,-80.69776705,-64.56000744,103.3344703,2.098213669,0.674086863,1.424126805,213.4437124,2.619365096,17.18325713,16.83186621,16.63362317,16.61240073,0,0,0,0,9.013609719,6.180779932,0.025483221,22.02995729,,,8,-78034.99023,62571.51171,1,-80732.87,-64499.74,-99,P,rectangular_magnet,R14,1,I,14,C,149.78121227723818,1.424126805,circular_magnet,Gre,1,TL,0.069745115,0
15,W216020751102931,181.9408606410909,42.52236250295672,186.8492482,1.446302637,3.371264797,4.358223148,214.5574288,2.160878364,18.31637659,17.55656439,17.24691467,17.06370706,0,0,0,0,9.741804817,1.960929149,0.05203566,20.26174858,,,4,173664.9119,-41046.4897,1,181942.79,42537.78,-99,P,rectangular_magnet,R15,1,I,15,P,-172.867037,4.358223148,circular_magnet,Yel,1,TR,0.015537749,0
16,W215010315513159,125.1195656,77.11639000000001,147.0003954,0,3.693997535,2.589187772,214.32064,2.013163111,18.36198848,17.69651826,17.37407538,17.2913028,0,0,0,0,9.699495114,2.817261138,0.056279998,21.18852846,,,4,120150.65,-74430.137,1,125136.3,77136.39,-99,P,rectangular_magnet,R16,1,I,16,O,-90,2.589187772,circular_magnet,Gre,1,TR,0.016734392,0.02
17,W214020103704254,-162.8468666,17.259257861446763,163.7229191,-1.265113156,-0.10508595,5.123158101,213.0973325,2.27104075,17.74658157,17.12652669,16.81175268,16.66471221,0,0,0,0,9.808946843,5.575405877,0.05128222,22.10078382,,,4,-156316.8446,-16149.79058,1,-162819.75,17173.33,-99,P,rectangular_magnet,R17,1,I,17,A,-17.51435558,5.123158101,circular_magnet,Yel,1,TR,0.090104986,0
18,W216020649506448,202.4362950201525,-27.06479272,204.2476809,1.267676932,3.008975197,4.541887042,214.6421636,2.45395768,16.04505643,15.48878082,15.21752344,15.13903567,0,0,0,0,10.65921187,7.17287937,0.072323777,21.01012314,,,4,192814.9838,25189.43559,1,202454.22,-27007.48,-99,P,rectangular_magnet,R18,1,I,18,B,-162.632538,4.541887042,circular_magnet,Mag,1,TR,0.060050418,0
19,W216020911307455,149.10118667164866,-46.41911074,156.1845865,0.956290226,2.840267066,4.399208467,214.4237861,2.537863008,16.7078388,16.31950605,16.12466637,16.06245987,0,0,0,0,9.511759064,7.941821186,0.034981068,22.06198125,,,8,143461.6565,44152.03971,1,149147.52,-46353.45,-99,P,rectangular_magnet,R19,1,I,19,Q,-144.791394,4.399208467,circular_magnet,Yel,1,TR,0.080362367,0
20,S110742135465545440,-56.40069756,12.94807132,57.86077796,-0.604295892,-0.225613889,5.904503304,213.54655,2.2874722,17.31100082,16.7541008,16.54529953,16.46980095,0,0,0,0,0,0,0,0,-5.596242795,-3.300413957,5,-54793.7,-12436.2828,0,-56394.41,12943.73,-99,P,rectangular_magnet,R20,1,I,20,H,-55.37639583,5.904503304,circular_magnet,Blu,1,TR,0.007640717,0
21,S111042138560890784,15.474957982808116,-44.52287986,47.09906866,1.559401646,1.905586768,5.937000185,213.85606,2.5335863,17.98990059,17.59860039,17.4260006,17.36840057,0,0,0,0,0,0,0,0,-5.085473393,-1.814882495,3,15155.56,43185.5038,0,15475.4,-44484.09,-99,P,rectangular_magnet,R21,1,I,21,U,-179.3471329,5.937000185,circular_magnet,Blu,1,TR,0.038792376,0
22,G110812137904511600,0.2877216592054339,-0.003135717,0.264047676,-0.579031453,3.113033322,2.591120532,213.79045,2.3425605,,13.94680023,,,,,,,,,,,8.120591548,-3.083789793,-99,327.7,13.673,2,263.94,-7.54,-99,G,rectangular_magnet,R22,1,I,22,GS1,-56.82394153,2.591120532,circular_magnet,Blu,1,TR,-0.017495,-0.0167
23,G110672132693345248,-121.6175411,26.83266418535695,124.5444435,2.140589397,-0.217276374,2.357865771,213.26932,2.2289987,,14.37880039,,,,,,,,,,,-1.6991017,1.463530419,-99,-117447.68,-25651.2938,2,-121616.18,26848.15,-99,G,rectangular_magnet,R23,1,I,23,GS2,147.35326190166927,2.357865771,circular_magnet,Gre,1,TL,0.012305,-0.0095
24,G111302141064753456,74.00728068661286,-96.19352702,121.3530436,4.330922157,2.226739966,2.104182191,214.10645,2.752482,,13.59150028,,,,,,,,,,,-11.16660193,-4.878777621,-99,71743.7,92655.932,2,74014.11,-96168.98,-99,G,rectangular_magnet,R24,1,I,24,GS3,21.85643901485696,2.104182191,circular_magnet,Gre,1,TL,-0.025325,-0.0028
25,G110352137154578832,-16.99493538,88.16758229,89.76487554,-0.089417399,-1.380597175,1.291179776,213.71544,1.96531,,14.37300014,,,,,,,,,,,-0.416035742,-4.680619747,-99,-16624.56,-85244.94,2,-16970.45,88146.11,-99,G,rectangular_magnet,R25,1,I,25,GS4,-84.87676044,1.291179776,circular_magnet,Blu,1,TL,0.026305,-0.0192
26,G111332137205175088,-16.20986521,-101.8562886,103.1698356,1.808923895,1.412912401,0.396011494,213.72049,2.778842,,14.07050037,,,,,,,,,,,-0.073385385,0.115789073,-99,-15483.26,98613.292,2,-16221.27,-101886.63,-99,G,rectangular_magnet,R26,1,I,26,GS5,166.35629538010934,0.396011494,circular_magnet,Gre,1,TR,-0.026795,0.01824
27,G110772144028408672,144.12858327032882,6.044890595639579,144.247545,1.081682231,3.183789879,4.181077659,214.40279,2.3151278,,13.83940029,,,,,,,,,,,-27.15088107,-9.865114817,-99,138716.54,-6186.1172,2,144119.14,6085.04,-99,G,rectangular_magnet,R27,1,I,27,GS6,-151.9758266,4.181077659,circular_magnet,Gre,1,TR,0.031005,0.0272
22,Sky-A1-1,-84.151,-231.15927,0,0,0,0,213.4404351,3.305408515,,,,,,,,,,,,,,,-99,,,-99,-84151,-231159.27,0,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-95.17558,-226.8427,0,0,0,0,213.3944441,3.287532397,,,,,,,,,,,,,,,-99,,,-99,-95175.58,-226842.7,0,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-105.9797,-222.00068,0,0,0,0,213.3493703,3.267464137,,,,,,,,,,,,,,,-99,,,-99,-105979.7,-222000.68,0,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-116.53835,-216.64444,0,0,0,0,213.3053184,3.245250537,,,,,,,,,,,,,,,-99,,,-99,-116538.35,-216644.44,0,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-126.82706,-210.78638,0,0,0,0,213.2623911,3.22094332,,,,,,,,,,,,,,,-99,,,-99,-126827.06,-210786.38,0,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-136.82198,-204.44008,0,0,0,0,213.2206881,3.194599157,,,,,,,,,,,,,,,-99,,,-99,-136821.98,-204440.08,0,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-146.5,-197.62022,0,0,0,0,213.1803061,3.166279334,,,,,,,,,,,,,,,-99,,,-99,-146500,-197620.22,0,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-238.98133,-2.98751,0,0,0,0,212.7921856,2.356898331,,,,,,,,,,,,,,,-99,,,-99,-238981.33,-2987.51,2,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-236.84956,8.4431,0,0,0,0,212.8004993,2.309224982,,,,,,,,,,,,,,,-99,,,-99,-236849.56,8443.1,3,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-240.15512,20.16382,0,0,0,0,212.7877579,2.260464323,,,,,,,,,,,,,,,-99,,,-99,-240155.12,20163.82,1,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-234.94143,31.16926,0,0,0,0,212.808379,2.214452116,,,,,,,,,,,,,,,-99,,,-99,-234941.43,31169.26,3,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-237.10513,43.15344,0,0,0,0,212.800389,2.16469758,,,,,,,,,,,,,,,-99,,,-99,-237105.13,43153.44,1,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-230.85777,53.6068,0,0,0,0,212.8253346,2.1208816,,,,,,,,,,,,,,,-99,,,-99,-230857.77,53606.8,3,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-231.85957,65.74346,0,0,0,0,212.822168,2.070594321,,,,,,,,,,,,,,,-99,,,-99,-231859.57,65743.46,1,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-66.38214,231.67752,0,0,0,0,213.5104527,1.3788684,,,,,,,,,,,,,,,-99,,,-99,-66382.14,231677.52,1,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-55.15828,234.60313,0,0,0,0,213.5571514,1.366612194,,,,,,,,,,,,,,,-99,,,-99,-55158.28,234603.13,1,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.4431,235.0185,0,0,0,0,213.6058128,1.364248821,,,,,,,,,,,,,,,-99,,,-99,-43443.1,235018.5,2,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-32.08506,236.83654,0,0,0,0,213.6531014,1.356591243,,,,,,,,,,,,,,,-99,,,-99,-32085.06,236836.54,2,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.82553,240.09865,0,0,0,0,213.7000138,1.343478546,,,,,,,,,,,,,,,-99,,,-99,-20825.53,240098.65,1,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.24926,240.82258,0,0,0,0,213.7481903,1.340371233,,,,,,,,,,,,,,,-99,,,-99,-9249.26,240822.58,1,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.32895,238.98865,0,0,0,0,213.7770045,1.347387713,,,,,,,,,,,,,,,-99,,,-99,-2328.95,238988.65,2,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,116.88637,208.46721,0,0,0,0,214.2737804,1.473287052,,,,,,,,,,,,,,,-99,,,-99,116886.37,208467.21,2,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,125.7203,200.90646,0,0,0,0,214.310945,1.504200265,,,,,,,,,,,,,,,-99,,,-99,125720.3,200906.46,3,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,137.52377,197.90977,0,0,0,0,214.3595317,1.517467525,,,,,,,,,,,,,,,-99,,,-99,137523.77,197909.77,1,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,146.88677,191.06371,0,0,0,0,214.3985867,1.545843802,,,,,,,,,,,,,,,-99,,,-99,146886.77,191063.71,1,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,159.14407,187.58775,0,0,0,0,214.4487139,1.561276294,,,,,,,,,,,,,,,-99,,,-99,159144.07,187587.75,0,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,164.57115,176.06079,0,0,0,0,214.4723855,1.608058058,,,,,,,,,,,,,,,-99,,,-99,164571.15,176060.79,1,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,172.85157,167.93867,0,0,0,0,214.5069588,1.64175262,,,,,,,,,,,,,,,-99,,,-99,172851.57,167938.67,1,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,186.68498,-146.00589,0,0,0,0,214.5698855,2.949368953,,,,,,,,,,,,,,,-99,,,-99,186684.98,-146005.89,3,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,182.47249,-157.43205,0,0,0,0,214.5516306,2.996378739,,,,,,,,,,,,,,,-99,,,-99,182472.49,-157432.05,1,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,171.78699,-163.27348,0,0,0,0,214.5079407,3.021605546,,,,,,,,,,,,,,,-99,,,-99,171786.99,-163273.48,3,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,166.49577,-174.24185,0,0,0,0,214.4852414,3.066647457,,,,,,,,,,,,,,,-99,,,-99,166495.77,-174241.85,1,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,161.19568,-185.82775,0,0,0,0,214.462353,3.113928344,,,,,,,,,,,,,,,-99,,,-99,161195.68,-185827.75,0,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,152.06804,-193.36833,0,0,0,0,214.4244369,3.145434948,,,,,,,,,,,,,,,-99,,,-99,152068.04,-193368.33,0,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,142.58816,-200.46101,0,0,0,0,214.3850428,3.175082276,,,,,,,,,,,,,,,-99,,,-99,142588.16,-200461.01,0,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-162.22612,-184.92887,0,0,0,0,213.1146859,3.113557712,,,,,,,,,,,,,,,-99,,,-99,-162226.12,-184928.87,0,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-167.46173,-173.31368,0,0,0,0,213.0918283,3.066245246,,,,,,,,,,,,,,,-99,,,-99,-167461.73,-173313.68,1,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-175.60663,-165.05567,0,0,0,0,213.0577929,3.031876633,,,,,,,,,,,,,,,-99,,,-99,-175606.63,-165055.67,1,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-183.34477,-156.41534,0,0,0,0,213.0254564,2.995911186,,,,,,,,,,,,,,,-99,,,-99,-183344.77,-156415.34,1,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-189.07589,-146.18928,0,0,0,0,213.0010582,2.95365564,,,,,,,,,,,,,,,-99,,,-99,-189075.89,-146189.28,2,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-197.53006,-138.06861,0,0,0,0,212.9661753,2.919528105,,,,,,,,,,,,,,,-99,,,-99,-197530.06,-138068.61,1,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-200.55927,-126.27344,0,0,0,0,212.9525691,2.870955893,,,,,,,,,,,,,,,-99,,,-99,-200559.27,-126273.44,3,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-209.88551,-118.44464,0,0,0,0,212.9145362,2.837811697,,,,,,,,,,,,,,,-99,,,-99,-209885.51,-118444.64,1,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-215.26642,-99.14316,0,0,0,0,212.8910257,2.757850054,,,,,,,,,,,,,,,-99,,,-99,-215266.42,-99143.16,3,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-223.49692,-90.16757,0,0,0,0,212.8576359,2.720044615,,,,,,,,,,,,,,,-99,,,-99,-223496.92,-90167.57,1,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-227.57641,-79.30977,0,0,0,0,212.8405768,2.674820757,,,,,,,,,,,,,,,-99,,,-99,-227576.41,-79309.77,1,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-229.21056,-67.70168,0,0,0,0,212.8331915,2.62661199,,,,,,,,,,,,,,,-99,,,-99,-229210.56,-67701.68,2,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-232.20251,-56.59499,0,0,0,0,212.8206641,2.58032361,,,,,,,,,,,,,,,-99,,,-99,-232202.51,-56594.99,2,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-236.62039,-45.73679,0,0,0,0,212.8027316,2.53497797,,,,,,,,,,,,,,,-99,,,-99,-236620.39,-45736.79,1,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-236.56716,-34.01436,0,0,0,0,212.8023691,2.486213565,,,,,,,,,,,,,,,-99,,,-99,-236567.16,-34014.36,2,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-239.92079,-22.78326,0,0,0,0,212.7888868,2.439364723,,,,,,,,,,,,,,,-99,,,-99,-239920.79,-22783.26,1,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-158.12971,188.44362,0,0,0,0,213.1296716,1.560495998,,,,,,,,,,,,,,,-99,,,-99,-158129.71,188443.62,0,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-143.43293,188.66901,0,0,0,0,213.1892879,1.557487179,,,,,,,,,,,,,,,-99,,,-99,-143432.93,188669.01,3,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-134.18915,195.35166,0,0,0,0,213.2277819,1.529587715,,,,,,,,,,,,,,,-99,,,-99,-134189.15,195351.66,3,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-126.73816,204.98415,0,0,0,0,213.259362,1.490356311,,,,,,,,,,,,,,,-99,,,-99,-126738.16,204984.15,1,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-115.75996,209.09479,0,0,0,0,213.3047782,1.47269437,,,,,,,,,,,,,,,-99,,,-99,-115759.96,209094.79,2,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-106.44891,216.21677,0,0,0,0,213.3437639,1.443481396,,,,,,,,,,,,,,,-99,,,-99,-106448.91,216216.77,1,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-95.92253,221.08806,0,0,0,0,213.3875546,1.423140073,,,,,,,,,,,,,,,-99,,,-99,-95922.53,221088.06,1,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-83.76159,221.70475,0,0,0,0,213.4377933,1.41946557,,,,,,,,,,,,,,,-99,,,-99,-83761.59,221704.75,3,S,,,-99,,,,,,,,-99,,,
81,Sky-H4-1,22.12059,239.9828,0,0,0,0,213.8787613,1.343593957,,,,,,,,,,,,,,,-99,,,-99,22120.59,239982.8,1,S,,,-99,,,,,,,,-99,,,
82,Sky-H4-2,33.64155,238.64054,0,0,0,0,213.9267239,1.349073958,,,,,,,,,,,,,,,-99,,,-99,33641.55,238640.54,1,S,,,-99,,,,,,,,-99,,,
83,Sky-H4-3,44.71042,234.7807,0,0,0,0,213.9729329,1.364483578,,,,,,,,,,,,,,,-99,,,-99,44710.42,234780.7,2,S,,,-99,,,,,,,,-99,,,
84,Sky-H4-4,56.42319,234.30213,0,0,0,0,214.0215821,1.366909294,,,,,,,,,,,,,,,-99,,,-99,56423.19,234302.13,1,S,,,-99,,,,,,,,-99,,,
85,Sky-H4-5,67.6311,231.31601,0,0,0,0,214.068259,1.379223465,,,,,,,,,,,,,,,-99,,,-99,67631.1,231316.01,1,S,,,-99,,,,,,,,-99,,,
86,Sky-H4-6,78.68236,227.79409,0,0,0,0,214.1142903,1.39376576,,,,,,,,,,,,,,,-99,,,-99,78682.36,227794.09,1,S,,,-99,,,,,,,,-99,,,
87,Sky-H4-7,88.80815,221.88761,0,0,0,0,214.156702,1.41771916,,,,,,,,,,,,,,,-99,,,-99,88808.15,221887.61,2,S,,,-99,,,,,,,,-99,,,
88,Sky-H4-8,100.21161,219.17732,0,0,0,0,214.2039877,1.429392845,,,,,,,,,,,,,,,-99,,,-99,100211.61,219177.32,1,S,,,-99,,,,,,,,-99,,,
89,Sky-H5-1,237.34134,41.83481,0,0,0,0,214.777281,2.165719619,,,,,,,,,,,,,,,-99,,,-99,237341.34,41834.81,1,S,,,-99,,,,,,,,-99,,,
90,Sky-H5-2,237.09512,30.11485,0,0,0,0,214.7769835,2.214436229,,,,,,,,,,,,,,,-99,,,-99,237095.12,30114.85,2,S,,,-99,,,,,,,,-99,,,
91,Sky-H5-3,238.26948,18.67234,0,0,0,0,214.7820553,2.262081161,,,,,,,,,,,,,,,-99,,,-99,238269.48,18672.34,2,S,,,-99,,,,,,,,-99,,,
92,Sky-H5-4,240.89115,7.2467,0,0,0,0,214.7926051,2.309659283,,,,,,,,,,,,,,,-99,,,-99,240891.15,7246.7,1,S,,,-99,,,,,,,,-99,,,
93,Sky-H5-5,240.96083,-4.35197,0,0,0,0,214.7930776,2.357948274,,,,,,,,,,,,,,,-99,,,-99,240960.83,-4351.97,1,S,,,-99,,,,,,,,-99,,,
94,Sky-H5-6,240.47237,-15.94057,0,0,0,0,214.7912252,2.406205891,,,,,,,,,,,,,,,-99,,,-99,240472.37,-15940.57,1,S,,,-99,,,,,,,,-99,,,
95,Sky-H5-7,239.4269,-27.49224,0,0,0,0,214.7870518,2.454320372,,,,,,,,,,,,,,,-99,,,-99,239426.9,-27492.24,1,S,,,-99,,,,,,,,-99,,,
96,Sky-H5-8,242.76111,-39.78746,0,0,0,0,214.7997154,2.505250265,,,,,,,,,,,,,,,-99,,,-99,242761.11,-39787.46,0,S,,,-99,,,,,,,,-99,,,
97,Sky-H6-1,231.88434,-57.88483,0,0,0,0,214.7566366,2.581120509,,,,,,,,,,,,,,,-99,,,-99,231884.34,-57884.83,2,S,,,-99,,,,,,,,-99,,,
98,Sky-H6-2,230.74573,-69.55194,0,0,0,0,214.7515404,2.629598855,,,,,,,,,,,,,,,-99,,,-99,230745.73,-69551.94,1,S,,,-99,,,,,,,,-99,,,
