3,W214020424512012,-176.6655907,-97.57030072,201.8223803,2.150902454,0.504342477,1.646559976,212.8299157,2.917594155,18.74504383,18.46365912,18.3585476,18.33342656,0,0,0,0,8.221908278,3.721217735,0.02589,22.55995921,,,4,-168301.1639,93234.75292,1,-176693.96,-97527.01,-99,P,rectangular_magnet,R03,1,I,3,F,146.7623672655904,1.646559976,circular_magnet,Mag,1,TL,0.051758115,0
4,W216021021710968,179.0107575428338,-77.65357948,195.1325458,1.067777763,2.732546484,4.618416586,214.3316373,2.830590332,18.25724487,17.50376659,17.14684946,16.92127163,0,0,0,0,9.845979128,2.593202173,0.054274291,20.81582315,,,4,171087.924,73571.88895,1,179034.23,-77610.92,-99,P,rectangular_magnet,R04,1,I,4,R,-151.1791593,4.618416586,circular_magnet,Yel,1,TR,0.048690731,0
5,W215020209807702,101.32601394287222,-12.75783586,102.1346116,1.279647379,3.016844732,4.545987954,214.0089422,2.558393233,17.91453011,17.14615258,16.7875784,16.57561215,0,0,0,0,9.996601486,3.083724155,0.053969909,20.83440487,,,4,98158.81512,12055.34467,1,101340.93,-12708.06,-99,P,rectangular_magnet,R05,1,I,5,T,-163.3183941,4.545987954,circular_magnet,Gre,1,TR,0.051962727,0
6,W214020103704254,-111.5875062,54.97815698743306,124.4502994,1.854361905,-0.458259579,2.312621484,213.0973325,2.27104075,17.74658157,17.12652669,16.81175268,16.66471221,0,0,0,0,9.808946843,5.575405877,0.05128222,22.10078382,,,4,-107864.9557,-52886.31658,1,-111609.99,55055.31,-99,P,rectangular_magnet,R06,1,I,6,A,163.7528891508698,2.312621484,circular_magnet,Gre,1,TL,0.080362367,0
7,W214020354706719,-161.5494768,7.112059135907375,161.678983,-1.21756909,-0.04359783,5.109214048,212.8880583,2.476510408,16.9715081,16.40109079,16.10440898,15.98716448,0,0,0,0,10.07253487,4.60728009,0.05303276,20.96118855,,,4,-155160.9432,-6450.173799,1,-161525.35,7046.62,-99,P,rectangular_magnet,R07,1,I,7,C,-20.2384299,5.109214048,circular_magnet,Yel,1,TR,0.069745115,0
8,W215020968603013,-46.25542954,78.91414412581936,91.40966052,-0.224215977,-1.041342096,0.817126119,213.376053,2.167695516,17.289306,17.08818148,16.98534862,17.01170848,0,0,0,0,8.97121488,4.487356703,0.035009999,21.59100913,,,4,-44874.13809,-76242.33932,1,-46167.58,78894.11,-99,P,rectangular_magnet,R08,1,I,8,Q,-77.15337082,0.817126119,circular_magnet,Blu,1,TL,0.090104986,0
9,W215020111605304,121.02679276500734,34.107191310635464,125.6459556,3.878664189,3.415906968,0.462757221,214.0907773,2.358538858,17.57892185,16.79088345,16.41257906,16.16088765,0,0,0,0,10.18572681,2.547085433,0.054711539,20.06397569,,,4,116653.5579,-33111.7441,1,120948.2,34035.85,-99,P,rectangular_magnet,R09,1,I,9,E,47.76891183276223,0.462757221,circular_magnet,Gre,1,TR,0.1061433243999999,0
10,W215020558202348,33.755556220120454,91.66336602016888,97.655677,3.272695981,4.359600593,5.196280696,213.7182858,2.112293087,16.98083146,16.57183561,16.36957537,16.41731287,0,0,0,0,9.78825995,3.655060844,0.053133629,20.62918335,,,4,32470.48733,-88763.28837,1,33741.58,91641.35,-99,P,rectangular_magnet,R10,1,I,10,O,82.48833265207068,5.196280696,circular_magnet,Gre,1,TR,0.016734392,0.02
11,W215010863710113,68.8764611,176.50848304128218,189.4741306,2.677403788,4.340531209,4.620057887,213.8635623,1.759368243,18.19098548,17.40516083,17.0950764,16.85677245,0,0,0,0,9.845262056,2.485752538,0.05355195,20.62532497,,,4,65302.97683,-168524.3031,1,68844.83,176524.32,-99,P,rectangular_magnet,R11,1,I,11,D,116.59606286686768,4.620057887,circular_magnet,Yel,1,TR,0.035374228,0
12,W214010365910189,-69.79124576,175.2396189089095,188.6343442,0.459027283,-1.192343529,1.651370812,213.2785854,1.76568557,18.1906542,17.42975163,17.08435966,16.86196847,0,0,0,0,9.782147659,2.647013197,0.048999999,20.78640684,,,4,-66901.80568,-167096.5872,1,-69697.22,175286.09,-99,P,rectangular_magnet,R12,1,I,12,N,-116.300326,1.651370812,circular_magnet,Yel,1,TL,0.10488282,0
13,W216020984205949,186.57134525592153,21.43842861182059,187.8132049,1.242231506,3.256157428,4.269259385,214.3629999,2.412354455,17.8333178,17.05768602,16.74815475,16.55281419,0,0,0,0,9.973120363,1.746499172,0.053338211,19.51140263,,,4,178175.8714,-20949.41922,1,186582.02,21469.74,-99,P,rectangular_magnet,R13,1,I,13,S,-161.1746224,4.269259385,circular_magnet,Yel,1,TR,0.03308101,0
14,W214020228610682,-136.6640801,-70.70362146,153.8604998,1.875920665,0.477066905,1.39885376,212.9933351,2.806722701,18.72819446,18.26810145,18.07976391,18.07557206,0,0,0,0,8.776705668,2.908437715,0.035020001,21.82927497,,,8,-131368.3867,68177.80452,1,-136681.29,-70648.98,-99,P,rectangular_magnet,R14,1,I,14,K,162.5176631945206,1.39885376,circular_magnet,Yel,1,TL,0.057287594,0
15,W214010110312363,-19.15555286,131.00655862918296,132.4012321,0.25048295,-1.425723629,1.676206578,213.4917152,1.9467943,18.38812346,17.57224646,17.2204742,16.94864941,0,0,0,0,9.815702999,3.031296249,0.051683769,21.22326305,,,4,-18734.48549,-126166.0143,1,-19140.5,131010.41,-99,P,rectangular_magnet,R15,1,I,15,P,-104.3516159,1.676206578,circular_magnet,Gre,1,TL,0.015537749,0
16,W215021049109285,-61.98660697,-43.13646161,75.48898579,1.77975319,0.607030062,1.172723128,213.3088082,2.690339605,18.56341782,18.32091271,18.2070187,18.08432448,0,0,0,0,8.246542025,4.085166512,0.025450001,22.61983621,,,4,-60071.46896,41875.22479,1,-62002.56,-43061.23,-99,P,rectangular_magnet,R16,1,I,16,G,168.02765362092424,1.172723128,circular_magnet,Blu,1,TL,0.076904451,0
17,W215020566505053,31.885811831400435,38.84278969,50.27734997,1.306639679,4.025245944,3.564579042,213.7113838,2.337704355,17.47216891,16.68985637,16.28449994,16.20031107,0,0,0,0,10.23063204,4.387771485,0.053338919,21.14395106,,,4,30910.62259,-37820.34178,1,31892.49,38867.48,-99,P,rectangular_magnet,R17,1,I,17,I,-164.864939,3.564579042,circular_magnet,Blu,1,TR,0.025577517,0
18,W215020342903658,75.66352303164084,66.09357288696343,100.4090626,3.514053866,3.859786159,5.937453014,213.8978426,2.221430543,16.59237157,15.84126651,15.47172694,15.28815996,0,0,0,0,10.48580945,4.674833362,0.051908869,20.43297187,,,4,73050.32567,-64098.22331,1,75607.59,66071.72,-99,P,rectangular_magnet,R18,1,I,18,B,68.65954448337769,5.937453014,circular_magnet,Gre,1,TR,0.060050418,0
19,W215020566411068,31.72174885269599,-78.05839544,84.18430414,1.501951438,1.957221921,5.827914824,213.7115098,2.838949011,17.91164757,17.62301609,17.53484878,17.48100427,0,0,0,0,8.809118116,4.020922297,0.035270002,21.88751918,,,4,30939.09626,75460.95055,1,31727.38,-77976.73,-99,P,rectangular_magnet,R19,1,I,19,L,-176.0554784,5.827914824,circular_magnet,Blu,1,TR,0.081859352,0
20,111022133200440416,-59.22201462,-2.550069098,59.27958217,1.973632686,0.042912257,1.930720429,213.32004,2.5165625,17.69449997,17.21960068,17.00499916,16.91230011,0,0,0,0,0,0,0,0,1.160262625,-5.216898638,4,-57533.07109,2601.599,0,-59225.01,-2543.04,-99,P,rectangular_magnet,R20,1,I,20,H,156.91917677062446,1.930720429,circular_magnet,Blu,1,TL,0.007640717,0
21,111152138152519904,55.912260154403086,-29.94007494,63.40777653,1.507601513,2.650519561,5.140267259,213.81523,2.6328685,18.34289932,17.65970039,17.39310074,17.27949905,0,0,0,0,0,0,0,0,-5.415863426,-1.192529109,1,54379.86891,28886.755,0,55914.71,-29901.36,-99,P,rectangular_magnet,R21,1,I,21,U,-176.3792039,5.140267259,circular_magnet,Blu,1,TR,0.038792376,0
22,111502131120581520,-108.7490326,-96.6730928,145.5141178,-1.270530294,0.726522835,4.286132178,213.11201,2.917517,,13.73519993,,,,,,,,,,,-7.164887172,-0.793747259,-99,-104547.8511,93217.316,2,-108770.16,-96661.32,-99,G,rectangular_magnet,R22,1,I,22,GS1,-17.20397641,4.286132178,circular_magnet,Gre,1,TR,-0.017495,-0.0167
23,111302141064753456,124.5231243371367,-58.37828188,137.5376777,1.142055377,2.703293109,4.721947576,214.10645,2.752482,,13.59150028,,,,,,,,,,,-11.16660193,-4.878777621,-99,120195.5889,55919.406,2,124536.88,-58371.04,-99,G,rectangular_magnet,R23,1,I,23,GS2,-155.4349531,4.721947576,circular_magnet,Gre,1,TR,0.012305,-0.0095
24,110332139072786112,78.48771306277331,131.2555541871892,152.9448641,3.000302277,4.173313236,5.110174348,213.90726,1.9463915,,14.11909962,,,,,,,,,,,-6.077867211,-6.944824197,-99,75178.64891,-126257.047,2,78513.18,131254.76,-99,G,rectangular_magnet,R24,1,I,24,GS3,98.09534228365824,5.110174348,circular_magnet,Yel,1,TR,-0.025325,-0.0028
25,111002135756116560,0.1452538495813653,0.032986246,0.155503778,-0.620551453,3.15490462,2.507729234,213.5756,2.505051,,14.20160007,,,,,,,,,,,7.526852055,-2.408736093,-99,223.488914,0,2,155.49,2.07,-99,G,rectangular_magnet,R25,1,I,25,GS4,-54.44502077,2.507729234,circular_magnet,Blu,1,TL,0.026305,-0.0192
26,110312131829521200,-91.93795657,136.76809573767414,164.8230504,0.263732166,-0.978842195,1.242574361,213.18297,1.9256567,,13.80910015,,,,,,,,,,,-0.659115886,-2.823031871,-99,-88510.89109,-130943.1118,2,-91968.58,136778.72,-99,G,rectangular_magnet,R26,1,I,26,GS5,-105.11074,1.242574361,circular_magnet,Yel,1,TL,-0.026795,0.01824
27,111002138188952272,56.82086491958928,0.7213135076301708,56.82004344,3.873310844,3.153566883,0.719743961,213.81888,2.501518,,13.91530037,,,,,,,,,,,-3.461684068,4.89892415,-99,55204.76891,-798.458,2,56815.97,680.36,-99,G,rectangular_magnet,R27,1,I,27,GS6,48.075635869674045,0.719743961,circular_magnet,Blu,1,TR,0.031005,0.0272
22,Sky-A1-1,-84.151,-231.15927,-99,-99,-99,-99,213.2259018,3.46809707,,,,,,,,,,,,,,,-99,,,-99,-84151,-231159.27,0,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-95.17558,-226.8427,-99,-99,-99,-99,213.1798968,3.450215798,,,,,,,,,,,,,,,-99,,,-99,-95175.58,-226842.7,0,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-105.9797,-222.00068,-99,-99,-99,-99,213.1348096,3.430141987,,,,,,,,,,,,,,,-99,,,-99,-105979.7,-222000.68,0,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-116.53835,-216.64444,-99,-99,-99,-99,213.0907448,3.407922458,,,,,,,,,,,,,,,-99,,,-99,-116538.35,-216644.44,0,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-126.82706,-210.78638,-99,-99,-99,-99,213.0478051,3.383608956,,,,,,,,,,,,,,,-99,,,-99,-126827.06,-210786.38,0,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-136.82198,-204.44008,-99,-99,-99,-99,213.0060904,3.357258173,,,,,,,,,,,,,,,-99,,,-99,-136821.98,-204440.08,0,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-146.5,-197.62022,-99,-99,-99,-99,212.9656973,3.328931419,,,,,,,,,,,,,,,-99,,,-99,-146500,-197620.22,0,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-238.98133,-2.98751,-99,-99,-99,-99,212.5775197,2.519395246,,,,,,,,,,,,,,,-99,,,-99,-238981.33,-2987.51,2,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-238.84829,8.51435,-99,-99,-99,-99,212.5780376,2.471449092,,,,,,,,,,,,,,,-99,,,-99,-238848.29,8514.35,2,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-240.15512,20.16382,-99,-99,-99,-99,212.5730985,2.422945674,,,,,,,,,,,,,,,-99,,,-99,-240155.12,20163.82,1,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-238.90682,31.69534,-99,-99,-99,-99,212.5782664,2.374902326,,,,,,,,,,,,,,,-99,,,-99,-238906.82,31695.34,1,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-237.10513,43.15344,-99,-99,-99,-99,212.5857408,2.32716484,,,,,,,,,,,,,,,-99,,,-99,-237105.13,43153.44,1,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-234.75423,54.51158,-99,-99,-99,-99,212.5955041,2.279843727,,,,,,,,,,,,,,,-99,,,-99,-234754.23,54511.58,1,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-231.85957,65.74346,-99,-99,-99,-99,212.6075331,2.233048461,,,,,,,,,,,,,,,-99,,,-99,-231859.57,65743.46,1,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-66.38214,231.67752,-99,-99,-99,-99,213.2960306,1.541255722,,,,,,,,,,,,,,,-99,,,-99,-66382.14,231677.52,1,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-55.15828,234.60313,-99,-99,-99,-99,213.3427405,1.528999626,,,,,,,,,,,,,,,-99,,,-99,-55158.28,234603.13,1,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.80666,236.98531,-99,-99,-99,-99,213.3899843,1.519001923,,,,,,,,,,,,,,,-99,,,-99,-43806.66,236985.31,1,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-32.08506,236.83654,-99,-99,-99,-99,213.438713,1.518980979,,,,,,,,,,,,,,,-99,,,-99,-32085.06,236836.54,2,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.82553,240.09865,-99,-99,-99,-99,213.4856365,1.505867939,,,,,,,,,,,,,,,-99,,,-99,-20825.53,240098.65,1,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.24926,240.82258,-99,-99,-99,-99,213.5338242,1.50276181,,,,,,,,,,,,,,,-99,,,-99,-9249.26,240822.58,1,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.30946,236.98875,-99,-99,-99,-99,213.5627383,1.517561531,,,,,,,,,,,,,,,-99,,,-99,-2309.46,236988.75,3,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,117.86456,210.21182,-99,-99,-99,-99,214.0633154,1.628925471,,,,,,,,,,,,,,,-99,,,-99,117864.56,210211.82,1,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,126.78123,202.60188,-99,-99,-99,-99,214.1008182,1.660021212,,,,,,,,,,,,,,,-99,,,-99,126781.23,202601.88,2,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,137.52377,197.90977,-99,-99,-99,-99,214.1453046,1.679897853,,,,,,,,,,,,,,,-99,,,-99,137523.77,197909.77,1,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,146.88677,191.06371,-99,-99,-99,-99,214.1843687,1.708278776,,,,,,,,,,,,,,,-99,,,-99,146886.77,191063.71,1,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,154.61558,182.24989,-99,-99,-99,-99,214.2170137,1.744440366,,,,,,,,,,,,,,,-99,,,-99,154615.58,182249.89,2,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,161.83959,173.13852,-99,-99,-99,-99,214.2475935,1.781891752,,,,,,,,,,,,,,,-99,,,-99,161839.59,173138.52,3,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,172.85157,167.93867,-99,-99,-99,-99,214.292767,1.804202837,,,,,,,,,,,,,,,-99,,,-99,172851.57,167938.67,1,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,193.77428,-151.55041,-99,-99,-99,-99,214.3833768,3.133498824,,,,,,,,,,,,,,,-99,,,-99,193774.28,-151550.41,0,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,186.25813,-160.69819,-99,-99,-99,-99,214.3522037,3.171674361,,,,,,,,,,,,,,,-99,,,-99,186258.13,-160698.19,0,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,178.31055,-169.47374,-99,-99,-99,-99,214.3192236,3.20830799,,,,,,,,,,,,,,,-99,,,-99,178310.55,-169473.74,0,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,169.94995,-177.85673,-99,-99,-99,-99,214.2845126,3.243314438,,,,,,,,,,,,,,,-99,,,-99,169949.95,-177856.73,0,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,161.19568,-185.82775,-99,-99,-99,-99,214.248151,3.276612229,,,,,,,,,,,,,,,-99,,,-99,161195.68,-185827.75,0,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,152.06804,-193.36833,-99,-99,-99,-99,214.2102229,3.308123773,,,,,,,,,,,,,,,-99,,,-99,152068.04,-193368.33,0,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,142.58816,-200.46101,-99,-99,-99,-99,214.1708162,3.337775668,,,,,,,,,,,,,,,-99,,,-99,142588.16,-200461.01,0,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-162.22612,-184.92887,-99,-99,-99,-99,212.9000599,3.276197312,,,,,,,,,,,,,,,-99,,,-99,-162226.12,-184928.87,0,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-170.93595,-176.9093,-99,-99,-99,-99,212.8637062,3.242865095,,,,,,,,,,,,,,,-99,,,-99,-170935.95,-176909.3,0,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-179.24982,-168.47997,-99,-99,-99,-99,212.8290049,3.207823477,,,,,,,,,,,,,,,-99,,,-99,-179249.82,-168479.97,0,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-187.1485,-159.66038,-99,-99,-99,-99,212.7960361,3.171153945,,,,,,,,,,,,,,,-99,,,-99,-187148.5,-159660.38,0,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-194.61368,-150.47098,-99,-99,-99,-99,212.7648764,3.132941949,,,,,,,,,,,,,,,-99,,,-99,-194613.68,-150470.98,0,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-197.53006,-138.06861,-99,-99,-99,-99,212.7515167,3.082126941,,,,,,,,,,,,,,,-99,,,-99,-197530.06,-138068.61,1,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-203.94434,-128.4047,-99,-99,-99,-99,212.7247041,3.041878701,,,,,,,,,,,,,,,-99,,,-99,-203944.34,-128404.7,1,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-208.14361,-117.46164,-99,-99,-99,-99,212.7066574,2.996553464,,,,,,,,,,,,,,,-99,,,-99,-208143.61,-117461.64,2,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-223.4411,-102.90809,-99,-99,-99,-99,212.6445404,2.935112352,,,,,,,,,,,,,,,-99,,,-99,-223441.1,-102908.09,0,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-221.64205,-89.41924,-99,-99,-99,-99,212.6501892,2.879677864,,,,,,,,,,,,,,,-99,,,-99,-221642.05,-89419.24,2,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-227.57641,-79.30977,-99,-99,-99,-99,212.6258993,2.8373716,,,,,,,,,,,,,,,-99,,,-99,-227576.41,-79309.77,1,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-231.12877,-68.26826,-99,-99,-99,-99,212.6110397,2.791372674,,,,,,,,,,,,,,,-99,,,-99,-231128.77,-68268.26,1,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-234.14576,-57.06862,-99,-99,-99,-99,212.5984151,2.744713967,,,,,,,,,,,,,,,-99,,,-99,-234145.76,-57068.62,1,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-236.62039,-45.73679,-99,-99,-99,-99,212.5880543,2.697503791,,,,,,,,,,,,,,,-99,,,-99,-236620.39,-45736.79,1,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-236.56716,-34.01436,-99,-99,-99,-99,212.5876956,2.648731677,,,,,,,,,,,,,,,-99,,,-99,-236567.16,-34014.36,2,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-239.92079,-22.78326,-99,-99,-99,-99,212.5742132,2.601874366,,,,,,,,,,,,,,,-99,,,-99,-239920.79,-22783.26,1,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-154.91577,184.61356,-99,-99,-99,-99,212.9276315,1.737704034,,,,,,,,,,,,,,,-99,,,-99,-154915.77,184613.56,1,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-144.64334,190.26115,-99,-99,-99,-99,212.9700547,1.713695358,,,,,,,,,,,,,,,-99,,,-99,-144643.34,190261.15,2,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-136.45402,198.64884,-99,-99,-99,-99,213.0044486,1.679175938,,,,,,,,,,,,,,,-99,,,-99,-136454.02,198648.84,1,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-125.68632,203.28293,-99,-99,-99,-99,213.0489771,1.659351034,,,,,,,,,,,,,,,-99,,,-99,-125686.32,203282.93,2,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-115.75996,209.09479,-99,-99,-99,-99,213.0903036,1.635086263,,,,,,,,,,,,,,,-99,,,-99,-115759.96,209094.79,2,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-106.44891,216.21677,-99,-99,-99,-99,213.1293,1.605870768,,,,,,,,,,,,,,,-99,,,-99,-106448.91,216216.77,1,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-95.92253,221.08806,-99,-99,-99,-99,213.1731019,1.585528504,,,,,,,,,,,,,,,-99,,,-99,-95922.53,221088.06,1,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-83.76159,221.70475,-99,-99,-99,-99,213.2233525,1.581855929,,,,,,,,,,,,,,,-99,,,-99,-83761.59,221704.75,3,S,,,-99,,,,,,,,-99,,,
81,Sky-H4-1,21.937,237.99111,-99,-99,-99,-99,213.6637299,1.513724858,,,,,,,,,,,,,,,-99,,,-99,21937,237991.11,2,S,,,-99,,,,,,,,-99,,,
82,Sky-H4-2,33.64155,238.64054,-99,-99,-99,-99,213.7123983,1.511471158,,,,,,,,,,,,,,,-99,,,-99,33641.55,238640.54,1,S,,,-99,,,,,,,,-99,,,
83,Sky-H4-3,45.08459,236.74552,-99,-99,-99,-99,213.7600526,1.519251311,,,,,,,,,,,,,,,-99,,,-99,45084.59,236745.52,1,S,,,-99,,,,,,,,-99,,,
84,Sky-H4-4,56.42319,234.30213,-99,-99,-99,-99,213.8072779,1.529311489,,,,,,,,,,,,,,,-99,,,-99,56423.19,234302.13,1,S,,,-99,,,,,,,,-99,,,
85,Sky-H4-5,66.50856,227.47662,-99,-99,-99,-99,213.8496376,1.556561864,,,,,,,,,,,,,,,-99,,,-99,66508.56,227476.62,3,S,,,-99,,,,,,,,-99,,,
86,Sky-H4-6,78.68236,227.79409,-99,-99,-99,-99,213.900007,1.556173918,,,,,,,,,,,,,,,-99,,,-99,78682.36,227794.09,1,S,,,-99,,,,,,,,-99,,,
87,Sky-H4-7,89.55136,223.74453,-99,-99,-99,-99,213.9452968,1.572914098,,,,,,,,,,,,,,,-99,,,-99,89551.36,223744.53,1,S,,,-99,,,,,,,,-99,,,
88,Sky-H4-8,100.21161,219.17732,-99,-99,-99,-99,213.9897247,1.591807915,,,,,,,,,,,,,,,-99,,,-99,100211.61,219177.32,1,S,,,-99,,,,,,,,-99,,,
89,Sky-H5-1,237.34134,41.83481,-99,-99,-99,-99,214.5631635,2.328250713,,,,,,,,,,,,,,,-99,,,-99,237341.34,41834.81,1,S,,,-99,,,,,,,,-99,,,
90,Sky-H5-2,239.07931,30.36687,-99,-99,-99,-99,214.5705824,2.375972238,,,,,,,,,,,,,,,-99,,,-99,239079.31,30366.87,1,S,,,-99,,,,,,,,-99,,,
91,Sky-H5-3,238.26948,18.67234,-99,-99,-99,-99,214.5679406,2.424627502,,,,,,,,,,,,,,,-99,,,-99,238269.48,18672.34,2,S,,,-99,,,,,,,,-99,,,
92,Sky-H5-4,240.89115,7.2467,-99,-99,-99,-99,214.578494,2.472213014,,,,,,,,,,,,,,,-99,,,-99,240891.15,7246.7,1,S,,,-99,,,,,,,,-99,,,
93,Sky-H5-5,240.96083,-4.35197,-99,-99,-99,-99,214.5789675,2.520509671,,,,,,,,,,,,,,,-99,,,-99,240960.83,-4351.97,1,S,,,-99,,,,,,,,-99,,,
94,Sky-H5-6,240.47237,-15.94057,-99,-99,-99,-99,214.5771154,2.568774984,,,,,,,,,,,,,,,-99,,,-99,240472.37,-15940.57,1,S,,,-99,,,,,,,,-99,,,
95,Sky-H5-7,237.43982,-27.26407,-99,-99,-99,-99,214.5652041,2.616033362,,,,,,,,,,,,,,,-99,,,-99,237439.82,-27264.07,2,S,,,-99,,,,,,,,-99,,,
