PROXIMITY,220 # tiling proximity value in arcseconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TILING_DATE,2024 09 19 # Date the tile was created/configured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBS_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBOT_TEMP,287.149994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDLPARS,0,-0.0008665329382,-0.9996937766,0,0.9996937766,-0.0008665329382,0,1,0,0,0,13366713.7,1089450000,6.21E+11,3.312E+14,-902.1087564,2624.396187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
EQUINOX,J2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRE,20 15 53.28,-56 13 21.7 #Field centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTTIME,09 43 04.00 #Target observing time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTDATE,2024 09 30 #Target observing date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATEID,A3667_T067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
1,C901005885907316,74.70252429329310,-141.6635075673710,160.178967074124,4.19542871361155,2.05604239065004,2.13938632296152,304.539088952739,-55.62108311504,18.4717330932617,17.6958923339844,17.3819056550005,17.1641807556152,0.0,0.0,0.0,0.0,9.66501149360089,1.58502411842346,0.0583863817155361,19.9389463908183,,,1,128162.103319046,135965.416000949,1,74711.64,-141687.94,-99,P,rectangular_magnet,R01,1,I,1.0,O,29.61964146205800,2.13938632296152,circular_magnet,Yel,1,TL,0.0167343919199998,0.02
2,C901005885902650,48.97786168835990,-148.1114598077,155.94421575313,1.07772353885088,1.89053330925177,5.47037553677869,304.34607103547,-55.5938223312169,16.2562122344971,15.3955812454224,15.2793852127614,14.7830677032471,0.0,0.0,0.0,0.0,10.6633603643756,9.99496173858643,0.0601966939866542,21.6373616068958,,,8,84540.0540162126,142126.353144988,1,49015.9,-148040.67,-99,P,rectangular_magnet,R02,1,I,2.0,A,-151.74901025805900,5.47037553677869,circular_magnet,Yel,1,TR,0.0803623669799998,0.0
3,C901005803810074,-25.13395536556890,-93.7998129126135,97.0453865322572,1.73796011019591,1.30869432232603,0.429265787869877,303.78369905641,-55.8205063611278,17.0264549255371,16.3878726959229,16.2781524074389,15.9581251144409,0.0,0.0,0.0,0.0,10.0476772866058,5.20340538024902,0.060464572161436,21.2121856860228,,,8,-42556.0132513867,90895.7623851184,1,-25145.56,-93731.04,-99,P,rectangular_magnet,R03,1,I,3.0,C,170.42222072368300,0.429265787869877,circular_magnet,Gre,1,TR,0.0697451148799999,0.0
4,C901005804106768,135.94962954975600,-100.9659369812210,169.347204608616,4.31284756770623,2.50265147052937,1.81019609717685,305.000814639066,-55.7929970773572,16.7187385559082,16.1366424560547,15.8914775188554,15.7457847595215,0.0,0.0,0.0,0.0,10.0431978684078,4.80367946624756,0.054557841271162,20.787387241057,,,4,232512.108429022,97112.8605172801,1,135939.68,-100989.5,-99,P,rectangular_magnet,R04,1,I,4.0,I,22.89203668717050,1.81019609717685,circular_magnet,Yel,1,TL,0.0255775173599999,0.0
5,C901005803709219,-82.08552992257430,-107.74519332203100,135.432372257832,2.1532002906637,0.919355954458442,1.23384433620526,303.353816372772,-55.760371379794,18.501091003418,17.9620227813721,17.8833282265197,17.6536407470703,0.0,0.0,0.0,0.0,8.90999160301044,4.15534257888794,0.0410955548286438,22.2979316337773,,,8,-139709.499753427,104486.268166555,1,-82117.04,-107697.35,-99,P,rectangular_magnet,R05,1,I,5.0,K,146.63071089862800,1.23384433620526,circular_magnet,Gre,1,TL,0.0572875941399999,0.0
6,C901005803702234,-122.8225362256010,-101.01501311338800,159.024235404593,2.23017691706434,0.687795597067208,1.54238131999714,303.047221940987,-55.7877811167443,19.5715789794922,19.0342636108398,18.6665640303448,18.7269973754883,0.0,0.0,0.0,0.0,8.63068877002766,3.59100675582886,0.0410129465162754,23.0532194034415,,,8,-208999.84133702,98291.6676157877,1,-122869.65,-100954.23,-99,P,rectangular_magnet,R06,1,I,6.0,G,142.2202750847160,1.54238131999714,circular_magnet,Yel,1,TL,0.0769044511799999,0.0
7,C901005722300830,-189.37250475987000,-66.63706765187630,200.76800074765,2.29494066376574,0.338188576613779,1.95675208715196,302.549458091276,-55.9299063011432,17.2969627380371,16.8042907714844,16.531238544592,16.5223274230957,0.0,0.0,0.0,0.0,9.70905259673687,3.02415800094604,0.0548131763935089,20.4501878416421,,,8,-321494.471371621,66171.3759416347,1,-189395.94,-66610.57,-99,P,rectangular_magnet,R07,1,I,7.0,Q,138.50958573327100,1.95675208715196,circular_magnet,Mag,1,TL,0.0353742283999999,0.0
8,C901005722308968,-144.51413331550100,-64.97002841556270,158.439975793958,-1.0243068651969,0.42285517510414,4.83602326687855,302.878302077416,-55.9386436688215,18.7463722229004,18.2411479949951,17.9631581933809,17.9396057128906,0.0,0.0,0.0,0.0,8.72127936004936,1.89361476898193,0.0332778878509998,20.8704808374951,,,8,-247175.730503907,64196.7308463324,1,-144484.74,-65018.35,-99,P,rectangular_magnet,R08,1,I,8.0,J,-31.311539697941900,4.83602326687855,circular_magnet,Yel,1,TR,0.05655919482,0.0
9,C901005722500951,-68.62642923676150,-47.32327778915670,83.335726610143,1.88807043985316,0.60265987243818,1.28541056741498,303.447363817515,-56.0177312121247,17.0697231292725,16.3598899841309,16.1743567633706,15.8498764038086,0.0,0.0,0.0,0.0,10.0951332514472,4.90853214263916,0.0529276728630065,21.057522862062,,,8,-118567.777241593,46322.9460598198,1,-68654.54,-47237.67,-99,P,rectangular_magnet,R09,1,I,9.0,E,161.82153237300500,1.28541056741498,circular_magnet,Blu,1,TL,0.0901049863999998,0.0
10,C901005641609947,-119.35753771240500,7.454547264299630,119.548632847168,-0.870749056707123,-0.0620113350194975,5.47444758549196,303.0544730498,-56.2485025267129,17.5277442932129,16.7764644622803,16.8059892178894,16.2494659423828,0.0,0.0,0.0,0.0,9.80704597309224,5.84421586990356,0.051632760092616,21.8529703902657,,,8,-207361.090745136,-5831.37103711411,1,-119318.85,7408.62,-99,P,rectangular_magnet,R10,1,I,10.0,B,-40.10975403568430,5.47444758549196,circular_magnet,Gre,1,TR,0.0600504179599999,0.0
11,C901005642007352,103.2177745374210,8.0758369230664,103.495097489306,3.96227806465208,3.21933616894496,0.742941895707121,304.766524934989,-56.2566719154512,16.3759918212891,15.8699655532837,16.5030787982938,15.5765914916992,0.0,0.0,0.0,0.0,8.50882812511758,14.5544118881226,0.0129055883735418,22.9278135412263,,,8,179562.635307527,-7677.65289198172,1,103182.49,8037.97,-99,P,rectangular_magnet,R11,1,I,11.0,L,42.97818963817190,0.742941895707121,circular_magnet,Gre,1,TR,0.05175811476,0.0
12,C901005561704350,95.7471995798498,80.77638342559610,125.169971186131,3.47725884269146,3.84268691011492,5.91775723975613,304.709579896138,-56.5669433374795,17.6111660003662,16.643253326416,16.162031534396,15.9069757461548,0.0,0.0,0.0,0.0,10.3914101662211,3.07392263412476,0.0585977956652641,20.3245926720579,,,4,166693.056527114,-77798.9942703551,1,95646.98,80741.42,-99,P,rectangular_magnet,R12,1,I,12.0,D,70.76774403923430,5.91775723975613,circular_magnet,Gre,1,TR,0.1061433244000000,0.0
13,C901005402606879,76.12932194458220,154.5093785935050,172.230564615044,2.83563479957537,4.25518708186803,4.86363302488692,304.555391321133,-56.8773046125225,17.9390926361084,17.3153190612793,17.1449813172858,16.9098415374756,0.0,0.0,0.0,0.0,9.6218550372,3.20340490341186,0.0562815219163894,21.0862529230706,,,8,131846.438576117,-147940.642430081,1,76029.31,154540.97,-99,P,rectangular_magnet,R13,1,I,13.0,N,107.5300937439060,4.86363302488692,circular_magnet,Yel,1,TR,0.10488282044,0.0
14,C901005402505238,6.464773303463160,198.9330008768190,199.046987439994,0.242044538008756,4.67974320044169,1.84548664474666,304.014921102961,-57.060820492818,17.2784538269043,16.4135284423828,16.1223953258132,15.8223991394043,0.0,0.0,0.0,0.0,10.2957148096839,4.30307722091675,0.0561589002609252,20.8252988230612,,,1,9700.16926929588,-189415.231376855,1,6496.89,198940.93,-99,P,rectangular_magnet,R14,1,I,14.0,F,-103.86813048209600,1.84548664474666,circular_magnet,Mag,1,TL,0.0330810095199999,0.0
15,C901005561308430,-124.8774905324830,80.86427967334340,148.72172090645,-0.417921324748672,-0.574704722549745,0.156783397801073,303.005342981439,-56.5603288259681,17.4355411529541,16.5258731842041,16.1755232298367,15.9037017822266,0.0,0.0,0.0,0.0,10.3398351461082,1.79000306129456,0.0568046238812735,19.0330167345322,,,1,-218464.48619474,-76304.1146687801,1,-124830.0,80843.19,-99,P,rectangular_magnet,R15,1,I,15.0,T,-66.05487192338480,0.156783397801073,circular_magnet,Yel,1,TR,0.0519627269999999,0.0
