16,C901027449000711,63.114079247956300,24.99837198292650,67.7944720905245,3.55953623409168,3.51866294181265,0.0408732922790334,11.1859745826547,-9.7912603145539,19.0654449462891,18.5288143157959,18.3644156162223,18.1716613769531,0.0,0.0,0.0,0.0,8.22289896759456,4.96843957901001,0.0196139868348837,23.2527890612855,,,8,62008.6556799617,-24218.2310891801,1,63031.73,24961.8,-99,P,rectangular_magnet,R16,1,I,16.0,R,66.05359676265570,0.0408732922790334,circular_magnet,Blu,1,TR,0.0901049863999998,0.0
17,C901027591102192,137.17762607718500,-53.96384060127380,147.415683434308,4.4043373274871,2.76625652049645,1.63808080699065,11.5034926300527,-9.45395024972269,16.9095878601074,16.2117500305176,16.0733998338736,15.6968812942505,0.0,0.0,0.0,0.0,9.3181824927561,8.7703332901001,0.0196526508114457,22.1697052009195,,,8,133767.734391902,52013.843562672,1,137153.26,-54040.42,-99,P,rectangular_magnet,R17,1,I,17.0,I,17.65005958306090,1.63808080699065,circular_magnet,Gre,1,TL,0.0803623669799998,0.0
18,C901027448603067,-142.39608650960900,44.36799229322400,149.081369729239,-0.821410067376011,-0.301791872816306,5.76356711261988,10.2967491861233,-9.87172177307714,18.1225090026855,17.2693405151367,16.9506617561042,16.6752986907959,0.0,0.0,0.0,0.0,9.99707149937321,2.16540312767029,0.0592142976820469,20.1899089955267,,,1,-138956.283936137,-42402.5207154333,1,-142343.7,44311.69,-99,P,rectangular_magnet,R18,1,I,18.0,G,-42.936669889798,5.76356711261988,circular_magnet,Yel,1,TR,0.0769044511799999,0.0
19,C901027449201823,194.3113576879910,6.523869907142560,194.418590773682,4.70826430146638,3.17484570502254,1.53341859644384,11.7428749490848,-9.71085529233965,18.1335029602051,17.468656539917,17.2378018383141,17.0083847045898,0.0,0.0,0.0,0.0,8.84156963796591,6.62679624557495,0.0200254522307872,22.8180493092669,,,8,187868.138493158,-6046.69606875987,1,194311.11,6463.82,-99,P,rectangular_magnet,R19,1,I,19.0,Q,0.2363266938657490,1.53341859644384,circular_magnet,Yel,1,TL,0.0600504179599999,0.0
20,S96580109544885184,9.838363470304170,-39.8545158064401,41.0534576445517,3.72580709079731,1.81263930167417,1.91316778912314,10.954555,-9.512679,17.5547008514404,16.8441009521484,16.5601005554199,16.449800491333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25388724455032,0.332968283109523,2,9707.82999999982,38741.1460000001,0,9831.99,-39858.73,-99,P,rectangular_magnet,R20,1,I,20.0,H,56.526978417398600,1.91316778912314,circular_magnet,Blu,1,TL,0.0076407166599999,0.0
21,S96150109606041360,11.233135757155300,44.23704395240220,45.639333726252,-0.291646410957345,4.46286524305815,1.52867365316409,10.960647,-9.874205,16.3827991485596,16.6296005249023,16.8729000091553,17.0244007110596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34161104821744,-4.95072117549565,5,11084.622,-42963.7299999998,0,11270.29,44225.89,-99,P,rectangular_magnet,R21,1,I,21.0,U,-73.28989154200620,1.52867365316409,circular_magnet,Blu,1,TL,0.0387923757399998,0.0
22,G96370109129329536,0.2066157760026420,-0.0041272540280455,0.209959004808082,3.85108130981646,3.23670692154084,0.614374388275617,10.912957,-9.6841,,14.206000328064,,,,,,,,,,,-10.3567875168851,-17.7515222260814,-99,306.682000000112,0.0,2,209.01,19.94,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,49.34929438580390,0.614374388275617,circular_magnet,Blu,1,TR,-0.017495,-0.0167
23,G96680113028344736,90.1951584568866,-59.44018895373350,108.010988696984,4.17523919612287,2.55878652057147,1.6164526755514,11.302851,-9.429757,,14.1330003738403,,,,,,,,,,,-5.49684485461946,-7.54719371741352,-99,88422.7260000001,57481.5180000001,2,90180.7,-59445.9,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,30.77641560456490,1.6164526755514,circular_magnet,Gre,1,TL,0.012305,-0.0095
24,G96980110102660032,22.734201234829200,-117.1037803316270,119.314633105534,1.37221012844703,1.76248922511399,5.89290621051263,11.010288,-9.183658,,14.4868001937866,,,,,,,,,,,0.35359093738271,-4.92038464171689,-99,22303.4879999998,113099.892,2,22731.95,-117129.16,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,-168.6218489651190,5.89290621051263,circular_magnet,Gre,1,TR,-0.025325,-0.0028
25,G96570104420206032,-108.33474959232300,-38.19572834834620,114.858142999974,2.13648547773175,0.338702973935634,1.79778250379612,10.442034,-9.520327,,13.7904996871948,,,,,,,,,,,17.3814138446022,-5.01424175960846,-99,-106121.916,37012.6980000002,2,-108332.64,-38163.23,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,147.58839913497900,1.79778250379612,circular_magnet,Gre,1,TL,0.026305,-0.0192
26,G95910107092152800,-46.48460862678500,90.89850074835520,102.124503095702,-0.0854084448687349,-1.09795010957374,1.012541664705,10.709237,-10.072992,,13.8439998626709,,,,,,,,,,,-5.5228965369942,-6.43636802900776,-99,-45734.038,-87889.5919999997,2,-46509.75,90918.96,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,-85.10645657424570,1.012541664705,circular_magnet,Gre,1,TL,-0.026795,0.01824
27,G96010114276288544,119.37044625722800,70.7438651080397,138.728488104755,3.70246874057758,3.67638204346742,0.0260866971101565,11.427608,-9.984902,,13.6520004272461,,,,,,,,,,,-19.2957955424567,-28.997992286928,-99,116617.808,-67981.2519999998,2,119358.66,70704.34,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,57.8641673857874,0.0260866971101565,circular_magnet,Gre,1,TR,0.0310049999999999,0.0272
22,Sky-A1-1,-82.44066,-226.46104,0.0,0.0,0.0,0.0,10.5645351,-8.73976113,,,,,,,,,,,,,,,-99,,,-99,-82440.66,-226461.04,1,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-93.24117,-222.23219,0.0,0.0,0.0,0.0,10.5189608,-8.757314921,,,,,,,,,,,,,,,-99,,,-99,-93241.17,-222232.19,1,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-103.8257,-217.48859,0.0,0.0,0.0,0.0,10.47429,-8.777011683,,,,,,,,,,,,,,,-99,,,-99,-103825.7,-217488.59,1,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-114.16975,-212.24121,0.0,0.0,0.0,0.0,10.4306254,-8.798806075,,,,,,,,,,,,,,,-99,,,-99,-114169.75,-212241.21,1,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-124.24934,-206.50222,0.0,0.0,0.0,0.0,10.3880681,-8.82264777,,,,,,,,,,,,,,,-99,,,-99,-124249.34,-206502.22,1,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-134.04112,-200.2849,0.0,0.0,0.0,0.0,10.3467163,-8.848481817,,,,,,,,,,,,,,,-99,,,-99,-134041.12,-200284.9,1,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-142.3313,-191.99688,0.0,0.0,0.0,0.0,10.3113491,-8.882521347,,,,,,,,,,,,,,,-99,,,-99,-142331.3,-191996.88,2,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-240.9813,-3.01251,0.0,0.0,0.0,0.0,9.8932191,-9.669436789,,,,,,,,,,,,,,,-99,,,-99,-240981.3,-3012.51,1,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-238.84829,8.51435,0.0,0.0,0.0,0.0,9.9015405,-9.717504641,,,,,,,,,,,,,,,-99,,,-99,-238848.29,8514.35,2,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-240.15512,20.16382,0.0,0.0,0.0,0.0,9.8964322,-9.76599321,,,,,,,,,,,,,,,-99,,,-99,-240155.12,20163.82,1,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-238.90682,31.69534,0.0,0.0,0.0,0.0,9.9015709,-9.814042613,,,,,,,,,,,,,,,-99,,,-99,-238906.82,31695.34,1,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-233.16965,42.43718,0.0,0.0,0.0,0.0,9.924619,-9.859055543,,,,,,,,,,,,,,,-99,,,-99,-233169.65,42437.18,3,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-234.75423,54.51158,0.0,0.0,0.0,0.0,9.9188568,-9.909126978,,,,,,,,,,,,,,,-99,,,-99,-234754.23,54511.58,1,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-231.85957,65.74346,0.0,0.0,0.0,0.0,9.9309653,-9.955941456,,,,,,,,,,,,,,,-99,,,-99,-231859.57,65743.46,1,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-65.28033,227.83213,0.0,0.0,0.0,0.0,10.6342628,-10.633181233,,,,,,,,,,,,,,,-99,,,-99,-65280.33,227832.13,3,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-55.15828,234.60313,0.0,0.0,0.0,0.0,10.677402,-10.660346334,,,,,,,,,,,,,,,-99,,,-99,-55158.28,234603.13,1,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.80666,236.98531,0.0,0.0,0.0,0.0,10.7254671,-10.670301055,,,,,,,,,,,,,,,-99,,,-99,-43806.66,236985.31,1,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-32.08506,236.83654,0.0,0.0,0.0,0.0,10.7750345,-10.67026985,,,,,,,,,,,,,,,-99,,,-99,-32085.06,236836.54,2,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.82553,240.09865,0.0,0.0,0.0,0.0,10.8227835,-10.683323066,,,,,,,,,,,,,,,-99,,,-99,-20825.53,240098.65,1,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.24926,240.82258,0.0,0.0,0.0,0.0,10.8718076,-10.686360127,,,,,,,,,,,,,,,-99,,,-99,-9249.26,240822.58,1,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.34844,240.98869,0.0,0.0,0.0,0.0,10.9010323,-10.687063227,,,,,,,,,,,,,,,-99,,,-99,-2348.44,240988.69,1,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,117.86456,210.21182,0.0,0.0,0.0,0.0,11.4099925,-10.558880249,,,,,,,,,,,,,,,-99,,,-99,117864.56,210211.82,1,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,127.84223,204.2974,0.0,0.0,0.0,0.0,11.4522066,-10.534232884,,,,,,,,,,,,,,,-99,,,-99,127842.23,204297.4,1,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,140.37688,202.01567,0.0,0.0,0.0,0.0,11.5044083,-10.523489109,,,,,,,,,,,,,,,-99,,,-99,140376.88,202015.67,0,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,145.66771,189.47801,0.0,0.0,0.0,0.0,11.5279362,-10.472932576,,,,,,,,,,,,,,,-99,,,-99,145667.71,189478.01,2,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,155.90952,183.77509,0.0,0.0,0.0,0.0,11.5709084,-10.448710536,,,,,,,,,,,,,,,-99,,,-99,155909.52,183775.09,1,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,163.20532,174.59961,0.0,0.0,0.0,0.0,11.6021218,-10.410897855,,,,,,,,,,,,,,,-99,,,-99,163205.32,174599.61,2,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,172.85157,167.93867,0.0,0.0,0.0,0.0,11.6425169,-10.382719285,,,,,,,,,,,,,,,-99,,,-99,172851.57,167938.67,1,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,189.83588,-148.4702,0.0,0.0,0.0,0.0,11.7128119,-9.06512817,,,,,,,,,,,,,,,-99,,,-99,189835.88,-148470.2,1,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,180.9581,-156.12548,0.0,0.0,0.0,0.0,11.6757567,-9.032916211,,,,,,,,,,,,,,,-99,,,-99,180958.1,-156125.48,2,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,178.31055,-169.47374,0.0,0.0,0.0,0.0,11.6630637,-8.978643011,,,,,,,,,,,,,,,-99,,,-99,178310.55,-169473.74,0,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,163.73226,-171.34978,0.0,0.0,0.0,0.0,11.6033892,-8.969124318,,,,,,,,,,,,,,,-99,,,-99,163732.26,-171349.78,3,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,155.29828,-179.02917,0.0,0.0,0.0,0.0,11.567759,-8.937115816,,,,,,,,,,,,,,,-99,,,-99,155298.28,-179029.17,3,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,148.97731,-189.43818,0.0,0.0,0.0,0.0,11.5403569,-8.894566492,,,,,,,,,,,,,,,-99,,,-99,148977.31,-189438.18,1,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,139.6901,-196.38671,0.0,0.0,0.0,0.0,11.501179,-8.865631886,,,,,,,,,,,,,,,-99,,,-99,139690.1,-196386.71,1,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-162.22612,-184.92887,0.0,0.0,0.0,0.0,10.2286346,-8.913301149,,,,,,,,,,,,,,,-99,,,-99,-162226.12,-184928.87,0,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-167.46173,-173.31368,0.0,0.0,0.0,0.0,10.2054869,-8.960597596,,,,,,,,,,,,,,,-99,,,-99,-167461.73,-173313.68,1,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-175.60663,-165.05567,0.0,0.0,0.0,0.0,10.1710412,-8.994936605,,,,,,,,,,,,,,,-99,,,-99,-175606.63,-165055.67,1,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-183.34477,-156.41534,0.0,0.0,0.0,0.0,10.1383029,-9.030870177,,,,,,,,,,,,,,,-99,,,-99,-183344.77,-156415.34,1,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-189.07589,-146.18928,0.0,0.0,0.0,0.0,10.1135774,-9.073100043,,,,,,,,,,,,,,,-99,,,-99,-189075.89,-146189.28,2,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-197.53006,-138.06861,0.0,0.0,0.0,0.0,10.0782487,-9.107185458,,,,,,,,,,,,,,,-99,,,-99,-197530.06,-138068.61,1,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-202.25175,-127.33903,0.0,0.0,0.0,0.0,10.0577384,-9.151562823,,,,,,,,,,,,,,,-99,,,-99,-202251.75,-127339.03,2,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-206.40183,-116.47869,0.0,0.0,0.0,0.0,10.0396212,-9.196541616,,,,,,,,,,,,,,,-99,,,-99,-206401.83,-116478.69,3,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-218.89973,-100.81652,0.0,0.0,0.0,0.0,9.9876331,-9.262192563,,,,,,,,,,,,,,,-99,,,-99,-218899.73,-100816.52,1,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-221.64205,-89.41924,0.0,0.0,0.0,0.0,9.9754123,-9.309453595,,,,,,,,,,,,,,,-99,,,-99,-221642.05,-89419.24,2,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-225.68769,-78.65156,0.0,0.0,0.0,0.0,9.9581956,-9.354299767,,,,,,,,,,,,,,,-99,,,-99,-225687.69,-78651.56,2,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-231.12877,-68.26826,0.0,0.0,0.0,0.0,9.9356184,-9.397677616,,,,,,,,,,,,,,,-99,,,-99,-231128.77,-68268.26,1,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-232.20251,-56.59499,0.0,0.0,0.0,0.0,9.9304085,-9.446177805,,,,,,,,,,,,,,,-99,,,-99,-232202.51,-56594.99,2,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-236.62039,-45.73679,0.0,0.0,0.0,0.0,9.9121564,-9.491492104,,,,,,,,,,,,,,,-99,,,-99,-236620.39,-45736.79,1,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-238.54693,-34.29902,0.0,0.0,0.0,0.0,9.9038811,-9.539123185,,,,,,,,,,,,,,,-99,,,-99,-238546.93,-34299.02,1,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-239.92079,-22.78326,0.0,0.0,0.0,0.0,9.8979383,-9.587084045,,,,,,,,,,,,,,,-99,,,-99,-239920.79,-22783.26,1,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-154.91577,184.61356,0.0,0.0,0.0,0.0,10.2553241,-10.451671385,,,,,,,,,,,,,,,-99,,,-99,-154915.77,184613.56,1,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-145.85382,191.8534,0.0,0.0,0.0,0.0,10.2936283,-10.48188211,,,,,,,,,,,,,,,-99,,,-99,-145853.82,191853.4,1,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-135.32155,197.0002,0.0,0.0,0.0,0.0,10.3378623,-10.503845158,,,,,,,,,,,,,,,-99,,,-99,-135321.55,197000.2,2,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-126.73816,204.98415,0.0,0.0,0.0,0.0,10.3744614,-10.5366816,,,,,,,,,,,,,,,-99,,,-99,-126738.16,204984.15,1,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-116.72873,210.84465,0.0,0.0,0.0,0.0,10.4168023,-10.561142977,,,,,,,,,,,,,,,-99,,,-99,-116728.73,210844.65,1,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-106.44891,216.21677,0.0,0.0,0.0,0.0,10.4602958,-10.583568093,,,,,,,,,,,,,,,-99,,,-99,-106448.91,216216.77,1,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-95.92253,221.08806,0.0,0.0,0.0,0.0,10.5048406,-10.603904785,,,,,,,,,,,,,,,-99,,,-99,-95922.53,221088.06,1,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-84.46844,223.57568,0.0,0.0,0.0,0.0,10.5531333,-10.614840503,,,,,,,,,,,,,,,-99,,,-99,-84468.44,223575.68,2,S,,,-99,,,,,,,,-99,,,
