16,C901006561106955,41.09392958303050,127.52124879970600,133.963894996194,2.99892838887074,4.4013079129004,4.88080578314992,312.983729494362,-53.4787482853909,16.0932712554932,15.2581186294556,14.8878540748222,14.5651798248291,0.0,0.0,0.0,0.0,10.5802369786016,6.33135461807251,0.0443840385070661,20.508476505997,,,8,65478.8657259163,-122887.112498335,1,41004.74,127534.06,-99,P,rectangular_magnet,R16,1,I,16.0,B,98.17406025573890,4.88080578314992,circular_magnet,Gre,1,TR,0.0901049863999998,0.0
17,C901006561207644,107.49287779785300,155.0316085115420,188.644490191557,2.69807900156225,4.10637020432447,4.87489410441736,313.453355798668,-53.5888799648326,17.8507308959961,17.1021194458008,16.7569150951002,16.5925712585449,0.0,0.0,0.0,0.0,9.72461303003176,1.81204998493195,0.0449168533086776,19.6358449945732,,,8,171614.410498871,-147776.872052175,1,107451.85,155051.1,-99,P,rectangular_magnet,R17,1,I,17.0,F,115.41146041761200,4.87489410441736,circular_magnet,Yel,1,TR,0.0454224428999999,0.0
18,C901006822303560,145.1242616409500,-68.06294597303130,160.297339645625,4.41718383724224,2.70283461302956,1.71434922421268,313.711543470457,-52.6440417197804,17.9239196777344,17.0563354492188,16.6714398623076,16.4251804351807,0.0,0.0,0.0,0.0,9.87428645849238,3.48686289787292,0.043076355010271,21.0113844880407,,,1,229964.824323343,65756.5713296228,1,145113.97,-68096.79,-99,P,rectangular_magnet,R18,1,I,18.0,Q,16.91400879261770,1.71434922421268,circular_magnet,Yel,1,TL,0.0353742283999999,0.0
19,C901006647510047,-11.923015035864100,57.241971247920400,58.472323566372,3.27654380364786,-1.36500470235139,4.64154850599925,312.60668750031,-53.1805128029572,17.411642074585,16.8207149505615,16.5798540390386,16.3997840881348,0.0,0.0,0.0,0.0,9.63729407773002,5.49252319335938,0.0429905802011489,21.7624491297878,,,8,-19732.6249298437,-55485.8934683274,1,-11948.36,57238.53,-99,P,rectangular_magnet,R19,1,I,19.0,I,82.26786866123610,4.64154850599925,circular_magnet,Blu,1,TR,0.0255775173599999,0.0
20,S487594769,21.817382138484100,26.432639908764800,34.26677313763,3.56939324403522,4.02245123131621,5.8301273198986,312.849234,-53.049019,16.4264,16.1573,15.9994,16.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05709332771012,0.324965701470719,5,35082.8840000016,-25768.2939999998,0,21810.43,26429.47,-99,P,rectangular_magnet,R20,1,I,20.0,H,65.48883169427240,5.8301273198986,circular_magnet,Blu,1,TR,0.0076407166599999,0.0
21,S487594491,-12.86798421815910,-44.01102708420980,45.8658568799417,-0.604664174054911,1.28714688293187,4.3913742501928,312.604038,-52.74538,16.3792,16.1136,15.902,15.8775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81845993992637,-7.02188849065427,5,-20331.4120000032,42854.1200000011,0,-12836.07,-44033.08,-99,P,rectangular_magnet,R21,1,I,21.0,U,-55.35529480388980,4.3913742501928,circular_magnet,Blu,1,TR,0.0387923757399998,0.0
22,G487594554,0.291087775456527,0.1518339790671520,0.308028088654265,-0.837309539986821,3.66382727814368,1.78204848904908,312.696452,-52.935818,,14.4683,,,,,,,,,,,-1.97444612215151,-4.80637901382576,-99,554.152000001181,-184.867999998943,2,266.97,153.65,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,-42.025697212714700,1.78204848904908,circular_magnet,Blu,1,TL,-0.017495,-0.0167
23,G487598390,95.03038655068300,-86.02748513102420,128.193474641494,0.948122309889399,2.40598119354515,4.82532642352384,313.363715,-52.567744,,13.7283,,,,,,,,,,,-7.12764254044455,-7.24732749917715,-99,151355.589999999,82999.8560000011,2,95045.28,-86023.03,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,-144.32340681885700,4.82532642352384,circular_magnet,Gre,1,TR,0.012305,-0.0095
24,G487599171,93.71675467198780,33.191640109919200,99.4446425412697,3.74311428969817,3.48207028779409,0.261044001904079,313.36094,-53.076953,,14.4571,,,,,,,,,,,1.09343037721358,-3.12261505149425,-99,150728.440000002,-32081.3780000002,2,93736.05,33208.28,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,55.535348965185900,0.261044001904079,circular_magnet,Gre,1,TR,-0.025325,-0.0028
25,G487577839,1.1184279328451600,-131.07056810706900,131.050108068882,1.52547448910906,1.57948624204627,6.22917355424237,312.705748,-52.375891,,14.4957,,,,,,,,,,,2.97691825004056,-22.5056765225472,-99,2655.04800000258,126358.634,2,1138.8,-131045.16,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,-177.4032499808250,6.22917355424237,circular_magnet,Gre,1,TR,0.026305,-0.0192
26,G487595171,-27.45335460355810,119.01496172506100,122.161517604287,0.109999117074656,-1.34388984840724,1.4538889654819,312.493344,-53.442258,,14.0057,,,,,,,,,,,15.3295446772013,-16.7662746770645,-99,-45348.2560000085,-114640.308,2,-27481.99,119030.15,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,-96.30248515854320,1.4538889654819,circular_magnet,Gre,1,TL,-0.026795,0.01824
27,G487574019,-100.93926087919200,-27.09217561266900,104.4748858888,-0.919135915747451,0.2623963716443,5.10165301978784,311.980217,-52.814946,,13.8979,,,,,,,,,,,11.4401790691173,-18.4132261088216,-99,-161314.958000008,27132.2040000007,2,-100898.83,-27100.33,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,-37.33739122877900,5.10165301978784,circular_magnet,Gre,1,TR,0.0310049999999999,0.0272
22,Sky-A1-1,-82.44066,-226.46104,0.0,0.0,0.0,0.0,312.1424857,-51.98840757,,,,,,,,,,,,,,,-99,,,-99,-82440.66,-226461.04,1,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-95.17558,-226.8427,0.0,0.0,0.0,0.0,312.0572072,-51.987473645,,,,,,,,,,,,,,,-99,,,-99,-95175.58,-226842.7,0,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-102.96402,-215.68359,0.0,0.0,0.0,0.0,312.0022413,-52.03174114,,,,,,,,,,,,,,,-99,,,-99,-102964.02,-215683.59,2,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-112.27476,-208.71842,0.0,0.0,0.0,0.0,311.938058,-52.059764638,,,,,,,,,,,,,,,-99,,,-99,-112274.76,-208718.42,3,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-126.82706,-210.78638,0.0,0.0,0.0,0.0,311.8416169,-52.052398022,,,,,,,,,,,,,,,-99,,,-99,-126827.06,-210786.38,0,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-131.8163,-196.96056,0.0,0.0,0.0,0.0,311.804174,-52.107557657,,,,,,,,,,,,,,,-99,,,-99,-131816.3,-196960.56,3,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-143.52243,-193.60365,0.0,0.0,0.0,0.0,311.725307,-52.121620284,,,,,,,,,,,,,,,-99,,,-99,-143522.43,-193603.65,1,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-240.9813,-3.01251,0.0,0.0,0.0,0.0,311.0295555,-52.906625429,,,,,,,,,,,,,,,-99,,,-99,-240981.3,-3012.51,1,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-238.84829,8.51435,0.0,0.0,0.0,0.0,311.0412696,-52.954869432,,,,,,,,,,,,,,,-99,,,-99,-238848.29,8514.35,2,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-236.16902,19.82914,0.0,0.0,0.0,0.0,311.0568543,-53.002339153,,,,,,,,,,,,,,,-99,,,-99,-236169.02,19829.14,3,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-238.90682,31.69534,0.0,0.0,0.0,0.0,311.0375266,-53.051371971,,,,,,,,,,,,,,,-99,,,-99,-238906.82,31695.34,1,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-237.10513,43.15344,0.0,0.0,0.0,0.0,311.0479141,-53.099276273,,,,,,,,,,,,,,,-99,,,-99,-237105.13,43153.44,1,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-234.75423,54.51158,0.0,0.0,0.0,0.0,311.0621548,-53.146821569,,,,,,,,,,,,,,,-99,,,-99,-234754.23,54511.58,1,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-229.9353,65.19784,0.0,0.0,0.0,0.0,311.0928114,-53.191973718,,,,,,,,,,,,,,,-99,,,-99,-229935.3,65197.84,2,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-67.75933,236.48398,0.0,0.0,0.0,0.0,312.2089392,-53.915672844,,,,,,,,,,,,,,,-99,,,-99,-67759.33,236483.98,0,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-55.15828,234.60313,0.0,0.0,0.0,0.0,312.2974045,-53.90976368,,,,,,,,,,,,,,,-99,,,-99,-55158.28,234603.13,1,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.4431,235.0185,0.0,0.0,0.0,0.0,312.3799658,-53.912465897,,,,,,,,,,,,,,,-99,,,-99,-43443.1,235018.5,2,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-31.81656,234.85465,0.0,0.0,0.0,0.0,312.4620315,-53.91269475,,,,,,,,,,,,,,,-99,,,-99,-31816.56,234854.65,3,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.47987,236.11348,0.0,0.0,0.0,0.0,312.5421573,-53.918247709,,,,,,,,,,,,,,,-99,,,-99,-20479.87,236113.48,3,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.1725,238.82392,0.0,0.0,0.0,0.0,312.6220816,-53.929244855,,,,,,,,,,,,,,,-99,,,-99,-9172.5,238823.92,2,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.30946,236.98875,0.0,0.0,0.0,0.0,312.6706576,-53.922281498,,,,,,,,,,,,,,,-99,,,-99,-2309.46,236988.75,3,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,116.88637,208.46721,0.0,0.0,0.0,0.0,313.5118873,-53.802262163,,,,,,,,,,,,,,,-99,,,-99,116886.37,208467.21,2,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,130.49449,208.53582,0.0,0.0,0.0,0.0,313.6059762,-53.800390011,,,,,,,,,,,,,,,-99,,,-99,130494.49,208535.82,0,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,137.52377,197.90977,0.0,0.0,0.0,0.0,313.6561417,-53.757151069,,,,,,,,,,,,,,,-99,,,-99,137523.77,197909.77,1,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,144.44874,187.89242,0.0,0.0,0.0,0.0,313.7053349,-53.716064653,,,,,,,,,,,,,,,-99,,,-99,144448.74,187892.42,3,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,154.61558,182.24989,0.0,0.0,0.0,0.0,313.7758659,-53.691708955,,,,,,,,,,,,,,,-99,,,-99,154615.58,182249.89,2,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,164.57115,176.06079,0.0,0.0,0.0,0.0,313.8447048,-53.665071702,,,,,,,,,,,,,,,-99,,,-99,164571.15,176060.79,1,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,171.41703,166.5449,0.0,0.0,0.0,0.0,313.8926409,-53.625520323,,,,,,,,,,,,,,,-99,,,-99,171417.03,166544.9,2,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,189.83588,-148.4702,0.0,0.0,0.0,0.0,313.9917332,-52.312679136,,,,,,,,,,,,,,,-99,,,-99,189835.88,-148470.2,1,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,182.47249,-157.43205,0.0,0.0,0.0,0.0,313.9408115,-52.275741406,,,,,,,,,,,,,,,-99,,,-99,182472.49,-157432.05,1,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,173.23667,-164.65131,0.0,0.0,0.0,0.0,313.878018,-52.245753344,,,,,,,,,,,,,,,-99,,,-99,173236.67,-164651.31,2,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,165.11397,-172.79576,0.0,0.0,0.0,0.0,313.8221305,-52.212185651,,,,,,,,,,,,,,,-99,,,-99,165113.97,-172795.76,2,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,155.29828,-179.02917,0.0,0.0,0.0,0.0,313.7555174,-52.186222141,,,,,,,,,,,,,,,-99,,,-99,155298.28,-179029.17,3,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,146.50458,-186.29388,0.0,0.0,0.0,0.0,313.6952551,-52.156271592,,,,,,,,,,,,,,,-99,,,-99,146504.58,-186293.88,3,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,139.6901,-196.38671,0.0,0.0,0.0,0.0,313.6473231,-52.115315768,,,,,,,,,,,,,,,-99,,,-99,139690.1,-196386.71,1,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-157.60993,-179.66666,0.0,0.0,0.0,0.0,311.627368,-52.178223785,,,,,,,,,,,,,,,-99,,,-99,-157609.93,-179666.66,2,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-167.46173,-173.31368,0.0,0.0,0.0,0.0,311.5601568,-52.204322228,,,,,,,,,,,,,,,-99,,,-99,-167461.73,-173313.68,1,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-175.60663,-165.05567,0.0,0.0,0.0,0.0,311.503644,-52.238052789,,,,,,,,,,,,,,,-99,,,-99,-175606.63,-165055.67,1,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-183.34477,-156.41534,0.0,0.0,0.0,0.0,311.4497623,-52.27338521,,,,,,,,,,,,,,,-99,,,-99,-183344.77,-156415.34,1,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-190.65822,-147.4127,0.0,0.0,0.0,0.0,311.3986373,-52.310241157,,,,,,,,,,,,,,,-99,,,-99,-190658.22,-147412.7,1,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-197.53006,-138.06861,0.0,0.0,0.0,0.0,311.3503891,-52.348538685,,,,,,,,,,,,,,,-99,,,-99,-197530.06,-138068.61,1,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-203.94434,-128.4047,0.0,0.0,0.0,0.0,311.3051328,-52.388192528,,,,,,,,,,,,,,,-99,,,-99,-203944.34,-128404.7,1,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-214.23987,-120.90194,0.0,0.0,0.0,0.0,311.2356478,-52.419161863,,,,,,,,,,,,,,,-99,,,-99,-214239.87,-120901.94,0,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-215.26642,-99.14316,0.0,0.0,0.0,0.0,311.2214616,-52.508513511,,,,,,,,,,,,,,,-99,,,-99,-215266.42,-99143.16,3,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-223.49692,-90.16757,0.0,0.0,0.0,0.0,311.1651995,-52.545526342,,,,,,,,,,,,,,,-99,,,-99,-223496.92,-90167.57,1,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-227.57641,-79.30977,0.0,0.0,0.0,0.0,311.1353834,-52.590326025,,,,,,,,,,,,,,,-99,,,-99,-227576.41,-79309.77,1,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-231.12877,-68.26826,0.0,0.0,0.0,0.0,311.1090935,-52.635938527,,,,,,,,,,,,,,,-99,,,-99,-231128.77,-68268.26,1,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-239.00342,-58.25258,0.0,0.0,0.0,0.0,311.0555207,-52.677163219,,,,,,,,,,,,,,,-99,,,-99,-239003.42,-58252.58,0,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-234.65661,-45.35721,0.0,0.0,0.0,0.0,311.0799228,-52.730867748,,,,,,,,,,,,,,,-99,,,-99,-234656.61,-45357.21,2,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-238.54693,-34.29902,0.0,0.0,0.0,0.0,311.0520477,-52.776608871,,,,,,,,,,,,,,,-99,,,-99,-238546.93,-34299.02,1,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-244.89827,-23.25593,0.0,0.0,0.0,0.0,311.0086283,-52.822051436,,,,,,,,,,,,,,,-99,,,-99,-244898.27,-23255.93,0,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-154.91577,184.61356,0.0,0.0,0.0,0.0,311.5993869,-53.695875309,,,,,,,,,,,,,,,-99,,,-99,-154915.77,184613.56,1,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-145.85382,191.8534,0.0,0.0,0.0,0.0,311.6621719,-53.726700777,,,,,,,,,,,,,,,-99,,,-99,-145853.82,191853.4,1,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-139.28494,202.77008,0.0,0.0,0.0,0.0,311.7084547,-53.771428098,,,,,,,,,,,,,,,-99,,,-99,-139284.94,202770.08,0,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-129.36751,209.23682,0.0,0.0,0.0,0.0,311.777446,-53.798997786,,,,,,,,,,,,,,,-99,,,-99,-129367.51,209236.82,0,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-115.75996,209.09479,0.0,0.0,0.0,0.0,311.8715746,-53.801011297,,,,,,,,,,,,,,,-99,,,-99,-115759.96,209094.79,2,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-108.65734,220.70248,0.0,0.0,0.0,0.0,311.9220056,-53.847972188,,,,,,,,,,,,,,,-99,,,-99,-108657.34,220702.48,0,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-97.91257,225.67483,0.0,0.0,0.0,0.0,311.9972253,-53.869256641,,,,,,,,,,,,,,,-99,,,-99,-97912.57,225674.83,0,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-86.94241,230.12392,0.0,0.0,0.0,0.0,312.0741529,-53.888332135,,,,,,,,,,,,,,,-99,,,-99,-86942.41,230123.92,0,S,,,-99,,,,,,,,-99,,,
