16,C901031602204652,-89.5920644617363,55.38646005044420,105.223929816276,-0.50518430947475,-0.553748612070322,0.0485643025955724,13.6266130041005,-2.404446522133,18.7596321105957,17.9254493713379,17.5434441600063,17.3555927276611,0.0,0.0,0.0,0.0,9.5275991793611,2.11136221885681,0.0446963272988796,20.7911377827479,,,4,-86645.4610732925,-53459.5140020588,1,-89499.18,55335.09,-99,P,rectangular_magnet,R16,1,I,16.0,E,-61.05507119086600,0.0485643025955724,circular_magnet,Gre,1,TR,0.1061433244000000,0.0
17,C901031890505840,96.67997954418060,-48.66344830875310,108.228002637264,4.09419820789211,2.67475552055671,1.4194426873354,14.4237536671741,-1.95966738715121,18.0183639526367,17.5030841827393,17.1271191524627,17.157772064209,0.0,0.0,0.0,0.0,8.34982901257471,1.69444334506989,0.012809356674552,19.8910941268159,,,8,93508.3287813504,47060.5705038272,1,96647.2,-48709.54,-99,P,rectangular_magnet,R17,1,I,17.0,J,35.41972219775690,1.4194426873354,circular_magnet,Gre,1,TL,0.05655919482,0.0
18,C901031746404849,26.963520801086000,39.92609937226160,48.152839068625,3.34135031052429,4.11892382524548,5.5056117924584,14.1257448918859,-2.33952075607363,18.420581817627,17.8519248962402,17.6741221870869,17.4550132751465,0.0,0.0,0.0,0.0,9.18197078465687,3.58517408370972,0.0439205504953861,21.8673508197784,,,8,26158.3455662169,-38786.2908726404,1,26928.85,39919.08,-99,P,rectangular_magnet,R18,1,I,18.0,Q,78.55472933223110,5.5056117924584,circular_magnet,Blu,1,TR,0.0353742283999999,0.0
19,C901032178600884,121.1275520743320,-148.1053426741870,191.331111058762,0.59839459488832,2.25640631543778,4.62517358663013,14.5219172828003,-1.54276260046762,19.0226097106934,18.3658065795898,18.0824288056817,17.9389495849609,0.0,0.0,0.0,0.0,9.16534152310323,2.52264142036438,0.0454148426651955,21.6179588729607,,,8,115693.305912872,141281.052294317,1,121140.39,-148096.59,-99,P,rectangular_magnet,R19,1,I,19.0,P,-124.28548477054100,4.62517358663013,circular_magnet,Yel,1,TR,0.0155377488999999,0.0
20,S105370141921229008,42.319532506961900,3.864680042797970,42.5021411739279,-0.459702219569069,3.23256739760655,2.59091569000397,14.192124,-2.1845503,17.0806999206543,16.6959991455078,16.5203990936279,16.50950050354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936861906853208,-4.40283645529986,8,41160.024,-3762.96780000005,0,42326.38,3861.29,-99,P,rectangular_magnet,R20,1,I,20.0,H,-63.66100298589610,2.59091569000397,circular_magnet,Blu,1,TR,0.0076407166599999,0.0
21,S105050139079138000,-23.683850553730900,66.26654435223590,70.3748876716148,3.40350270563835,-1.22699243827018,4.63049514390853,13.907958,-2.4520497,17.4790992736816,16.7903995513916,16.4929008483887,16.3927001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77700942288999,-4.4690261246025,2,-23061.4919999998,-64217.8322,0,-23721.32,66256.5,-99,P,rectangular_magnet,R21,1,I,21.0,U,74.99365940556600,4.63049514390853,circular_magnet,Blu,1,TR,0.0387923757399998,0.0
22,G105390140121878976,0.4569239615190350,0.0227813459188723,0.43511596534717,-0.333113459678707,3.17083040505764,2.77924144244324,14.012216,-2.1679223,,13.6260995864868,,,,,,,,,,,3.53970673794406,-6.45202864432225,-99,500.81600000015,-5.03979999998183,2,434.93,12.72,-99,G,rectangular_magnet,R22,1,I,22.0,GS1,-70.91400466140870,2.77924144244324,circular_magnet,Blu,1,TL,-0.017495,-0.0167
23,G105320135534253264,-106.6581971468920,14.860221822234800,107.684361065001,-0.78710292208839,-0.138295150824295,5.63437753591549,13.553421,-2.2310045,,13.9953002929688,,,,,,,,,,,-9.23909080031214,-17.2960925250514,-99,-103186.854,-14261.617,2,-106656.24,14844.8,-99,G,rectangular_magnet,R23,1,I,23.0,GS2,-44.902324521920800,5.63437753591549,circular_magnet,Gre,1,TR,0.012305,-0.0095
24,G104930138002639792,-48.86996451110470,89.46330616946940,101.954453459376,-0.168778233240936,-1.07061938042307,0.901841147182132,13.80028,-2.5506604,,13.9708003997803,,,,,,,,,,,10.0015155915339,-6.81372774797569,-99,-47396.7199999998,-86503.8504,2,-48895.4,89464.8,-99,G,rectangular_magnet,R24,1,I,24.0,GS3,-80.32971956161980,0.901841147182132,circular_magnet,Gre,1,TL,-0.025325,-0.0028
25,G105030143077208144,69.57346236001570,70.2179130580452,98.8363657562741,3.3726095945178,3.93190671170564,5.72388818999175,14.307768,-2.4686007,,14.3151998519897,,,,,,,,,,,13.1565843966146,-14.6653573631035,-99,67295.5679999999,-67958.3582,2,69543.46,70230.58,-99,G,rectangular_magnet,R25,1,I,25.0,GS4,76.76370428880220,5.72388818999175,circular_magnet,Gre,1,TR,0.026305,-0.0192
26,G105710142628960032,58.96163146990150,-60.46657513746240,84.4534306451692,1.31568493042442,2.34321068191553,5.25565955568848,14.262851,-1.9087695,,13.7792997360229,,,,,,,,,,,-4.90400453187232,-1.47203913616353,-99,57144.3259999999,58563.493,2,58937.22,-60487.9,-99,G,rectangular_magnet,R26,1,I,26.0,GS5,-165.38319368228300,5.25565955568848,circular_magnet,Blu,1,TR,-0.026795,0.01824
27,G105860137913473728,-51.1070830566968,-90.39964540182400,103.834762234435,-0.953896969532115,1.05662916970536,4.27265916794211,13.791394,-1.7806063,,13.625,,,,,,,,,,,10.7340189417726,-16.4412396669879,-99,-49404.9559999999,87528.3762,2,-51066.96,-90409.2,-99,G,rectangular_magnet,R27,1,I,27.0,GS6,-35.34572955549060,4.27265916794211,circular_magnet,Gre,1,TR,0.0310049999999999,0.0272
22,Sky-A1-1,-81.75646,-224.58157,0.0,0.0,0.0,0.0,13.6694195,-1.231024679,,,,,,,,,,,,,,,-99,,,-99,-81756.46,-224581.57,2,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-92.46733,-220.38782,0.0,0.0,0.0,0.0,13.6247312,-1.248486842,,,,,,,,,,,,,,,-99,,,-99,-92467.33,-220387.82,2,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-103.8257,-217.48859,0.0,0.0,0.0,0.0,13.5775807,-1.261041242,,,,,,,,,,,,,,,-99,,,-99,-103825.7,-217488.59,1,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-112.27476,-208.71842,0.0,0.0,0.0,0.0,13.5418279,-1.296636728,,,,,,,,,,,,,,,-99,,,-99,-112274.76,-208718.42,3,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-124.24934,-206.50222,0.0,0.0,0.0,0.0,13.4924079,-1.306784384,,,,,,,,,,,,,,,-99,,,-99,-124249.34,-206502.22,1,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-134.04112,-200.2849,0.0,0.0,0.0,0.0,13.4515711,-1.332675905,,,,,,,,,,,,,,,-99,,,-99,-134041.12,-200284.9,1,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-143.52243,-193.60365,0.0,0.0,0.0,0.0,13.412028,-1.360502167,,,,,,,,,,,,,,,-99,,,-99,-143522.43,-193603.65,1,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-240.9813,-3.01251,0.0,0.0,0.0,0.0,13.0053669,-2.154537752,,,,,,,,,,,,,,,-99,,,-99,-240981.3,-3012.51,1,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-240.84715,8.5856,0.0,0.0,0.0,0.0,13.0059073,-2.202856084,,,,,,,,,,,,,,,-99,,,-99,-240847.15,8585.6,1,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-240.15512,20.16382,0.0,0.0,0.0,0.0,13.0087736,-2.251090686,,,,,,,,,,,,,,,-99,,,-99,-240155.12,20163.82,1,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-234.94143,31.16926,0.0,0.0,0.0,0.0,13.0294199,-2.297098275,,,,,,,,,,,,,,,-99,,,-99,-234941.43,31169.26,3,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-237.10513,43.15344,0.0,0.0,0.0,0.0,13.0214519,-2.346862183,,,,,,,,,,,,,,,-99,,,-99,-237105.13,43153.44,1,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-234.75423,54.51158,0.0,0.0,0.0,0.0,13.0312345,-2.394177172,,,,,,,,,,,,,,,-99,,,-99,-234754.23,54511.58,1,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-231.85957,65.74346,0.0,0.0,0.0,0.0,13.0432843,-2.440965243,,,,,,,,,,,,,,,-99,,,-99,-231859.57,65743.46,1,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-65.83122,229.75476,0.0,0.0,0.0,0.0,13.7349939,-3.124628842,,,,,,,,,,,,,,,-99,,,-99,-65831.22,229754.76,2,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-55.15828,234.60313,0.0,0.0,0.0,0.0,13.7796259,-3.144284071,,,,,,,,,,,,,,,-99,,,-99,-55158.28,234603.13,1,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.4431,235.0185,0.0,0.0,0.0,0.0,13.8283575,-3.146572393,,,,,,,,,,,,,,,-99,,,-99,-43443.1,235018.5,2,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-32.08506,236.83654,0.0,0.0,0.0,0.0,13.8757233,-3.15415452,,,,,,,,,,,,,,,-99,,,-99,-32085.06,236836.54,2,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.82553,240.09865,0.0,0.0,0.0,0.0,13.9227228,-3.167189948,,,,,,,,,,,,,,,-99,,,-99,-20825.53,240098.65,1,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.24926,240.82258,0.0,0.0,0.0,0.0,13.970972,-3.170213604,,,,,,,,,,,,,,,-99,,,-99,-9249.26,240822.58,1,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.39716,245.98832,0.0,0.0,0.0,0.0,13.999536,-3.190260043,,,,,,,,,,,,,,,-99,,,-99,-2397.16,245988.32,0,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,117.86456,210.21182,0.0,0.0,0.0,0.0,14.5007671,-3.042934171,,,,,,,,,,,,,,,-99,,,-99,117864.56,210211.82,1,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,125.7203,200.90646,0.0,0.0,0.0,0.0,14.5340951,-3.005149178,,,,,,,,,,,,,,,-99,,,-99,125720.3,200906.46,3,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,136.38242,196.26726,0.0,0.0,0.0,0.0,14.5782664,-2.9853768,,,,,,,,,,,,,,,-99,,,-99,136382.42,196267.26,2,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,145.66771,189.47801,0.0,0.0,0.0,0.0,14.6169882,-2.957114754,,,,,,,,,,,,,,,-99,,,-99,145667.71,189478.01,2,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,155.90952,183.77509,0.0,0.0,0.0,0.0,14.6593345,-2.93294754,,,,,,,,,,,,,,,-99,,,-99,155909.52,183775.09,1,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,163.20532,174.59961,0.0,0.0,0.0,0.0,14.6901254,-2.89517638,,,,,,,,,,,,,,,-99,,,-99,163205.32,174599.61,2,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,176.43761,171.42278,0.0,0.0,0.0,0.0,14.7438472,-2.880539656,,,,,,,,,,,,,,,-99,,,-99,176437.61,171422.78,0,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,189.83588,-148.4702,0.0,0.0,0.0,0.0,14.8014181,-1.549515863,,,,,,,,,,,,,,,-99,,,-99,189835.88,-148470.2,1,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,182.47249,-157.43205,0.0,0.0,0.0,0.0,14.7707616,-1.512155512,,,,,,,,,,,,,,,-99,,,-99,182472.49,-157432.05,1,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,174.68645,-166.02924,0.0,0.0,0.0,0.0,14.7383422,-1.476311512,,,,,,,,,,,,,,,-99,,,-99,174686.45,-166029.24,1,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,166.49577,-174.24185,0.0,0.0,0.0,0.0,14.7042348,-1.442067063,,,,,,,,,,,,,,,-99,,,-99,166495.77,-174241.85,1,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,157.91943,-182.05086,0.0,0.0,0.0,0.0,14.6685184,-1.409501639,,,,,,,,,,,,,,,-99,,,-99,157919.43,-182050.86,1,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,148.97731,-189.43818,0.0,0.0,0.0,0.0,14.6312755,-1.378690855,,,,,,,,,,,,,,,-99,,,-99,148977.31,-189438.18,1,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,138.53077,-194.75684,0.0,0.0,0.0,0.0,14.5880751,-1.35605337,,,,,,,,,,,,,,,-99,,,-99,138530.77,-194756.84,2,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-162.22612,-184.92887,0.0,0.0,0.0,0.0,13.3349721,-1.397680103,,,,,,,,,,,,,,,-99,,,-99,-162226.12,-184928.87,0,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-167.46173,-173.31368,0.0,0.0,0.0,0.0,13.3121796,-1.445018115,,,,,,,,,,,,,,,-99,,,-99,-167461.73,-173313.68,1,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-175.60663,-165.05567,0.0,0.0,0.0,0.0,13.2782058,-1.479419482,,,,,,,,,,,,,,,-99,,,-99,-175606.63,-165055.67,1,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-181.82314,-155.1172,0.0,0.0,0.0,0.0,13.2518539,-1.520478883,,,,,,,,,,,,,,,-99,,,-99,-181823.14,-155117.2,2,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-187.49367,-144.96594,0.0,0.0,0.0,0.0,13.2277565,-1.562475322,,,,,,,,,,,,,,,-99,,,-99,-187493.67,-144965.94,3,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-195.8907,-136.92273,0.0,0.0,0.0,0.0,13.1931372,-1.596321335,,,,,,,,,,,,,,,-99,,,-99,-195890.7,-136922.73,2,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-203.94434,-128.4047,0.0,0.0,0.0,0.0,13.1599919,-1.632113203,,,,,,,,,,,,,,,-99,,,-99,-203944.34,-128404.7,1,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-209.88551,-118.44464,0.0,0.0,0.0,0.0,13.1352043,-1.673610345,,,,,,,,,,,,,,,-99,,,-99,-209885.51,-118444.64,1,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-223.4411,-102.90809,0.0,0.0,0.0,0.0,13.0799608,-1.738917412,,,,,,,,,,,,,,,-99,,,-99,-223441.1,-102908.09,0,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-223.49692,-90.16757,0.0,0.0,0.0,0.0,13.0784066,-1.791424148,,,,,,,,,,,,,,,-99,,,-99,-223496.92,-90167.57,1,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-232.29779,-80.95516,0.0,0.0,0.0,0.0,13.0430504,-1.830255372,,,,,,,,,,,,,,,-99,,,-99,-232297.79,-80955.16,0,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-231.12877,-68.26826,0.0,0.0,0.0,0.0,13.046551,-1.882665574,,,,,,,,,,,,,,,-99,,,-99,-231128.77,-68268.26,1,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-230.2594,-56.12139,0.0,0.0,0.0,0.0,13.0491066,-1.933036164,,,,,,,,,,,,,,,-99,,,-99,-230259.4,-56121.39,3,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-232.69295,-44.97765,0.0,0.0,0.0,0.0,13.0389309,-1.979515295,,,,,,,,,,,,,,,-99,,,-99,-232692.95,-44977.65,3,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-236.56716,-34.01436,0.0,0.0,0.0,0.0,13.0232789,-2.025309566,,,,,,,,,,,,,,,-99,,,-99,-236567.16,-34014.36,2,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-244.89827,-23.25593,0.0,0.0,0.0,0.0,12.9904967,-2.07031391,,,,,,,,,,,,,,,-99,,,-99,-244898.27,-23255.93,0,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-152.34447,181.54934,0.0,0.0,0.0,0.0,13.3738887,-2.924166971,,,,,,,,,,,,,,,-99,,,-99,-152344.47,181549.34,3,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-148.87975,195.83365,0.0,0.0,0.0,0.0,13.3898779,-2.981634104,,,,,,,,,,,,,,,-99,,,-99,-148879.75,195833.65,0,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-136.45402,198.64884,0.0,0.0,0.0,0.0,13.4408013,-2.994531061,,,,,,,,,,,,,,,-99,,,-99,-136454.02,198648.84,1,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-124.63455,201.58181,0.0,0.0,0.0,0.0,13.4894975,-3.007690745,,,,,,,,,,,,,,,-99,,,-99,-124634.55,201581.81,3,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-114.79126,207.34504,0.0,0.0,0.0,0.0,13.5305663,-3.031720393,,,,,,,,,,,,,,,-99,,,-99,-114791.26,207345.04,3,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-105.56546,214.42233,0.0,0.0,0.0,0.0,13.5692961,-3.060729481,,,,,,,,,,,,,,,-99,,,-99,-105565.46,214422.33,2,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-95.92253,221.08806,0.0,0.0,0.0,0.0,13.6097253,-3.087986932,,,,,,,,,,,,,,,-99,,,-99,-95922.53,221088.06,1,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-85.17533,225.44672,0.0,0.0,0.0,0.0,13.6545179,-3.106141359,,,,,,,,,,,,,,,-99,,,-99,-85175.33,225446.72,1,S,,,-99,,,,,,,,-99,,,
