3,C901005722500866,68.29077530278873,-152.6349772,167.2235638,3.877693094,1.991350877,1.886342216,303.4444902,-55.99074515,17.85562515,17.21625519,16.9654313,16.76291084,0,0,0,0,9.692828412,4.119584084,0.053217568,21.53339673,,,8,118308.787,146306.7153,1,68271.82,-152652.15,-99,P,rectangular_magnet,R03,1,I,3,I,47.82455148055135,1.886342216,circular_magnet,Yel,1,TL,0.025577517,0
4,C901005722604050,144.81022819665526,-140.7216234,201.9270884,4.079669474,2.370339262,1.709330212,304.0183849,-56.04313163,17.62276649,16.98107529,16.70982968,16.50880051,0,0,0,0,9.873460077,3.545805216,0.058664523,20.97252434,,,8,248008.9885,134467.3722,1,144789.31,-140750.15,-99,P,rectangular_magnet,R04,1,I,4,A,36.25215730423659,1.709330212,circular_magnet,Mag,1,TL,0.035374228,0
5,C901005561409545,79.25612797129061,-59.11862545,98.87592159,4.056383494,2.500374185,1.556009309,303.5361712,-56.38494833,17.53672028,16.92347336,16.57852861,16.50636673,0,0,0,0,9.897854145,3.299335718,0.05631884,20.75848058,,,8,139028.6942,57216.79656,1,79235.95,-59144.84,-99,P,rectangular_magnet,R05,1,I,5,S,37.58634569314208,1.556009309,circular_magnet,Gre,1,TL,0.03308101,0
6,C901005481704581,75.00168511,1.1738729800389287,74.95885761,3.58955527,3.156922463,0.432632807,303.505474,-56.64324556,18.71199417,17.85509491,17.5991816,17.28336143,0,0,0,0,9.693675359,3.226875782,0.055989999,21.64188083,,,1,132091.127,-1158.375516,1,74950.05,1149.06,-99,P,rectangular_magnet,R06,1,I,6,K,64.33363269,0.432632807,circular_magnet,Blu,1,TR,0.057287594,0
7,C901005481710330,106.03065444831806,44.45211382496574,114.920108,3.6592564,3.538518569,0.120737831,303.7469632,-56.82743979,17.20302963,16.59911919,16.37354233,16.1948967,0,0,0,0,9.982111649,2.651968479,0.061536219,19.95983566,,,8,186667.684,-42786.27212,1,105985.5,44426.4,-99,P,rectangular_magnet,R07,1,I,7,C,60.340052145079795,0.120737831,circular_magnet,Gre,1,TR,0.051962727,0
8,C901005402401824,63.70756475798786,63.51538419669479,89.89019679,3.502325515,3.925831554,5.859679267,303.4176115,-56.91029982,17.48206711,16.55237579,16.1189989,15.90425014,0,0,0,0,10.34912296,1.595322013,0.05403035,18.80949226,,,1,112234.1923,-61512.63905,1,63635.61,63488.24,-99,P,rectangular_magnet,R08,1,I,8,G,69.33152953352445,5.859679267,circular_magnet,Blu,1,TR,0.076904451,0
9,C901005402309320,45.07765437061178,86.25061796,97.26295053,3.344615467,4.231514858,5.396285916,303.2714602,-57.00782036,16.79641342,15.83154964,15.56660257,15.13573456,0,0,0,0,10.62819711,4.286177158,0.055323286,20.23477491,,,8,79204.00656,-83552.2818,1,44989.4,86232.45,-99,P,rectangular_magnet,R09,1,I,9,D,78.36764963,5.396285916,circular_magnet,Gre,1,TR,0.090104986,0
10,C901005323608076,38.49998779412328,145.38808283808433,150.3936158,2.937113978,4.45421863,4.766080655,303.2172656,-57.25686224,18.21736526,17.42474747,17.06401105,16.7974205,0,0,0,0,9.806442058,3.325304508,0.053069746,21.27677925,,,1,66956.01795,-139835.7451,1,38397.29,145409.38,-99,P,rectangular_magnet,R10,1,I,10,N,101.71576511526648,4.766080655,circular_magnet,Yel,1,TR,0.10488282,0
11,C901005323507612,-20.00846042,152.89383690216556,154.1937432,3.334236151,-1.440282051,4.774518202,302.7573579,-57.28726825,17.04645157,16.04156494,15.58657957,15.2778635,0,0,0,0,10.6247435,4.773557186,0.055812748,20.67865027,,,1,-36983.12206,-146707.5037,1,-20067.4,152882.34,-99,P,rectangular_magnet,R11,1,I,11,B,78.96234067305068,4.774518202,circular_magnet,Yel,1,TR,0.060050418,0
12,C901005402107729,-78.15560892,90.94813699182966,119.9395409,3.308517942,-0.860579098,4.16909704,302.304019,-57.02332975,18.52134132,17.635849,17.25669777,17.01391983,0,0,0,0,9.791304895,2.165594101,0.052252144,20.55660898,,,1,-139437.7042,-87057.40445,1,-78200.4,90940.59,-99,P,rectangular_magnet,R12,1,I,12,E,80.43588546157312,4.16909704,circular_magnet,Gre,1,TR,0.045422443,0
13,C901005402102299,-108.5902971,90.98489924102452,141.6724777,3.965286085,-0.696919874,4.662205958,302.0679548,-57.020088,17.64924812,16.91027832,16.59986321,16.35937691,0,0,0,0,10.08113698,4.576481342,0.06302619,21.45581148,,,8,-192788.2105,-86324.76721,1,-108637.69,90933.73,-99,P,rectangular_magnet,R13,1,I,13,T,42.80584278321356,4.662205958,circular_magnet,Gre,1,TR,0.069745115,0
14,C901005481304807,-153.3331284,35.49163495734421,157.4473882,2.191227876,-0.227799372,2.419027247,301.7300863,-56.78035915,16.24590874,15.70551777,15.75374299,15.31363106,0,0,0,0,10.07659234,5.066496372,0.05361215,20.47193113,,,8,-269146.505,-32146.04749,1,-153379.85,35557.02,-99,P,rectangular_magnet,R14,1,I,14,Q,144.4518907744274,2.419027247,circular_magnet,Yel,1,TR,0.080362367,0
15,C901005561009212,-153.0334708,-46.79270457,160.0056621,-1.155609064,0.296828982,4.830747261,301.7472686,-56.43059702,18.52264786,17.6433754,17.186454,17.05633163,0,0,0,0,9.808955946,2.407435656,0.050252978,20.79402352,,,4,-265263.3034,46900.19395,1,-153008.42,-46799.95,-99,P,rectangular_magnet,R15,1,I,15,O,-23.78847787,4.830747261,circular_magnet,Yel,1,TR,0.016734392,0.02
16,C901005641311112,-153.6897081,-99.80117056,183.2637259,-1.228049677,0.576231037,4.478904593,301.7560659,-56.20709577,18.57820892,17.87735367,17.69706676,17.47413445,0,0,0,0,8.399370203,2.684827328,0.016141444,21.26481015,,,8,-263275.1105,97411.47689,1,-153670.7,-99854.44,-99,P,rectangular_magnet,R16,1,I,16,J,-19.63793649,4.478904593,circular_magnet,Yel,1,TR,0.056559195,0
17,C901005561201228,-81.1143829,-20.20528161,83.57119853,-0.861212245,0.244648457,5.177324605,302.29139,-56.5480807,18.73787498,17.84784317,17.43390092,17.23736954,0,0,0,0,9.874646797,2.00231123,0.060928635,20.59837577,,,1,-142291.8511,20348.88075,1,-81082.66,-20242.22,-99,P,rectangular_magnet,R17,1,I,17,R,-40.65617308,5.177324605,circular_magnet,Blu,1,TR,0.048690731,0
18,C901005561506922,123.59129081653856,-32.91348171,127.8709605,3.883908463,2.880982983,1.00292548,303.877163,-56.49644516,17.50074196,16.60043907,16.22926067,15.96625042,0,0,0,0,10.30214975,1.874995828,0.056820052,19.20831528,,,1,216092.827,32018.5145,1,123553.15,-32948.47,-99,P,rectangular_magnet,R18,1,I,18,F,47.468437051531254,1.00292548,circular_magnet,Gre,1,TL,0.051758115,0
19,C901005561001241,-199.2663464,-26.09450509,200.9841439,1.856685771,0.129690218,1.726995553,301.3994853,-56.51517359,17.19851494,16.55601501,16.19960452,16.08891296,0,0,0,0,10.02547916,2.844163179,0.05541642,20.06866225,,,8,-343862.3276,27785.8878,1,-199296.28,-25992.67,-99,P,rectangular_magnet,R19,1,I,19,M,163.61974145615005,1.726995553,circular_magnet,Mag,1,TL,0.1061433243999999,0
20,481592519,18.317370894426457,32.661950841695806,37.4536159,1.741887984,4.201407695,3.823665596,303.063507,-56.778957,16.5723,16.2537,16.0339,16.0262,0,0,0,0,0,0,0,0,4.615357907,-1.603287816,5,32206.582,-31829.162,0,18316.07,32669.48,-99,P,rectangular_magnet,R20,1,I,20,H,170.19717013273896,3.823665596,circular_magnet,Blu,1,TR,0.007640717,0
21,481597820,-13.0007741,-57.74911614,59.15714803,1.629240616,1.349181696,0.28005892,302.822287,-56.389886,16.6013,16.4406,16.5107,16.5646,0,0,0,0,0,0,0,0,0.508580131,-7.405709057,8,-22309.138,56100.884,0,-13003.04,-57710.39,-99,P,rectangular_magnet,R21,1,I,21,U,176.65138889514736,0.28005892,circular_magnet,Blu,1,TR,0.038792376,0
22,481592385,0.078607847,0.028977626,0.096993321,1.623121385,3.269579439,4.636727254,302.922402,-56.63812,,14.6023,,,,,,,,,,,1.380656207,-15.37247149,-99,316.852,0,2,96.2,12.38,-99,G,rectangular_magnet,R22,1,I,22,GS1,177.00199497761622,4.636727254,circular_magnet,Blu,1,TR,-0.017495,-0.0167
23,481598039,18.381791221225622,-58.13063104,60.95848671,1.598239359,1.877267687,6.00415698,303.065906,-56.388811,,14.4141,,,,,,,,,,,-3.516910628,-4.413919944,-99,32748.756,56343.834,2,18390.95,-58118.07,-99,G,rectangular_magnet,R23,1,I,23,GS2,178.42763006125605,6.00415698,circular_magnet,Blu,1,TR,0.012305,-0.0095
24,481598828,44.76910924888682,-8.620875189,45.60183776,1.684318338,2.950846588,5.016657057,303.270946,-56.601306,,14.2355,,,,,,,,,,,5.212957759,-13.46938366,-99,79087.796,8319.964,2,44774.76,-8645.72,-99,G,rectangular_magnet,R24,1,I,24,GS3,173.49566787465773,5.016657057,circular_magnet,Blu,1,TR,-0.025325,-0.0028
25,481591633,-51.46310232,24.39305490098598,56.92661192,-0.513451004,-0.44225575,6.211990054,302.51729,-56.741082,,13.6013,,,,,,,,,,,-11.5256404,6.938647968,-99,-91238.46,-23269.412,2,-51449.62,24363.41,-99,G,rectangular_magnet,R25,1,I,25,GS4,-60.5814245,6.211990054,circular_magnet,Blu,1,TR,0.026305,-0.0192
26,481591249,-38.96320656,-55.61186967,67.87571101,-1.011900373,0.959390676,4.311894258,302.620961,-56.398465,,14.069,,,,,,,,,,,-1.263990286,10.70696689,-99,-67808.814,54162.03,2,-38961.95,-55579.48,-99,G,rectangular_magnet,R26,1,I,26,GS5,-32.02237931,4.311894258,circular_magnet,Blu,1,TR,-0.026795,0.01824
27,481592090,-3.26756618,50.05277400901424,50.17608854,-0.236564398,-1.506357522,1.269793125,302.893753,-56.853117,,14.2307,,,,,,,,,,,-5.000963597,-14.00642818,-99,-6157.822,-48589.322,2,-3231.05,50071.95,-99,G,rectangular_magnet,R27,1,I,27,GS6,-76.44585844,1.269793125,circular_magnet,Blu,1,TL,0.031005,0.0272
22,Sky-A1-1,-82.44066,-226.46104,0,0,0,0,302.3195509,-55.69099822,,,,,,,,,,,,,,,-99,,,-99,-82440.66,-226461.04,1,S,,,-99,,,,,,,,-99,,,
23,Sky-A1-2,-92.46733,-220.38782,0,0,0,0,302.2444,-55.71521876,,,,,,,,,,,,,,,-99,,,-99,-92467.33,-220387.82,2,S,,,-99,,,,,,,,-99,,,
24,Sky-A1-3,-103.8257,-217.48859,0,0,0,0,302.160388,-55.72708301,,,,,,,,,,,,,,,-99,,,-99,-103825.7,-217488.59,1,S,,,-99,,,,,,,,-99,,,
25,Sky-A1-4,-116.53835,-216.64444,0,0,0,0,302.0673622,-55.73098653,,,,,,,,,,,,,,,-99,,,-99,-116538.35,-216644.44,0,S,,,-99,,,,,,,,-99,,,
26,Sky-A1-5,-123.21816,-204.78839,0,0,0,0,302.0147188,-55.77818318,,,,,,,,,,,,,,,-99,,,-99,-123218.16,-204788.39,2,S,,,-99,,,,,,,,-99,,,
27,Sky-A1-6,-132.92867,-198.62268,0,0,0,0,301.9418653,-55.80314831,,,,,,,,,,,,,,,-99,,,-99,-132928.67,-198622.68,2,S,,,-99,,,,,,,,-99,,,
28,Sky-A1-7,-142.3313,-191.99688,0,0,0,0,301.8711377,-55.83001516,,,,,,,,,,,,,,,-99,,,-99,-142331.3,-191996.88,2,S,,,-99,,,,,,,,-99,,,
29,Sky-A2-1,-236.98148,-2.96251,0,0,0,0,301.1251299,-56.60801299,,,,,,,,,,,,,,,-99,,,-99,-236981.48,-2962.51,3,S,,,-99,,,,,,,,-99,,,
30,Sky-A2-2,-236.84956,8.4431,0,0,0,0,301.123507,-56.65557476,,,,,,,,,,,,,,,-99,,,-99,-236849.56,8443.1,3,S,,,-99,,,,,,,,-99,,,
31,Sky-A2-3,-240.15512,20.16382,0,0,0,0,301.0977043,-56.70394062,,,,,,,,,,,,,,,-99,,,-99,-240155.12,20163.82,1,S,,,-99,,,,,,,,-99,,,
32,Sky-A2-4,-238.90682,31.69534,0,0,0,0,301.1044947,-56.75211335,,,,,,,,,,,,,,,-99,,,-99,-238906.82,31695.34,1,S,,,-99,,,,,,,,-99,,,
33,Sky-A2-5,-242.02419,44.04872,0,0,0,0,301.0805039,-56.80291869,,,,,,,,,,,,,,,-99,,,-99,-242024.19,44048.72,0,S,,,-99,,,,,,,,-99,,,
34,Sky-A2-6,-234.75423,54.51158,0,0,0,0,301.1307909,-56.84763378,,,,,,,,,,,,,,,-99,,,-99,-234754.23,54511.58,1,S,,,-99,,,,,,,,-99,,,
35,Sky-A2-7,-236.66981,67.1074,0,0,0,0,301.1158321,-56.89946637,,,,,,,,,,,,,,,-99,,,-99,-236669.81,67107.4,0,S,,,-99,,,,,,,,-99,,,
36,Sky-A3-1,-66.38214,231.67752,0,0,0,0,302.3966107,-57.60002054,,,,,,,,,,,,,,,-99,,,-99,-66382.14,231677.52,1,S,,,-99,,,,,,,,-99,,,
37,Sky-A3-2,-55.15828,234.60313,0,0,0,0,302.483538,-57.61273306,,,,,,,,,,,,,,,-99,,,-99,-55158.28,234603.13,1,S,,,-99,,,,,,,,-99,,,
38,Sky-A3-3,-43.80666,236.98531,0,0,0,0,302.5715567,-57.6231309,,,,,,,,,,,,,,,-99,,,-99,-43806.66,236985.31,1,S,,,-99,,,,,,,,-99,,,
39,Sky-A3-4,-32.35357,238.81857,0,0,0,0,302.6604476,-57.63118828,,,,,,,,,,,,,,,-99,,,-99,-32353.57,238818.57,1,S,,,-99,,,,,,,,-99,,,
40,Sky-A3-5,-20.82553,240.09865,0,0,0,0,302.7499886,-57.63688507,,,,,,,,,,,,,,,-99,,,-99,-20825.53,240098.65,1,S,,,-99,,,,,,,,-99,,,
41,Sky-A3-6,-9.24926,240.82258,0,0,0,0,302.8399557,-57.64020711,,,,,,,,,,,,,,,-99,,,-99,-9249.26,240822.58,1,S,,,-99,,,,,,,,-99,,,
42,Sky-A3-7,-2.32895,238.98865,0,0,0,0,302.8938219,-57.63328725,,,,,,,,,,,,,,,-99,,,-99,-2328.95,238988.65,2,S,,,-99,,,,,,,,-99,,,
43,Sky-A4-1,120.30982,214.57294,0,0,0,0,303.8441444,-57.52895101,,,,,,,,,,,,,,,-99,,,-99,120309.82,214572.94,0,S,,,-99,,,,,,,,-99,,,
44,Sky-A4-2,126.78123,202.60188,0,0,0,0,303.8953499,-57.48063384,,,,,,,,,,,,,,,-99,,,-99,126781.23,202601.88,2,S,,,-99,,,,,,,,-99,,,
45,Sky-A4-3,140.37688,202.01567,0,0,0,0,303.9984158,-57.47596871,,,,,,,,,,,,,,,-99,,,-99,140376.88,202015.67,0,S,,,-99,,,,,,,,-99,,,
46,Sky-A4-4,146.88677,191.06371,0,0,0,0,304.0493994,-57.43128495,,,,,,,,,,,,,,,-99,,,-99,146886.77,191063.71,1,S,,,-99,,,,,,,,-99,,,
47,Sky-A4-5,159.14407,187.58775,0,0,0,0,304.1420364,-57.41510084,,,,,,,,,,,,,,,-99,,,-99,159144.07,187587.75,0,S,,,-99,,,,,,,,-99,,,
48,Sky-A4-6,161.83959,173.13852,0,0,0,0,304.1645869,-57.35672638,,,,,,,,,,,,,,,-99,,,-99,161839.59,173138.52,3,S,,,-99,,,,,,,,-99,,,
49,Sky-A4-7,169.98257,165.15122,0,0,0,0,304.2266189,-57.32299366,,,,,,,,,,,,,,,-99,,,-99,169982.57,165151.22,3,S,,,-99,,,,,,,,-99,,,
50,Sky-A5-1,193.77428,-151.55041,0,0,0,0,304.3682599,-56.00303991,,,,,,,,,,,,,,,-99,,,-99,193774.28,-151550.41,0,S,,,-99,,,,,,,,-99,,,
51,Sky-A5-2,182.47249,-157.43205,0,0,0,0,304.285455,-55.97834875,,,,,,,,,,,,,,,-99,,,-99,182472.49,-157432.05,1,S,,,-99,,,,,,,,-99,,,
52,Sky-A5-3,174.68645,-166.02924,0,0,0,0,304.2266317,-55.9429817,,,,,,,,,,,,,,,-99,,,-99,174686.45,-166029.24,1,S,,,-99,,,,,,,,-99,,,
53,Sky-A5-4,165.11397,-172.79576,0,0,0,0,304.155475,-55.91490962,,,,,,,,,,,,,,,-99,,,-99,165113.97,-172795.76,2,S,,,-99,,,,,,,,-99,,,
54,Sky-A5-5,157.91943,-182.05086,0,0,0,0,304.100527,-55.87710476,,,,,,,,,,,,,,,-99,,,-99,157919.43,-182050.86,1,S,,,-99,,,,,,,,-99,,,
55,Sky-A5-6,148.97731,-189.43818,0,0,0,0,304.0335349,-55.84673945,,,,,,,,,,,,,,,-99,,,-99,148977.31,-189438.18,1,S,,,-99,,,,,,,,-99,,,
56,Sky-A5-7,142.58816,-200.46101,0,0,0,0,303.9838407,-55.80224846,,,,,,,,,,,,,,,-99,,,-99,142588.16,-200461.01,0,S,,,-99,,,,,,,,-99,,,
57,Sky-H1-1,-156.29102,-178.16318,0,0,0,0,301.7647078,-55.8860874,,,,,,,,,,,,,,,-99,,,-99,-156291.02,-178163.18,3,S,,,-99,,,,,,,,-99,,,
58,Sky-H1-2,-166.07192,-171.8753,0,0,0,0,301.6915679,-55.91181614,,,,,,,,,,,,,,,-99,,,-99,-166071.92,-171875.3,2,S,,,-99,,,,,,,,-99,,,
59,Sky-H1-3,-174.14922,-163.68583,0,0,0,0,301.6300714,-55.9451896,,,,,,,,,,,,,,,-99,,,-99,-174149.22,-163685.83,2,S,,,-99,,,,,,,,-99,,,
60,Sky-H1-4,-183.34477,-156.41534,0,0,0,0,301.5610374,-55.97495151,,,,,,,,,,,,,,,-99,,,-99,-183344.77,-156415.34,1,S,,,-99,,,,,,,,-99,,,
61,Sky-H1-5,-187.49367,-144.96594,0,0,0,0,301.5265486,-56.02156169,,,,,,,,,,,,,,,-99,,,-99,-187493.67,-144965.94,3,S,,,-99,,,,,,,,-99,,,
62,Sky-H1-6,-197.53006,-138.06861,0,0,0,0,301.4519023,-56.04991319,,,,,,,,,,,,,,,-99,,,-99,-197530.06,-138068.61,1,S,,,-99,,,,,,,,-99,,,
63,Sky-H1-7,-200.55927,-126.27344,0,0,0,0,301.4254035,-56.09813787,,,,,,,,,,,,,,,-99,,,-99,-200559.27,-126273.44,3,S,,,-99,,,,,,,,-99,,,
64,Sky-H1-8,-208.14361,-117.46164,0,0,0,0,301.367753,-56.13432107,,,,,,,,,,,,,,,-99,,,-99,-208143.61,-117461.64,2,S,,,-99,,,,,,,,-99,,,
65,Sky-H2-1,-217.08302,-99.97981,0,0,0,0,301.2972406,-56.2061627,,,,,,,,,,,,,,,-99,,,-99,-217083.02,-99979.81,2,S,,,-99,,,,,,,,-99,,,
66,Sky-H2-2,-221.64205,-89.41924,0,0,0,0,301.2608301,-56.24964084,,,,,,,,,,,,,,,-99,,,-99,-221642.05,-89419.24,2,S,,,-99,,,,,,,,-99,,,
67,Sky-H2-3,-227.57641,-79.30977,0,0,0,0,301.2150369,-56.29125226,,,,,,,,,,,,,,,-99,,,-99,-227576.41,-79309.77,1,S,,,-99,,,,,,,,-99,,,
68,Sky-H2-4,-231.12877,-68.26826,0,0,0,0,301.1859337,-56.33680774,,,,,,,,,,,,,,,-99,,,-99,-231128.77,-68268.26,1,S,,,-99,,,,,,,,-99,,,
69,Sky-H2-5,-234.14576,-57.06862,0,0,0,0,301.1607547,-56.38308043,,,,,,,,,,,,,,,-99,,,-99,-234145.76,-57068.62,1,S,,,-99,,,,,,,,-99,,,
70,Sky-H2-6,-234.65661,-45.35721,0,0,0,0,301.153311,-56.43167754,,,,,,,,,,,,,,,-99,,,-99,-234656.61,-45357.21,2,S,,,-99,,,,,,,,-99,,,
71,Sky-H2-7,-238.54693,-34.29902,0,0,0,0,301.1224451,-56.47735593,,,,,,,,,,,,,,,-99,,,-99,-238546.93,-34299.02,1,S,,,-99,,,,,,,,-99,,,
72,Sky-H2-8,-239.92079,-22.78326,0,0,0,0,301.1094323,-56.52513778,,,,,,,,,,,,,,,-99,,,-99,-239920.79,-22783.26,1,S,,,-99,,,,,,,,-99,,,
73,Sky-H3-1,-153.63008,183.0814,0,0,0,0,301.7265582,-57.39203995,,,,,,,,,,,,,,,-99,,,-99,-153630.08,183081.4,2,S,,,-99,,,,,,,,-99,,,
74,Sky-H3-2,-143.43293,188.66901,0,0,0,0,301.8038503,-57.41663642,,,,,,,,,,,,,,,-99,,,-99,-143432.93,188669.01,3,S,,,-99,,,,,,,,-99,,,
75,Sky-H3-3,-136.45402,198.64884,0,0,0,0,301.857504,-57.45789791,,,,,,,,,,,,,,,-99,,,-99,-136454.02,198648.84,1,S,,,-99,,,,,,,,-99,,,
76,Sky-H3-4,-126.73816,204.98415,0,0,0,0,301.9317575,-57.48504587,,,,,,,,,,,,,,,-99,,,-99,-126738.16,204984.15,1,S,,,-99,,,,,,,,-99,,,
77,Sky-H3-5,-119.15042,215.2189,0,0,0,0,301.9904207,-57.52695833,,,,,,,,,,,,,,,-99,,,-99,-119150.42,215218.9,0,S,,,-99,,,,,,,,-99,,,
78,Sky-H3-6,-108.65734,220.70248,0,0,0,0,302.0709319,-57.55050426,,,,,,,,,,,,,,,-99,,,-99,-108657.34,220702.48,0,S,,,-99,,,,,,,,-99,,,
79,Sky-H3-7,-97.91257,225.67483,0,0,0,0,302.1535557,-57.57189134,,,,,,,,,,,,,,,-99,,,-99,-97912.57,225674.83,0,S,,,-99,,,,,,,,-99,,,
80,Sky-H3-8,-85.17533,225.44672,0,0,0,0,302.2513369,-57.57306037,,,,,,,,,,,,,,,-99,,,-99,-85175.33,225446.72,1,S,,,-99,,,,,,,,-99,,,
81,Sky-H4-1,21.937,237.99111,0,0,0,0,303.0825797,-57.62950385,,,,,,,,,,,,,,,-99,,,-99,21937,237991.11,2,S,,,-99,,,,,,,,-99,,,
82,Sky-H4-2,33.64155,238.64054,0,0,0,0,303.1734536,-57.63173295,,,,,,,,,,,,,,,-99,,,-99,33641.55,238640.54,1,S,,,-99,,,,,,,,-99,,,
83,Sky-H4-3,44.71042,234.7807,0,0,0,0,303.2596835,-57.6162362,,,,,,,,,,,,,,,-99,,,-99,44710.42,234780.7,2,S,,,-99,,,,,,,,-99,,,
84,Sky-H4-4,56.42319,234.30213,0,0,0,0,303.3504856,-57.61365571,,,,,,,,,,,,,,,-99,,,-99,56423.19,234302.13,1,S,,,-99,,,,,,,,-99,,,
85,Sky-H4-5,69.0342,236.11497,0,0,0,0,303.4477286,-57.61968496,,,,,,,,,,,,,,,-99,,,-99,69034.2,236114.97,0,S,,,-99,,,,,,,,-99,,,
86,Sky-H4-6,78.02935,225.90356,0,0,0,0,303.5184348,-57.57898921,,,,,,,,,,,,,,,-99,,,-99,78029.35,225903.56,2,S,,,-99,,,,,,,,-99,,,
87,Sky-H4-7,88.80815,221.88761,0,0,0,0,303.6019846,-57.56206653,,,,,,,,,,,,,,,-99,,,-99,88808.15,221887.61,2,S,,,-99,,,,,,,,-99,,,
88,Sky-H4-8,98.54829,215.5394,0,0,0,0,303.6777172,-57.53590297,,,,,,,,,,,,,,,-99,,,-99,98548.29,215539.4,3,S,,,-99,,,,,,,,-99,,,
89,Sky-H5-1,237.34134,41.83481,0,0,0,0,304.7244065,-56.80413112,,,,,,,,,,,,,,,-99,,,-99,237341.34,41834.81,1,S,,,-99,,,,,,,,-99,,,
90,Sky-H5-2,244.03933,30.99687,0,0,0,0,304.7709341,-56.75826574,,,,,,,,,,,,,,,-99,,,-99,244039.33,30996.87,0,S,,,-99,,,,,,,,-99,,,
91,Sky-H5-3,240.26349,18.8286,0,0,0,0,304.7429495,-56.7081132,,,,,,,,,,,,,,,-99,,,-99,240263.49,18828.6,1,S,,,-99,,,,,,,,-99,,,
92,Sky-H5-4,238.89193,7.18656,0,0,0,0,304.7317182,-56.6597802,,,,,,,,,,,,,,,-99,,,-99,238891.93,7186.56,2,S,,,-99,,,,,,,,-99,,,
93,Sky-H5-5,238.96103,-4.31585,0,0,0,0,304.7304318,-56.61186411,,,,,,,,,,,,,,,-99,,,-99,238961.03,-4315.85,2,S,,,-99,,,,,,,,-99,,,
94,Sky-H5-6,240.47237,-15.94057,0,0,0,0,304.7390269,-56.56335442,,,,,,,,,,,,,,,-99,,,-99,240472.37,-15940.57,1,S,,,-99,,,,,,,,-99,,,
95,Sky-H5-7,235.45288,-27.03592,0,0,0,0,304.7013601,-56.51745731,,,,,,,,,,,,,,,-99,,,-99,235452.88,-27035.92,3,S,,,-99,,,,,,,,-99,,,
96,Sky-H5-8,237.82707,-38.97879,0,0,0,0,304.7154732,-56.46766696,,,,,,,,,,,,,,,-99,,,-99,237827.07,-38978.79,1,S,,,-99,,,,,,,,-99,,,
97,Sky-H6-1,233.82492,-58.36925,0,0,0,0,304.6823882,-56.38726938,,,,,,,,,,,,,,,-99,,,-99,233824.92,-58369.25,1,S,,,-99,,,,,,,,-99,,,
98,Sky-H6-2,230.74573,-69.55194,0,0,0,0,304.6575788,-56.34095979,,,,,,,,,,,,,,,-99,,,-99,230745.73,-69551.94,1,S,,,-99,,,,,,,,-99,,,
